target_id	length	eff_length	est_counts	tpm
ENST00000246071.8	2411	1741.15	2322.5	36.5673
ENST00000478522.1	540	275.707	902.062	89.6939
ENST00000510508.4	2102	1822.79	0	0
ENST00000293845.8	1373	1093.79	0	0
ENST00000539522.2	1087	807.786	0	0
ENST00000581598.1	538	273.858	0	0
ENST00000409682.8	1567	1133.2	9178.49	222.044
ENST00000478123.5	478	222.703	6.33296	0.779571
ENST00000437630.1	577	309.265	12.0487	1.06803
ENST00000477232.5	4890	3443.42	11.9624	0.0952364
ENST00000492908.1	1786	1185.81	15.1662	0.35062
ENST00000338370.7	1072	1118.23	1262.08	30.9407
ENST00000338338.9	1047	1050.76	2766.13	72.1679
ENST00000321751.9	798	699.023	454.379	17.8197
ENST00000378853.3	875	820.325	2799.24	93.5466
ENST00000489799.1	695	591.59	166.766	7.72791
ENST00000496905.1	608	513.022	60.4093	3.22807
ENST00000563869.1	860	581.398	0	0
ENST00000248121.7	2026	2229.86	20.5436	0.252566
ENST00000568896.1	533	269.456	0	0
ENST00000562045.1	1743	1911.17	3.7559	0.0538751
ENST00000564642.1	752	669.5	4.70047	0.192471
ENST00000618464.1	1213	933.786	0	0
ENST00000336614.9	2978	3226	300.127	2.55045
ENST00000545523.5	2368	2585.04	92.6213	0.982242
ENST00000599194.5	546	346.979	3.14555	0.248524
ENST00000598244.5	979	804.427	42.4487	1.44661
ENST00000599193.5	578	380.468	24.4549	1.76207
ENST00000594214.1	564	297.788	0	0
ENST00000453464.3	1900	2106.83	1.00001	0.0130122
ENST00000461122.5	919	615.751	61.7671	2.74996
ENST00000374012.8	5879	5421.69	3263.53	16.5016
ENST00000461405.1	550	288.837	8.41591	0.798773
ENST00000452270.5	832	557.069	11.2582	0.554034
ENST00000339089.10	1997	1651.53	0	0
ENST00000481202.5	1635	1322.76	0	0
ENST00000374000.8	1814	1475.54	36.638	0.6807
ENST00000617560.1	618	323.983	354	29.9541
ENST00000449988.1	539	274.821	0	0
ENST00000486408.5	809	502.32	0	0
ENST00000495338.5	568	301.393	0	0
ENST00000496305.5	588	320.016	1.194	0.102284
ENST00000480940.1	643	370.958	0	0
ENST00000485604.1	446	196.846	7.81025	1.08771
ENST00000420233.1	384	149.345	3.17032	0.581951
ENST00000473943.1	543	323.03	6.41984	0.544824
ENST00000331289.4	1852	1572.79	0	0
ENST00000360945.7	607	359.126	2.02425	0.154522
ENST00000557754.1	438	190.32	3	0.432128
ENST00000378892.5	1743	1701.07	39.7641	0.640832
ENST00000353468.4	1582	1459.36	200.641	3.76904
ENST00000277010.9	1672	1595.42	5194.21	89.2525
ENST00000477726.1	840	743.658	255.214	9.40819
ENST00000461426.1	939	893.14	21.8751	0.671437
ENST00000497006.1	610	426.966	51.7217	3.32089
ENST00000478146.1	485	263.604	13.5709	1.41134
ENST00000357266.8	3772	3245.74	933.819	7.88721
ENST00000536438.5	3940	3391.55	0	0
ENST00000539068.5	3827	3311.26	16.7326	0.13853
ENST00000542713.1	7384	6291.02	18.6936	0.0814605
ENST00000411534.1	1196	973.502	3.31926	0.0934713
ENST00000452830.5	976	746.603	3.13358	0.11506
ENST00000442098.5	626	354.72	0	0
ENST00000430420.5	868	604.682	0	0
ENST00000453081.5	722	461.515	0	0
ENST00000173898.11	4647	4499.31	302.704	1.84437
ENST00000319167.12	2326	2063.48	0	0
ENST00000445561.5	2597	2405.83	22.1075	0.251912
ENST00000375022.8	2306	2068.88	17.6848	0.234336
ENST00000399736.5	1115	835.786	0	0
ENST00000440072.5	599	330.281	0	0
ENST00000484031.5	650	377.472	0	0
ENST00000474933.6	299	92.6557	0	0
ENST00000431115.5	405	164.611	0	0
ENST00000440759.5	672	398.241	0	0
ENST00000375041.6	3488	3247.84	0	0
ENST00000449980.1	578	323.675	1.6528	0.139986
ENST00000416704.1	594	325.577	0	0
ENST00000427099.1	562	295.923	0	0
ENST00000492142.5	485	228.273	0	0
ENST00000492706.5	3677	3497.48	53.4999	0.419345
ENST00000475183.1	632	361.208	0.689472	0.0523279
ENST00000469211.1	842	566.244	3.2083	0.155326
ENST00000420798.6	3613	3396.4	0	0
ENST00000622017.4	1403	1123.79	0	0
ENST00000395159.7	1252	865.528	799.931	25.3364
ENST00000216463.8	1075	716.502	21.5574	0.82481
ENST00000555593.5	796	445.218	9.80312	0.603623
ENST00000556007.6	746	417.021	34.5956	2.27425
ENST00000557397.5	571	284.394	6.12211	0.590139
ENST00000555061.5	598	279.396	2.94679	0.289136
ENST00000556367.6	572	294.183	114.159	10.6381
ENST00000555930.6	448	198.508	5.56991	0.769211
ENST00000555404.5	430	183.884	36.3402	5.41773
ENST00000555097.1	377	144.142	1.95099	0.371055
ENST00000220772.8	4464	4364.7	2140	13.4411
ENST00000379845.3	3873	3490.46	0	0
ENST00000279550.11	1708	1636.54	1000.82	16.7649
ENST00000228251.9	1931	1931.32	3217.82	45.6752
ENST00000540447.5	6393	5301.24	152.671	0.7895
ENST00000540975.5	677	393.399	93.6318	6.52476
ENST00000546164.5	805	586.264	62.6762	2.93078
ENST00000536823.5	840	561.575	0	0
ENST00000366286.6	704	428.921	0	0
ENST00000542002.5	952	690.076	24.0006	0.953455
ENST00000366290.2	512	251.271	0	0
ENST00000542641.5	669	428.01	0	0
ENST00000541351.3	717	481.12	1.3557	0.0772475
ENST00000544504.5	583	358.875	1.74256	0.133112
ENST00000539204.5	649	438.234	20.9132	1.30824
ENST00000544622.4	685	385.696	39.5197	2.80894
ENST00000546298.5	564	272.341	8.97547	0.903481
ENST00000544501.1	181	30.747	0	0
ENST00000536107.5	438	190.32	2	0.288085
ENST00000540747.1	548	283.056	0	0
ENST00000595775.5	558	362.056	40.7856	3.0882
ENST00000301204.8	1797	1817.15	97.9968	1.47841
ENST00000598766.1	2011	1919.85	54.0821	0.772256
ENST00000601020.1	352	126.981	0	0
ENST00000601644.1	338	117.58	0.820976	0.191413
ENST00000316788.12	1276	852.951	3023.03	97.1611
ENST00000514118.5	392	155.156	0	0
ENST00000515066.6	1670	1159.29	14.7973	0.349917
ENST00000506430.2	718	403.272	8.0068	0.544296
ENST00000395548.6	1180	759.388	82.8354	2.99038
ENST00000509055.1	297	91.497	3.3123	0.992425
ENST00000507436.1	289	86.6642	0	0
ENST00000505423.1	611	276.516	10.0947	1.0008
ENST00000640413.1	489	231.741	0	0
ENST00000423676.7	1713	1433.79	0	0
ENST00000578481.5	1115	835.786	0	0
ENST00000578724.1	492	234.225	0	0
ENST00000581490.1	564	297.788	0	0
ENST00000584703.1	375	142.568	0	0
ENST00000324290.5	1243	963.786	0	0
ENST00000305354.4	2101	1821.79	0	0
ENST00000465758.1	422	177.318	0	0
ENST00000463068.1	456	204.693	0	0
ENST00000254166.4	2962	2659.31	139.393	1.43697
ENST00000599148.1	2356	1987.27	38.607	0.532578
ENST00000639285.1	1200	920.786	0	0
ENST00000481736.5	1801	1710.48	197.792	3.17004
ENST00000374497.7	1488	1366.17	50.0115	1.00355
ENST00000617979.5	1516	1403.84	3810.73	74.4157
ENST00000456977.5	672	461.484	64.4205	3.82685
ENST00000459934.5	1563	1482.26	425.851	7.87606
ENST00000469556.1	882	719.599	11.4473	0.436099
ENST00000429356.5	957	766.951	99.4481	3.5547
ENST00000418277.5	882	690.084	522.955	20.7748
ENST00000470949.5	547	282.095	0	0
ENST00000425913.5	876	691.298	11.6902	0.463588
ENST00000445705.1	792	574.907	99.2545	4.7329
ENST00000467493.5	987	734.653	0	0
ENST00000486382.1	449	199.323	6.73206	0.925901
ENST00000470383.1	2073	2210.31	78.5956	0.974807
ENST00000466250.5	598	359.402	67.0976	5.118
ENST00000467070.1	556	342.041	4.75108	0.380793
ENST00000489229.5	2158	2016.49	0	0
ENST00000411885.5	576	308.812	0	0
ENST00000439426.5	539	274.821	0	0
ENST00000464303.5	773	495.911	0	0
ENST00000411830.5	561	294.991	0	0
ENST00000495226.5	542	277.53	0	0
ENST00000383362.8	2835	2555.79	0	0
ENST00000440861.1	605	335.754	0	0
ENST00000428349.5	1281	1001.79	0	0
ENST00000486419.5	1658	1471.21	0.670205	0.0124884
ENST00000383367.6	1895	1615.79	0	0
ENST00000466537.1	536	340.89	0.679714	0.0546621
ENST00000490080.5	894	615.214	0	0
ENST00000486761.5	2800	2593.56	0.377206	0.0039871
ENST00000466838.1	694	419.261	0	0
ENST00000615801.3	2059	1902.71	0	0
ENST00000621558.4	2002	1722.79	0	0
ENST00000548973.5	2456	2176.79	0	0
ENST00000547984.3	2880	2600.79	0	0
ENST00000413817.8	4891	5487.93	12.717	0.0635258
ENST00000495607.5	2450	2652.64	4.28698	0.0443046
ENST00000471942.6	990	710.817	0	0
ENST00000433760.1	920	765.608	1	0.035807
ENST00000460087.1	529	266.084	0	0
ENST00000335385.3	1548	1268.79	0	0
ENST00000445885.6	1168	1002.54	4.30291	0.117662
ENST00000472060.1	357	130.345	0	0
ENST00000287667.12	4312	4275.12	0	0
ENST00000566720.5	548	283.056	0	0
ENST00000566883.5	560	296.166	0	0
ENST00000566917.1	592	323.724	0	0
ENST00000565655.1	666	392.664	0	0
ENST00000566823.1	1898	1631.09	0	0
ENST00000610363.4	3765	3650.04	1.77136	0.0133041
ENST00000620755.4	3921	3831.34	367.936	2.63267
ENST00000371817.7	8471	10196.7	198.919	0.534799
ENST00000464187.1	1830	1550.79	0	0
ENST00000469093.1	670	396.348	0	0
ENST00000463925.1	533	326.809	24.165	2.02706
ENST00000460264.5	913	787.955	130.916	4.55477
ENST00000371820.3	628	420.538	0	0
ENST00000465877.1	583	364.067	0	0
ENST00000618395.4	8437	10153.8	0	0
ENST00000394936.8	2748	2648.3	74431.5	770.485
ENST00000495196.1	344	121.712	6.39926	1.44135
ENST00000493143.1	576	334.35	226.714	18.5888
ENST00000633965.1	500	240.786	1349.95	153.695
ENST00000610929.3	1969	1818.48	19.7071	0.297089
ENST00000394934.4	2830	2742.95	6173.75	61.7028
ENST00000361731.4	1033	642.93	1813.75	77.3371
ENST00000487841.5	2576	2044.01	29.8748	0.400679
ENST00000479490.1	2061	1563.33	28.2305	0.495043
ENST00000478705.5	659	392.96	288.58	20.1323
ENST00000488773.1	546	281.185	1.73292	0.168951
ENST00000494682.1	359	131.865	13	2.70263
ENST00000328794.10	923	643.907	0	0
ENST00000582989.1	928	648.907	0	0
ENST00000580999.1	406	165.417	0	0
ENST00000316286.13	3144	3324.51	130.458	1.07576
ENST00000491431.1	2874	3073.16	290.197	2.5887
ENST00000234091.8	2041	2029.84	14.8086	0.199998
ENST00000331129.3	623	404.748	32.1226	2.17571
ENST00000472142.1	474	219.387	8.39602	1.04915
ENST00000396290.2	1299	933.264	693.673	20.3763
ENST00000329805.5	2188	1908.79	0	0
ENST00000433647.5	3161	2881.79	0	0
ENST00000473495.1	572	305.035	0	0
ENST00000490161.1	502	242.55	0	0
ENST00000487545.1	383	148.552	0	0
ENST00000450274.5	743	560.365	1	0.0489219
ENST00000436487.5	1002	722.786	0	0
ENST00000443646.5	1505	1225.79	0	0
ENST00000439910.5	1393	1113.79	0	0
ENST00000439731.5	770	583.197	0	0
ENST00000325123.5	2754	2474.79	0	0
ENST00000446673.5	822	609.716	0	0
ENST00000473575.1	778	562.519	0	0
ENST00000495189.1	590	321.914	0	0
ENST00000465338.1	728	452.122	0	0
ENST00000498102.1	3759	3479.79	0	0
ENST00000438259.6	2427	2147.79	0	0
ENST00000543411.5	2681	2401.79	0	0
ENST00000378061.7	3198	3285.67	24.09	0.200996
ENST00000495685.1	554	276.173	3.54806	0.352196
ENST00000483014.1	541	301.3	1	0.0909861
ENST00000484196.1	537	272.934	0	0
ENST00000354386.10	5226	4409.85	248.398	1.54418
ENST00000619416.4	8233	6930.72	0	0
ENST00000423743.7	5339	4437.01	0	0
ENST00000652732.1	6538	5301.77	43.3012	0.223899
ENST00000650904.1	5942	4948.09	0	0
ENST00000650845.1	6431	5541.37	229.211	1.13395
ENST00000652326.1	8550	7196.49	127.234	0.484682
ENST00000557192.1	596	314.307	9.0263	0.78728
ENST00000651126.1	5250	4397.24	461.852	2.87936
ENST00000554463.5	582	314.36	0	0
ENST00000555833.5	846	495.227	40.0307	2.21596
ENST00000651937.1	5698	4801.55	32.4156	0.185075
ENST00000261244.9	4807	4015.13	28.238	0.192801
ENST00000555203.6	538	273.858	4.73729	0.474219
ENST00000652120.1	1442	1162.79	0	0
ENST00000557590.5	642	369.991	0	0
ENST00000538571.6	4232	3474.39	11.8977	0.093877
ENST00000651759.1	4720	4131.13	90.9914	0.603818
ENST00000652414.1	4160	3252.02	34.6697	0.292262
ENST00000651852.1	3109	2481.89	11.8671	0.13108
ENST00000651596.1	1242	879.573	0.11267	0.00351165
ENST00000555397.1	814	478.781	20.1328	1.15277
ENST00000557392.1	524	261.764	9.92168	1.03908
ENST00000556235.1	544	279.249	0	0
ENST00000556134.5	5912	4928.65	0	0
ENST00000619722.4	5597	4582.53	112.275	0.671661
ENST00000379051.5	707	432.652	4.37561	0.277252
ENST00000441368.5	691	416.409	0	0
ENST00000475268.5	2183	1835.61	26.6566	0.398106
ENST00000298428.14	2495	2107.81	224.411	2.91868
ENST00000495368.1	2311	1926.96	0	0
ENST00000304267.12	2030	1687.77	4.21286e-07	6.84286e-09
ENST00000472221.5	850	560.492	9.66931	0.472934
ENST00000379020.8	2252	1834.55	0	0
ENST00000379017.7	600	302.668	4.42729	0.401001
ENST00000457034.1	314	101.893	0	0
ENST00000418772.1	434	187.103	0	0
ENST00000419021.1	778	500.647	0	0
ENST00000466451.1	427	181.484	0	0
ENST00000379033.7	2462	2089.68	51.0431	0.669625
ENST00000371558.7	1776	1315.39	1902.54	39.6509
ENST00000346330.6	718	461.858	121.138	7.19029
ENST00000625938.2	1381	1008.22	48.8372	1.32791
ENST00000625379.1	704	591.936	1.316	0.0609474
ENST00000630695.2	1771	1310.05	6.98387	0.146145
ENST00000631185.2	1435	1093.88	0	0
ENST00000469205.2	686	455.108	13.4507	0.81022
ENST00000629303.2	557	340.814	2.70234	0.217369
ENST00000628549.1	934	635.711	12.3822	0.533963
ENST00000371569.6	2643	1883.33	41.5869	0.605346
ENST00000628734.1	600	269.938	8.07804	0.820382
ENST00000477333.5	984	667.243	0	0
ENST00000377687.6	3349	2957.07	408.408	3.78622
ENST00000476859.1	767	486.414	0	0
ENST00000464404.2	130	21.3234	0	0
ENST00000539231.5	2951	2283.71	213.592	2.56401
ENST00000647634.1	818	539.842	0	0
ENST00000375318.4	811	532.889	0	0
ENST00000426851.6	5268	4901.41	628.824	3.51708
ENST00000485111.5	609	382.154	10.7462	0.770888
ENST00000475153.5	2860	2798.89	362.43	3.54987
ENST00000483892.5	2121	1978.45	0	0
ENST00000491174.1	2232	2061.78	0	0
ENST00000399749.5	2148	1868.79	0	0
ENST00000383262.6	2173	1893.79	0	0
ENST00000615490.4	1701	1421.79	0	0
ENST00000620668.4	1686	1406.79	0	0
ENST00000614741.4	1644	1364.79	0	0
ENST00000620408.1	1692	1412.79	0	0
ENST00000244174.10	1944	1900.14	4.13411	0.0596447
ENST00000369423.7	2032	1942.46	0	0
ENST00000489233.6	298	92.0767	0	0
ENST00000494962.6	308	98.4105	0	0
ENST00000331968.10	3833	3568.07	194.366	1.49335
ENST00000651571.1	3260	2750.33	211.407	2.10721
ENST00000415220.6	3189	2886.7	179.46	1.70428
ENST00000651616.1	2855	2463.51	0	0
ENST00000490795.1	492	234.225	3	0.351125
ENST00000546371.1	585	317.102	0	0
ENST00000551644.5	560	294.031	0	0
ENST00000468370.5	749	472.488	0	0
ENST00000549503.1	582	293.26	1.76699	0.165179
ENST00000616995.4	3498	3054.83	0	0
ENST00000546136.5	6975	5845.6	145.138	0.680655
ENST00000451604.7	7076	5946.34	1188.63	5.47988
ENST00000537393.5	2769	2482.25	92.388	1.02034
ENST00000541536.5	2365	2067.73	0	0
ENST00000646273.1	2810	2554.81	23.3232	0.250267
ENST00000396007.6	1379	1094.41	3.91961	0.0981828
ENST00000545921.5	2589	2360.28	283.331	3.29083
ENST00000367206.7	1816	1564.82	0	0
ENST00000535530.5	576	311.969	5.87816	0.516541
ENST00000542241.5	376	143.39	2.46148	0.470599
ENST00000536629.5	570	303.215	0	0
ENST00000536911.1	855	502.114	1.14814	0.0626856
ENST00000541847.5	758	483.937	0	0
ENST00000441133.2	638	351.595	48.3067	3.76651
ENST00000538083.1	617	346.664	0	0
ENST00000536729.2	587	322.003	0	0
ENST00000446891.7	581	313.459	0	0
ENST00000536850.1	606	336.678	14	1.13995
ENST00000429944.6	559	293.058	0	0
ENST00000456299.2	576	327.029	5	0.419139
ENST00000538905.1	832	449.641	1	0.0609689
ENST00000381381.6	3991	3464.22	69.1002	0.546825
ENST00000270792.10	751	547.206	2830.69	141.813
ENST00000319041.6	768	572.668	50.293	2.40757
ENST00000319296.9	2371	2751.67	407.797	4.06277
ENST00000566625.2	2415	2453.56	40.561	0.453196
ENST00000564550.1	1187	901.476	64.759	1.96934
ENST00000434417.1	1454	1711.26	243.065	3.89387
ENST00000508821.6	3874	2966.86	103.14	0.953025
ENST00000505959.5	4165	3218.89	0	0
ENST00000504455.5	1034	652.435	0	0
ENST00000511799.5	737	423.354	0	0
ENST00000507047.5	730	438.728	0	0
ENST00000514809.1	595	326.548	0	0
ENST00000425382.5	3827	2952.68	0	0
ENST00000406875.8	15329	15523.9	12666.7	22.3685
ENST00000428878.6	3969	4165.24	687.877	4.52736
ENST00000342645.7	2937	2822.25	169.458	1.64604
ENST00000394817.7	1889	1851.62	613.916	9.08933
ENST00000265195.9	1895	1837.35	55.7222	0.831402
ENST00000515008.1	843	682.566	14.8806	0.597652
ENST00000509534.5	1714	1608.57	11.0413	0.188171
ENST00000503732.1	690	425.457	0	0
ENST00000505945.1	250	63.1861	0	0
ENST00000508639.5	675	435.313	13.7954	0.868775
ENST00000513453.5	572	305.035	0	0
ENST00000507002.5	581	313.459	0	0
ENST00000505830.5	496	237.705	0	0
ENST00000505353.1	442	193.592	0	0
ENST00000504666.5	547	295.796	4.27492	0.396195
ENST00000509400.5	547	294.578	52.3695	4.87364
ENST00000440765.2	435	187.936	1	0.145869
ENST00000508744.1	582	313.775	0	0
ENST00000374213.3	467	213.701	0	0
ENST00000492808.5	581	313.459	0	0
ENST00000470468.1	381	147.049	0	0
ENST00000264954.5	2653	2258.73	1683.81	20.4364
ENST00000504920.5	2195	1912.5	16.4345	0.235576
ENST00000509696.5	884	599.555	522.753	23.9024
ENST00000514056.1	424	178.898	0	0
ENST00000319285.4	1222	1063.97	4210.77	108.495
ENST00000567983.1	801	523.216	0	0
ENST00000568434.1	853	651.569	63.6998	2.68011
ENST00000568973.5	878	709.762	17.3447	0.66993
ENST00000565758.1	749	553.755	0	0
ENST00000311528.9	4498	4731.33	677.621	3.92625
ENST00000491523.5	698	590.879	1024.75	47.5438
ENST00000563749.1	2367	2463.96	213.591	2.37642
ENST00000484610.5	924	809.428	1870.16	63.3395
ENST00000563270.5	554	378.28	49.518	3.5886
ENST00000567815.5	712	556.432	9973.06	491.35
ENST00000487034.5	615	471.897	0	0
ENST00000562879.5	958	777.125	2671.29	94.2332
ENST00000565571.5	568	403.348	11070.3	752.409
ENST00000452368.7	1455	1282.9	14.0894	0.301074
ENST00000467736.5	528	357.985	1.93696	0.14833
ENST00000393099.3	2385	2371.66	1741.41	20.1291
ENST00000399461.8	879	806.042	37.0181	1.25902
ENST00000570149.1	435	187.936	2.25556	0.329017
ENST00000472354.1	631	374.187	0	0
ENST00000314675.11	2254	2316.82	14.9924	0.177401
ENST00000472155.5	2646	2796.05	279.111	2.73657
ENST00000374223.5	1312	1222.05	0	0
ENST00000475591.5	2542	2587.44	0	0
ENST00000357089.8	1555	1550.48	277.631	4.9088
ENST00000494942.5	2325	2422.77	111.127	1.25743
ENST00000374221.7	1792	1811.05	25.3328	0.383465
ENST00000374222.5	2043	2101.66	28.6654	0.373912
ENST00000496466.1	2339	2359.48	0	0
ENST00000374215.5	938	742.378	0	0
ENST00000452980.5	782	586.34	10.5081	0.491303
ENST00000442942.6	688	413.502	0	0
ENST00000450041.5	649	425.682	20.0026	1.28818
ENST00000423664.5	793	580.058	8.4241	0.398131
ENST00000421827.2	728	531.414	1.21994	0.0629333
ENST00000374217.6	1846	1817	0	0
ENST00000334370.8	10966	13256	29.3905	0.0607813
ENST00000251268.11	11137	13468.5	5180.66	10.5449
ENST00000593840.1	536	347.81	1.88034	0.148207
ENST00000598762.1	225	49.8015	0	0
ENST00000593647.1	2691	2786.83	0	0
ENST00000599787.1	660	386.976	0	0
ENST00000378073.5	11034	13358.2	2471.07	5.07121
ENST00000297313.8	2117	1928.56	50.707	0.720789
ENST00000517659.5	1518	1072.57	20.3056	0.518996
ENST00000344277.10	1667	1257.86	24.6563	0.537369
ENST00000523280.1	1434	992.779	0	0
ENST00000518286.5	455	203.871	8.27894	1.11325
ENST00000523414.5	668	512.97	15.8963	0.849531
ENST00000522225.5	1559	1175.56	296.32	6.9102
ENST00000276500.4	1664	1323.76	1107.01	22.9254
ENST00000523064.1	610	377.35	239.047	17.3666
ENST00000517405.1	793	455.256	3.77729	0.227457
ENST00000521282.1	530	303.053	9.73495	0.880623
ENST00000432471.6	1943	1752.3	167.508	2.62061
ENST00000287322.5	4197	3290.2	1723.46	14.36
ENST00000521311.1	719	421.048	4.29661	0.279749
ENST00000605860.5	2435	1915.39	2	0.0286251
ENST00000460456.1	1003	723.786	0	0
ENST00000005756.4	2224	1944.79	0	0
ENST00000489438.1	901	622.159	0	0
ENST00000264595.7	2037	1505.68	1414.05	25.7458
ENST00000502310.5	464	211.21	0	0
ENST00000506853.5	762	472.069	251.502	14.6053
ENST00000510635.1	414	171.604	0	0
ENST00000510955.5	880	545.985	1.44517	0.0725627
ENST00000511231.1	546	281.185	0	0
ENST00000450689.7	6796	5753.34	216.471	1.03147
ENST00000444627.5	3527	3071.16	6.15811	0.0549691
ENST00000394714.6	3073	2532.57	108.471	1.17416
ENST00000416314.5	3179	2633.88	233.373	2.429
ENST00000480216.1	709	324.022	7.45058	0.630362
ENST00000423294.5	2911	2473.53	205.059	2.27266
ENST00000427812.1	567	300.448	0	0
ENST00000470853.1	641	335.375	5.01796	0.410176
ENST00000490995.5	638	324.691	0	0
ENST00000474609.1	617	313.371	0	0
ENST00000398276.6	563	278.039	0	0
ENST00000425689.1	576	308.812	0	0
ENST00000276449.8	1929	1649.79	0	0
ENST00000520114.1	3448	3338.23	5	0.0410609
ENST00000522050.1	748	471.488	0	0
ENST00000521236.1	402	162.208	0	0
ENST00000375643.7	4656	4014.39	6396.25	43.6797
ENST00000375627.1	697	365.778	0	0
ENST00000474340.1	1748	1296.7	5.10069	0.107836
ENST00000473915.1	610	340.312	0	0
ENST00000467876.1	298	92.0767	0	0
ENST00000472894.1	651	362.295	16.7407	1.26674
ENST00000395554.7	1103	738.949	706.465	26.209
ENST00000498025.1	707	358.32	1.28439	0.0982656
ENST00000490438.1	887	523.516	20.7935	1.08886
ENST00000430417.1	414	171.604	0	0
ENST00000627121.2	4587	3949.84	895.918	6.21818
ENST00000443024.6	4341	3738.63	280.097	2.05385
ENST00000447699.6	4186	3609.2	3298.36	25.0531
ENST00000613555.4	3291	3455.54	0	0
ENST00000611951.4	3392	3621.82	5.17716	0.0391868
ENST00000614407.1	2265	2310.8	0	0
ENST00000619866.4	3041	3267.84	37.8228	0.317299
ENST00000418929.7	7416	9528.54	1818.51	5.23194
ENST00000593853.1	265	71.8102	1	0.381758
ENST00000615927.1	4479	5520.13	381.493	1.89458
ENST00000255082.8	1371	1091.79	0	0
ENST00000529256.1	933	653.907	0	0
ENST00000244050.3	1705	1666.94	284	4.6706
ENST00000296414.11	2955	2350.45	0	0
ENST00000512369.2	2935	2320.89	1.40992	0.0166539
ENST00000507994.1	1050	674.729	0.590107	0.0239759
ENST00000514301.1	2748	2025.46	0	0
ENST00000373232.8	1292	894.428	8443.53	258.793
ENST00000610026.1	3524	2756.99	29.5732	0.294061
ENST00000373230.7	787	472.915	4.75813	0.275821
ENST00000460755.1	412	169.986	4	0.645092
ENST00000495346.1	282	82.4149	2.00232	0.666041
ENST00000625364.1	644	359.118	365.347	27.8896
ENST00000366796.7	2028	1748.79	0	0
ENST00000366795.4	2997	2717.79	0	0
ENST00000610183.1	2088	1808.79	0	0
ENST00000607983.1	1620	1340.79	0	0
ENST00000343823.10	3090	2871.86	1990.76	19.0033
ENST00000517719.5	656	438.78	4.52208	0.282531
ENST00000517496.5	2194	1906.61	0	0
ENST00000428278.6	2678	2375.06	812.772	9.38142
ENST00000521652.5	2433	2113.39	251.618	3.2639
ENST00000524263.5	726	450.142	0	0
ENST00000522675.1	345	122.271	0	0
ENST00000518186.1	575	324.147	3.19156	0.26992
ENST00000524247.5	575	280.155	3.28888	0.321829
ENST00000521808.5	613	342.959	0	0
ENST00000520079.1	2119	1714.23	15.6118	0.249665
ENST00000545394.2	2808	2510.07	43.3494	0.473447
ENST00000375366.4	1727	1447.79	0	0
ENST00000480340.1	2530	2454.38	42.1158	0.47041
ENST00000361217.9	5728	6504.89	2916.96	12.2932
ENST00000492898.1	951	744.788	35.0065	1.28852
ENST00000474386.1	455	203.871	0	0
ENST00000462423.1	783	505.602	0	0
ENST00000531748.1	544	325.653	4.11188	0.346146
ENST00000368646.6	3781	4219.26	198.45	1.2894
ENST00000477746.1	457	205.515	10.7649	1.43596
ENST00000485359.1	891	630.09	38.8595	1.69071
ENST00000494683.1	456	204.693	14.3507	1.92196
ENST00000483561.2	499	297.559	10.1589	0.93594
ENST00000472932.2	541	343.468	8.60604	0.686897
ENST00000464048.1	551	343.121	5.67785	0.453639
ENST00000470165.1	761	549.801	22.1563	1.10475
ENST00000370151.9	819	561.66	426.772	20.8304
ENST00000370147.5	641	400.642	26.2713	1.79763
ENST00000434727.1	369	138.486	1.32659	0.262606
ENST00000475443.1	731	470.342	10.2421	0.596966
ENST00000626968.2	541	310.673	183.388	16.1824
ENST00000373115.5	6934	6654.79	0	0
ENST00000376687.3	2871	2969.18	1988.18	18.3567
ENST00000482260.1	778	563.955	8.93801	0.434481
ENST00000462786.1	746	530.868	1.94085	0.100226
ENST00000337852.10	2978	3035.99	34.9397	0.315495
ENST00000580650.1	523	260.8	0	0
ENST00000434239.3	575	307.896	0	0
ENST00000306658.7	1685	1405.79	0	0
ENST00000216416.9	4735	3574.12	3419.91	26.2313
ENST00000395573.8	1233	785.946	1392.96	48.587
ENST00000557659.5	856	486.187	755.851	42.6193
ENST00000553660.5	785	432.652	41.0735	2.60254
ENST00000557690.5	838	488.236	1123.99	63.1115
ENST00000554683.1	787	443.413	69.3423	4.28711
ENST00000556113.1	523	260.8	383.872	40.3509
ENST00000432983.5	613	375.217	8.85698	0.64711
ENST00000242067.10	4027	3435.07	367.56	2.93338
ENST00000350941.7	3899	3326.3	22.814	0.188025
ENST00000396127.6	3914	3341.53	0	0
ENST00000355070.6	4004	3412.64	24.0731	0.193382
ENST00000465037.5	535	271.158	0	0
ENST00000433714.5	3705	3187.3	0	0
ENST00000482941.1	707	431.863	0	0
ENST00000442858.1	596	327.518	0	0
ENST00000434373.3	1982	1577.63	17.5714	0.305333
ENST00000627264.1	549	283.953	0	0
ENST00000496029.1	650	294.057	2.05015	0.19113
ENST00000495426.1	481	224.927	0	0
ENST00000489708.1	459	207.096	0	0
ENST00000498189.1	614	343.959	0	0
ENST00000425508.6	1252	847.851	41.0742	1.32808
ENST00000530069.5	2480	2577.16	5	0.0531867
ENST00000531248.1	492	234.225	0	0
ENST00000534425.5	1284	1004.79	0	0
ENST00000525827.5	726	450.142	0	0
ENST00000528756.5	561	294.991	0	0
ENST00000531881.5	712	436.652	0	0
ENST00000533962.1	585	317.102	0	0
ENST00000349015.7	2649	2692.29	0	0
