seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr12	42448900	42449432	533	*	peak_3240	-1.04079436728232	1.38646326331992e-09	Intron (ENST00000317560.13/51535, intron 9 of 9)	12	42463622	42465080	1459	2	144165	ENST00000640361.1	15648	ENSG00000139174	PRICKLE1	prickle planar cell polarity protein 1	NA	NA	NA
chr18	40207385	40207720	336	*	peak_6686	-1.18939531394616	1.43639522002823e-09	Distal Intergenic	18	40245871	40249813	3943	1	105372082	ENST00000750899.1	-38151	NA	LOC105372082	uncharacterized LOC105372082	NA	NA	NA
chr2	126839892	126840399	508	*	peak_8294	-1.10812846860211	1.49262384609055e-09	Distal Intergenic	2	126893547	126898804	5258	2	105373603	ENST00000843607.1	58405	NA	LOC105373603	uncharacterized LOC105373603	NA	NA	NA
chr20	33777833	33778275	443	*	peak_9021	-1.01679526431591	1.50379930412458e-09	Intron (ENST00000342427.6/84905, intron 10 of 14)	20	33787088	33792269	5182	1	84905	ENST00000493497.1	-8813	ENSG00000131061	ZNF341	zinc finger protein 341	NA	NA	NA
chr7	108584128	108584622	495	*	peak_13223	-1.28947019251914	1.5404831479993e-09	Distal Intergenic	7	108571715	108574760	3046	1	4189	ENST00000465725.1	12413	ENSG00000128590	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9	NA	NA	NA
chr6	108002767	108003236	470	*	peak_12476	-1.21934795173885	1.62322313141278e-09	Exon (ENST00000798980.1/ENST00000798980.1, exon 1 of 1)	6	107867756	107958208	90453	2	11231	ENST00000369002.9	-44559	ENSG00000025796	SEC63	SEC63 homolog, protein translocation regulator	NA	NA	NA
chr7	38448903	38449118	216	*	peak_12896	-1.48944678841023	1.66577570431121e-09	Intron (ENST00000356264.7/273, intron 11 of 20)	7	38384818	38463113	78296	2	273	ENST00000441628.5	13995	ENSG00000078053	AMPH	amphiphysin	NA	NA	NA
chr1	224897531	224897855	325	*	peak_1253	-1.27988726436677	1.83885116104917e-09	Promoter (1-2kb)	1	224896262	225399269	503008	1	127602	ENST00000445597.6	1269	ENSG00000185842	DNAH14	dynein axonemal heavy chain 14	NA	NA	NA
chr18	14767437	14767845	409	*	peak_6649	-1.18858175557512	1.86997244270465e-09	Intron (ENST00000579292.5/374860, intron 1 of 4)	18	14748335	14817089	68755	1	374860	ENST00000580206.1	19102	ENSG00000180777	ANKRD30B	ankyrin repeat domain 30B	NA	NA	NA
chr11	27509874	27510198	325	*	peak_2416	-1.41274737633533	1.89418060087051e-09	Intron (ENST00000715842.1/105376671, intron 3 of 3)	11	27506865	27677579	170715	1	497258	ENST00000650703.1	3009	ENSG00000245573	BDNF-AS	BDNF antisense RNA	NA	NA	NA
chr12	112581154	112581478	325	*	peak_3425	-1.29862567304458	1.91807587580132e-09	Intron (ENST00000549736.5/22895, intron 1 of 6)	12	112575265	112865432	290168	1	22895	ENST00000546703.5	5889	ENSG00000089169	RPH3A	rabphilin 3A	NA	NA	NA
chr12	125905805	125906375	571	*	peak_3538	-1.16206538436496	2.08471548319547e-09	Distal Intergenic	12	125859158	125869773	10616	2	124903047	ENST00000834534.1	-36032	NA	LOC124903047	uncharacterized LOC124903047	NA	NA	NA
chr1	76219384	76220031	648	*	peak_739	-1.06612572294804	2.13427743900434e-09	Intron (ENST00000328299.4/256435, intron 1 of 4)	1	76313913	76577209	263297	1	256435	ENST00000464140.1	-93882	ENSG00000184005	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	NA	NA	NA
chr14	97866083	97866620	538	*	peak_4129	-1.11313004319341	2.34924073344978e-09	Distal Intergenic	14	97926479	97949044	22566	2	388011	ENST00000736866.1	82424	ENSG00000246223	LINC01550	long intergenic non-protein coding RNA 1550	NA	NA	NA
chr22	28348874	28349250	377	*	peak_9930	-1.05963568500057	2.37151852014226e-09	Intron (ENST00000397906.7/23331, intron 2 of 22)	22	27978014	28306645	328632	2	23331	ENST00000612946.4	-42229	ENSG00000100154	TTC28	tetratricopeptide repeat domain 28	NA	NA	NA
chr8	57519051	57519379	329	*	peak_13544	-1.11489178007839	2.60153644813161e-09	Intron (ENST00000520881.2/105375855, intron 2 of 2)	8	57492914	57592596	99683	1	105375855	ENST00000796110.1	26137	NA	LOC105375855	uncharacterized LOC105375855	NA	NA	NA
chr8	31367747	31368057	311	*	peak_13446	-1.25767534222172	2.69746748829501e-09	Intron (ENST00000655813.1/101929492, intron 1 of 1)	8	31275596	31384279	108684	1	101929492	ENST00000524022.1	92151	NA	LOC101929492	uncharacterized LOC101929492	NA	NA	NA
chr17	41860045	41860580	536	*	peak_5772	-1.09457644273985	2.77083654890794e-09	Intron (ENST00000319121.4/55175, intron 1 of 1)	17	41848518	41865423	16906	2	55175	ENST00000319121.4	4843	ENSG00000178502	KLHL11	kelch like family member 11	NA	NA	NA
chr21	46200890	46201192	303	*	peak_9601	-1.18339093028977	2.81699522742731e-09	Intron (ENST00000356396.8/4047, intron 17 of 22)	21	46195676	46196371	696	2	4047	ENST00000484808.1	-4519	ENSG00000160285	LSS	lanosterol synthase	NA	NA	NA
chr1	147103826	147104054	229	*	peak_896	-1.1857395916662	2.91588152751784e-09	Intron (ENST00000764885.1/644861, intron 2 of 3)	1	147098788	147110235	11448	2	644861	ENST00000764886.1	6181	NA	NBPF13P	NBPF member 13, pseudogene	NA	NA	NA
chr7	43363046	43363679	634	*	peak_12914	-1.15288256691476	2.96528900778705e-09	Intron (ENST00000453890.5/23072, intron 5 of 27)	7	43377778	43407731	29954	1	23072	ENST00000481031.5	-14099	ENSG00000002746	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	NA	NA	NA
chr3	46429714	46430143	430	*	peak_10587	-1.04319390559291	3.82682235436917e-09	Intron (ENST00000740905.1/ENST00000740905.1, intron 1 of 1)	3	46416524	46423591	7068	2	105377068	ENST00000635852.1	-6123	ENSG00000283646	LINC02009	long intergenic non-protein coding RNA 2009	NA	NA	NA
chr3	98503613	98504033	421	*	peak_10841	-1.02873407088049	4.03818141052823e-09	Intron (ENST00000502288.5/56650, intron 3 of 3)	3	98497681	98498631	951	1	402135	ENST00000427338.3	5932	ENSG00000231861	OR5K2	olfactory receptor family 5 subfamily K member 2	NA	NA	NA
chr3	71074425	71074742	318	*	peak_10816	-1.17085276811525	4.11300541880682e-09	Intron (ENST00000318789.11/27086, intron 7 of 20)	3	71041528	71065687	24160	2	27086	ENST00000497553.4	-8738	ENSG00000114861	FOXP1	forkhead box P1	NA	NA	NA
chr8	53872922	53873303	382	*	peak_13528	-1.14897546593851	4.50456278751968e-09	Intron (ENST00000297313.8/8601, intron 1 of 5)	8	53879884	53954142	74259	1	8601	ENST00000518286.5	-6581	ENSG00000147509	RGS20	regulator of G protein signaling 20	NA	NA	NA
chr16	79098996	79099507	512	*	peak_5301	-1.09096048045937	4.59103062920897e-09	Intron (ENST00000683929.1/51741, intron 10 of 10)	16	79090050	79101754	11705	1	107984806	ENST00000563230.1	8946	NA	LOC107984806	uncharacterized LOC107984806	NA	NA	NA
chr5	12095962	12096384	423	*	peak_11647	-1.10691616394494	4.68565111845564e-09	Distal Intergenic	5	10971836	11904446	932611	2	1501	ENST00000304623.13	-191516	ENSG00000169862	CTNND2	catenin delta 2	NA	NA	NA
chr4	67106829	67107207	379	*	peak_11453	-1.13987063397729	5.11269951136781e-09	Distal Intergenic	4	66862902	66870850	7949	2	105377262	ENST00000849568.1	-235979	NA	LOC105377262	uncharacterized LOC105377262	NA	NA	NA
chr11	93005344	93005903	560	*	peak_2845	-1.21977453960798	5.20526218039992e-09	Distal Intergenic	11	92969784	92985066	15283	1	4544	ENST00000528076.1	35560	ENSG00000134640	MTNR1B	melatonin receptor 1B	NA	NA	NA
chr4	177762383	177762800	418	*	peak_11548	-1.25017244504309	5.22117192243366e-09	Intron (ENST00000666825.1/285501, intron 2 of 2)	4	177686673	177766954	80282	2	105377560	ENST00000798945.1	4154	NA	LOC105377560	uncharacterized LOC105377560	NA	NA	NA
chr8	108606810	108607260	451	*	peak_13634	-1.05736425514453	5.39738881872029e-09	Exon (ENST00000518838.1/157753, exon 4 of 4)	8	108473851	108486918	13068	1	9694	ENST00000519450.2	132959	ENSG00000104412	EMC2	ER membrane protein complex subunit 2	NA	NA	NA
chr5	64819458	64819879	422	*	peak_11751	-1.13124042056653	5.69247361966478e-09	Intron (ENST00000685023.1/10283, intron 10 of 10)	5	64804335	64977823	173489	1	10283	ENST00000692572.1	15123	ENSG00000153015	CWC27	CWC27 spliceosome associated cyclophilin	NA	NA	NA
chr10	24532304	24532826	523	*	peak_1379	-1.14097267316982	6.32379520552645e-09	Promoter (<=1kb)	10	24533212	24543980	10769	1	56243	ENST00000635163.1	-386	ENSG00000120549	KIAA1217	KIAA1217	NA	NA	NA
chr2	166092861	166093189	329	*	peak_8442	-1.0847866859103	6.45216829089097e-09	Intron (ENST00000595647.5/102724058, intron 4 of 6)	2	166081531	166301784	220254	1	101929680	ENST00000447809.2	11330	ENSG00000236107	SCN1A-AS1	SCN1A and SCN9A antisense RNA 1	NA	NA	NA
chr7	93693744	93694087	344	*	peak_13157	-1.22787439360763	6.5342379118499e-09	Intron (ENST00000455502.5/2792, intron 1 of 3)	7	93716928	93717005	78	1	100616206	ENST00000583734.1	-22841	ENSG00000265423	MIR4652	microRNA 4652	NA	NA	NA
chr20	20352051	20352395	345	*	peak_8881	-1.30748995362935	6.56431944653763e-09	Intron (ENST00000245957.10/26074, intron 26 of 26)	20	20368104	20370949	2846	1	3642	ENST00000310227.3	-15709	ENSG00000173404	INSM1	INSM transcriptional repressor 1	NA	NA	NA
chr8	49962097	49962547	451	*	peak_13516	-1.1631048762785	6.81161055019758e-09	Intron (ENST00000518864.5/54212, intron 2 of 19)	8	49912176	50286853	374678	1	54212	ENST00000521316.5	49921	ENSG00000147481	SNTG1	syntrophin gamma 1	NA	NA	NA
chr10	121418330	121419179	850	*	peak_2162	-1.0101388292147	6.86234368361373e-09	Distal Intergenic	10	121479785	121480485	701	2	2263	ENST00000467584.1	61306	ENSG00000066468	FGFR2	fibroblast growth factor receptor 2	NA	NA	NA
chr1	210709772	210710111	340	*	peak_1217	-1.22868301383158	6.91244629866342e-09	Intron (ENST00000367007.5/3756, intron 10 of 11)	1	210678418	210683929	5512	2	3756	ENST00000640625.1	-25843	ENSG00000143473	KCNH1	potassium voltage-gated channel subfamily H member 1	NA	NA	NA
chr16	66019514	66019926	413	*	peak_5192	-1.27473761493392	7.37532169939355e-09	Distal Intergenic	16	66135068	66146683	11616	1	105371316	ENST00000720245.1	-115142	NA	LOC105371316	uncharacterized LOC105371316	NA	NA	NA
chr7	47793096	47793395	300	*	peak_12981	-1.42169746443568	7.5908533822332e-09	Promoter (1-2kb)	7	47795291	47819830	24540	1	80099	ENST00000623971.3	-1896	ENSG00000136275	PKD1L1-AS1	PKD1L1 antisense RNA 1	NA	NA	NA
chr2	52448164	52448416	253	*	peak_7843	-1.17288148848411	7.88132594498756e-09	Distal Intergenic	2	52370602	52390056	19455	1	105374596	ENST00000435357.2	77562	ENSG00000225444	LINC01867	long intergenic non-protein coding RNA 1867	NA	NA	NA
chr14	56026484	56026823	340	*	peak_3887	-1.17852677124073	7.91034187132483e-09	Distal Intergenic	14	55961185	55962876	1692	1	102723670	ENST00000664277.1	65299	ENSG00000259868	LOC102723670	uncharacterized LOC102723670	NA	NA	NA
chr21	15498539	15498767	229	*	peak_9429	-1.33682091354382	7.94952073390402e-09	Intron (ENST00000634644.1/101927745, intron 4 of 11)	21	15370501	15494632	124132	2	101927745	ENST00000828175.1	-3907	ENSG00000229425	LOC101927745	uncharacterized LOC101927745	NA	NA	NA
chr2	104589934	104590438	505	*	peak_8094	-1.11967066259911	8.20406116118616e-09	Intron (ENST00000659877.1/105373525, intron 2 of 2)	2	104584193	104585361	1169	1	105373525	ENST00000794972.1	5741	ENSG00000236109	LOC105373525	uncharacterized LOC105373525	NA	NA	NA
chr14	81268026	81268410	385	*	peak_4079	-1.16856214617917	8.35671924815074e-09	3' UTR	14	81270429	81278818	8390	2	85439	ENST00000555284.1	10408	ENSG00000140022	STON2	stonin 2	NA	NA	NA
chr3	129203048	129203372	325	*	peak_11036	-1.05641954971481	8.44630338060473e-09	Intron (ENST00000759375.1/ENST00000759375.1, intron 1 of 1)	3	129184079	129225500	41422	1	105374101	ENST00000759376.1	18969	ENSG00000289469	LOC105374101	uncharacterized LOC105374101	NA	NA	NA
chr1	152539562	152539869	308	*	peak_912	-1.17243993660335	8.47794882946095e-09	Distal Intergenic	1	152514482	152516008	1527	1	54544	ENST00000368790.4	25080	ENSG00000169509	CRCT1	cysteine rich C-terminal 1	NA	NA	NA
chr22	26336666	26337185	520	*	peak_9890	-1.00629443165138	8.60840904626303e-09	Intron (ENST00000248933.11/23544, intron 9 of 16)	22	26347789	26351456	3668	1	23544	ENST00000483291.1	-10604	ENSG00000100095	SEZ6L	seizure related 6 homolog like	NA	NA	NA
chr15	98903394	98903949	556	*	peak_4634	-1.11134275782695	8.79482043598903e-09	Intron (ENST00000649865.1/3480, intron 5 of 20)	15	98900610	98913114	12505	1	3480	ENST00000559582.1	2784	ENSG00000140443	IGF1R	insulin like growth factor 1 receptor	NA	NA	NA
chr8	34321020	34321529	510	*	peak_13451	-1.08123120550271	8.79482043598903e-09	Intron (ENST00000522460.1/ENST00000522460.1, intron 3 of 4)	8	34184645	34207513	22869	1	105379365	ENST00000671048.1	136375	NA	NA	NA	NA	NA	NA
chr18	39140425	39140795	371	*	peak_6684	-1.16952475222445	1.11738483634981e-08	Intron (ENST00000807751.1/ENST00000807751.1, intron 3 of 3)	18	39314004	39328009	14006	1	101927879	ENST00000635791.4	-173209	ENSG00000283458	LOC101927879	uncharacterized LOC101927879	NA	NA	NA
chr1	114458238	114458571	334	*	peak_865	-1.09707736435107	1.14747568655537e-08	Intron (ENST00000358465.7/51592, intron 4 of 19)	1	114397608	114463236	65629	2	51592	ENST00000448034.5	4665	ENSG00000197323	TRIM33	tripartite motif containing 33	NA	NA	NA
chr8	139869318	139869609	292	*	peak_13935	-1.09644316426597	1.15126495492702e-08	Intron (ENST00000438773.4/83696, intron 21 of 22)	8	139730996	139881295	150300	2	83696	ENST00000522504.5	11686	ENSG00000167632	TRAPPC9	trafficking protein particle complex subunit 9	NA	NA	NA
chr18	13244916	13245333	418	*	peak_6627	-1.03686936116548	1.18520446219734e-08	Intron (ENST00000590371.5/753, intron 1 of 2)	18	13239543	13242076	2534	1	147276	ENST00000623680.1	5373	ENSG00000279020	C18orf15	chromosome 18 putative open reading frame 15	NA	NA	NA
chr2	229454986	229455300	315	*	peak_8574	-1.27458007766281	1.21177226289818e-08	Intron (ENST00000341772.5/92737, intron 7 of 12)	2	229407358	229408330	973	1	124907995	ENST00000658948.2	47628	ENSG00000287791	LOC124907995	uncharacterized LOC124907995	NA	NA	NA
chr7	45402830	45403179	350	*	peak_12951	-1.12142301080598	1.25512184088719e-08	Distal Intergenic	7	45306243	45325106	18864	1	124901624	ENST00000791570.1	96587	ENSG00000303071	LOC124901624	uncharacterized LOC124901624	NA	NA	NA
chr11	121222492	121222905	414	*	peak_2902	-1.0880309087287	1.26467006326669e-08	Distal Intergenic	11	121237340	121247042	9703	1	105369534	ENST00000785023.1	-14435	NA	LOC105369534	uncharacterized LOC105369534	NA	NA	NA
chr6	149026550	149026853	304	*	peak_12537	-1.12856313140977	1.32629228641687e-08	Intron (ENST00000367463.5/10090, intron 7 of 7)	6	149027066	149032702	5637	2	105378047	ENST00000433442.2	5849	NA	UST-AS2	UST antisense RNA 2	NA	NA	NA
chr7	105831879	105832100	222	*	peak_13214	-1.26404761410367	1.38858314268306e-08	Intron (ENST00000419735.8/222255, intron 2 of 11)	7	105760554	105876477	115924	2	222255	ENST00000478915.1	44377	ENSG00000146776	ATXN7L1	ataxin 7 like 1	NA	NA	NA
chr16	6013403	6013618	216	*	peak_4807	-1.47222548799557	1.39337440016287e-08	Intron (ENST00000569895.3/54715, intron 4 of 6)	16	6019024	7713340	1694317	1	54715	ENST00000550418.6	-5406	ENSG00000078328	RBFOX1	RNA binding fox-1 homolog 1	NA	NA	NA
chr1	119572588	119572826	239	*	peak_890	-1.40402761155272	1.41855380002902e-08	Intron (ENST00000632456.2/105378935, intron 1 of 6)	1	119434166	119587451	153286	2	105378935	ENST00000632456.2	14625	NA	LOC105378935	uncharacterized LOC105378935	NA	NA	NA
chr2	113780550	113780925	376	*	peak_8180	-1.18068679179209	1.45543105675234e-08	Intron (ENST00000827885.1/105373570, intron 3 of 3)	2	113714353	113756693	42341	2	80255	ENST00000409106.5	-23857	ENSG00000115084	SLC35F5	solute carrier family 35 member F5	NA	NA	NA
chr10	84253296	84253701	406	*	peak_1934	-1.17782246326905	1.48781900562593e-08	Promoter (1-2kb)	10	84255170	84258915	3746	1	5995	ENST00000479725.1	-1469	ENSG00000148604	RGR	retinal G protein coupled receptor	NA	NA	NA
chr18	50699839	50700234	396	*	peak_6712	-1.04707487046519	1.49571843170932e-08	Intron (ENST00000400384.7/5596, intron 2 of 5)	18	50664299	50669842	5544	1	5596	ENST00000587823.1	35540	ENSG00000141639	MAPK4	mitogen-activated protein kinase 4	NA	NA	NA
chr9	70121908	70122446	539	*	peak_14395	-1.19352094177726	1.59388940082829e-08	Intron (ENST00000377182.5/256691, intron 5 of 13)	9	70034088	70088424	54337	2	124902179	ENST00000629922.2	-33484	NA	LOC124902179	uncharacterized LOC124902179	NA	NA	NA
chr4	55203386	55203663	278	*	peak_11437	-1.21718788377443	1.67387660931261e-08	Distal Intergenic	4	55078481	55125595	47115	2	3791	ENST00000263923.5	-77791	ENSG00000128052	KDR	kinase insert domain receptor	NA	NA	NA
chr9	5895689	5896367	679	*	peak_14275	-1.0178866715071	1.70022189802678e-08	Promoter (1-2kb)	9	5897564	5907189	9626	1	2315	ENST00000490518.1	-1197	ENSG00000120215	MLANA	melan-A	NA	NA	NA
chr5	152571445	152571676	232	*	peak_12093	-1.31681259482349	1.82669680832526e-08	Intron (ENST00000663460.1/124901117, intron 2 of 3)	5	152619027	152684710	65684	2	101927134	ENST00000659362.1	113034	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470	NA	NA	NA
chr13	34459839	34460286	448	*	peak_3709	-1.08145659631253	1.91458839198326e-08	Intron (ENST00000791010.1/105370158, intron 2 of 2)	13	34533846	34534350	505	2	100874179	ENST00000428706.1	74064	ENSG00000225179	LINC00457	long intergenic non-protein coding RNA 457	NA	NA	NA
chr4	128254420	128254847	428	*	peak_11516	-1.10465441540438	2.04045048168083e-08	Distal Intergenic	4	128269256	128273061	3806	2	10424	ENST00000394276.3	18214	ENSG00000164040	PGRMC2	progesterone receptor membrane component 2	NA	NA	NA
chr18	5711434	5712105	672	*	peak_6531	-1.12694746663528	2.06082007751835e-08	Distal Intergenic	18	5721812	5795873	74062	1	645355	ENST00000654302.1	-9707	ENSG00000261738	MIR3976HG	MIR3976 host gene	NA	NA	NA
chr2	101854960	101855283	324	*	peak_8085	-1.06715671167615	2.07741886051943e-08	Promoter (<=1kb)	2	101855977	101865003	9027	1	9448	ENST00000418101.1	-694	ENSG00000071054	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4	NA	NA	NA
chr10	28754983	28755331	349	*	peak_1391	-1.08750344441867	2.11919802822964e-08	Exon (ENST00000722445.1/101929218, exon 3 of 5)	10	28743745	28744663	919	1	101929218	ENST00000456082.1	11238	ENSG00000232624	LINC01517	long intergenic non-protein coding RNA 1517	NA	NA	NA
chr1	164994541	164994891	351	*	peak_1004	-1.2941607342188	2.1440283669772e-08	Distal Intergenic	1	164909152	164912569	3418	2	107985451	ENST00000701347.2	-81972	ENSG00000289408	LOC107985451	uncharacterized LOC107985451	NA	NA	NA
chr5	173955037	173955480	444	*	peak_12149	-1.20527417574058	2.18817111880229e-08	Intron (ENST00000265085.10/80315, intron 9 of 9)	5	173949508	173951938	2431	1	80315	ENST00000656232.1	5529	ENSG00000113742	CPEB4	cytoplasmic polyadenylation element binding protein 4	NA	NA	NA
chr11	20005783	20006251	469	*	peak_2406	-1.19411779341906	2.22867350189854e-08	Intron (ENST00000360655.8/89797, intron 11 of 37)	11	20022556	20118603	96048	1	89797	ENST00000533917.5	-16305	ENSG00000166833	NAV2	neuron navigator 2	NA	NA	NA
chr5	108720422	108720838	417	*	peak_11786	-1.06913889412151	2.38148773623776e-08	Exon (ENST00000837376.1/107986440, exon 4 of 6)	5	108725707	108728744	3038	2	100652853	ENST00000606054.3	7906	NA	LINC01023	long intergenic non-protein coding RNA 1023	NA	NA	NA
chr11	35479798	35480154	357	*	peak_2432	-1.05454901668759	2.45111461322968e-08	Intron (ENST00000844059.1/128385377, intron 1 of 1)	11	35434568	35436225	1658	2	25891	ENST00000531219.1	-43573	ENSG00000149090	PAMR1	peptidase domain containing associated with muscle regeneration 1	NA	NA	NA
chr11	124823785	124824279	495	*	peak_2907	-1.06500024514491	2.46221069708542e-08	Intron (ENST00000499143.6/100507283, intron 4 of 4)	11	124800910	124806745	5836	1	100507283	ENST00000529392.1	22875	ENSG00000245498	MSANTD2-AS1	MSANTD2 antisense RNA 1	NA	NA	NA
chr2	77605465	77605824	360	*	peak_7975	-1.16396079846834	2.59287281036183e-08	Distal Intergenic	2	77519762	77593196	73435	2	80059	ENST00000456154.1	-12269	ENSG00000176204	LRRTM4	leucine rich repeat transmembrane neuronal 4	NA	NA	NA
chr3	16522895	16523337	443	*	peak_10472	-1.00787431955886	2.72809630928177e-08	Promoter (1-2kb)	3	16524771	16541014	16244	1	100996597	ENST00000661221.1	-1434	ENSG00000233570	LINC00690	long intergenic non-protein coding RNA 690	NA	NA	NA
chr7	96326814	96327135	322	*	peak_13159	-1.26200833693301	2.77969354890311e-08	Distal Intergenic	7	96120221	96322147	201927	2	10165	ENST00000416240.6	-4667	ENSG00000004864	SLC25A13	solute carrier family 25 member 13	NA	NA	NA
chr2	55757339	55757617	279	*	peak_7850	-1.16941810059696	2.88913864099868e-08	Distal Intergenic	2	55679682	55693863	14182	2	87178	ENST00000429805.1	-63476	ENSG00000138035	PNPT1	polyribonucleotide nucleotidyltransferase 1	NA	NA	NA
chr1	169364831	169365216	386	*	peak_1024	-1.00782958650737	2.8945580700442e-08	Intron (ENST00000367811.8/29922, intron 1 of 11)	1	169230714	169367730	137017	2	29922	ENST00000528517.5	2514	ENSG00000143156	NME7	NME/NM23 family member 7	NA	NA	NA
chr12	12478600	12479000	401	*	peak_3140	-1.13221254940984	2.9499230251398e-08	Intron (ENST00000298573.9/80824, intron 6 of 6)	12	12477886	12506187	28302	2	80824	ENST00000545864.1	27187	ENSG00000111266	DUSP16	dual specificity phosphatase 16	NA	NA	NA
chr8	13631102	13631494	393	*	peak_13344	-1.17935652152144	3.02556296809946e-08	Promoter (1-2kb)	8	13629666	13631933	2268	1	102725080	ENST00000811231.1	1436	ENSG00000286798	LOC102725080	uncharacterized LOC102725080	NA	NA	NA
chr4	123602808	123603387	580	*	peak_11513	-1.15578190212757	3.30826070194732e-08	Intron (ENST00000666328.1/285419, intron 1 of 3)	4	123600739	123930729	329991	1	285419	ENST00000668501.1	2069	ENSG00000249464	LINC01091	long intergenic non-protein coding RNA 1091	NA	NA	NA
chr8	114270584	114270955	372	*	peak_13642	-1.15861863424556	3.71208024739724e-08	Exon (ENST00000777001.1/ENST00000777001.1, exon 3 of 5)	8	114302731	114311337	8607	2	105375710	ENST00000776830.1	40382	NA	LOC105375710	uncharacterized LOC105375710	NA	NA	NA
chr5	75601717	75602378	662	*	peak_11769	-1.05755738647769	3.72957351881753e-08	3' UTR	5	75597417	75597988	572	1	51426	ENST00000502567.1	4300	ENSG00000122008	POLK	DNA polymerase kappa	NA	NA	NA
chr4	67484193	67484624	432	*	peak_11454	-1.06955920608012	3.74385599317474e-08	Intron (ENST00000273853.11/1060, intron 17 of 18)	4	67474692	67495201	20510	2	1060	ENST00000515140.1	10577	ENSG00000145241	CENPC	centromere protein C	NA	NA	NA
chr20	52492028	52492464	437	*	peak_9219	-1.14675415333053	3.75655388961574e-08	Promoter (1-2kb)	20	52490939	52610544	119606	1	105372666	ENST00000765422.1	1089	NA	LOC105372666	uncharacterized LOC105372666	NA	NA	NA
chr3	132463994	132464430	437	*	peak_11049	-1.38299994552683	3.82219737667949e-08	Intron (ENST00000260818.11/23317, intron 17 of 55)	3	132456294	132458349	2056	1	23317	ENST00000471925.1	7700	ENSG00000138246	DNAJC13	DnaJ heat shock protein family (Hsp40) member C13	NA	NA	NA
chr2	29577572	29578256	685	*	peak_7723	-1.02847126336452	3.93713643422969e-08	Intron (ENST00000389048.8/238, intron 3 of 28)	2	29474734	29475470	737	2	105374389	ENST00000719273.1	-102102	ENSG00000293829	LOC105374389	uncharacterized LOC105374389	NA	NA	NA
chr7	112834591	112834902	312	*	peak_13230	-1.28520045285671	3.94913033181397e-08	Intron (ENST00000656697.1/101928012, intron 4 of 4)	7	112767136	112790423	23288	2	64418	ENST00000447395.5	-44168	ENSG00000146802	TMEM168	transmembrane protein 168	NA	NA	NA
chr3	5255276	5255762	487	*	peak_10332	-1.01563262788133	3.98529573580083e-08	Exon (ENST00000443087.1/ENST00000443087.1, exon 2 of 2)	3	5250177	5250255	79	2	100616334	ENST00000577799.1	-5021	ENSG00000265180	MIR4790	microRNA 4790	NA	NA	NA
chr10	73217637	73217996	360	*	peak_1802	-1.15989314336338	4.02610841416721e-08	Intron (ENST00000242505.11/317662, intron 7 of 13)	10	73210267	73235452	25186	1	317662	ENST00000475829.5	7370	ENSG00000138286	FAM149B1	family with sequence similarity 149 member B1	NA	NA	NA
chr10	104558187	104558744	558	*	peak_2086	-1.14322271797046	4.02610841416721e-08	Distal Intergenic	10	104566931	104616973	50043	1	105378464	ENST00000450054.2	-8187	ENSG00000237761	LOC105378464	uncharacterized LOC105378464	NA	NA	NA
chr8	49795511	49795821	311	*	peak_13515	-1.36449771338904	4.04553454005278e-08	Distal Intergenic	8	49909789	50792829	883041	1	54212	ENST00000518864.5	-113968	ENSG00000147481	SNTG1	syntrophin gamma 1	NA	NA	NA
chr1	154170816	154171263	448	*	peak_941	-1.1252914851461	4.06185910719789e-08	Promoter (<=1kb)	1	154157532	154171006	13475	2	7170	ENST00000513769.5	0	ENSG00000143549	TPM3	tropomyosin 3	NA	NA	NA
chr1	238958416	238958866	451	*	peak_1310	-1.1669028188624	4.18927154791075e-08	Distal Intergenic	1	238842767	238848115	5349	1	105373222	ENST00000660627.1	115649	NA	LOC105373222	uncharacterized LOC105373222	NA	NA	NA
chr3	101154490	101154909	420	*	peak_10847	-1.15516646393605	4.32652766664097e-08	Distal Intergenic	3	100749335	100993515	244181	2	25890	ENST00000284322.10	-160975	ENSG00000154175	ABI3BP	ABI family member 3 binding protein	NA	NA	NA
chr5	114419851	114420220	370	*	peak_11802	-1.21465384568569	4.53551319618202e-08	Intron (ENST00000512097.10/3781, intron 8 of 12)	5	114433530	114496500	62971	1	3781	ENST00000503706.5	-13310	ENSG00000080709	KCNN2	potassium calcium-activated channel subfamily N member 2	NA	NA	NA
chr3	16796656	16797101	446	*	peak_10473	-1.08809867292015	5.10965539029641e-08	Distal Intergenic	3	16802651	17011084	208434	1	23228	ENST00000460467.1	-5550	ENSG00000154822	PLCL2	phospholipase C like 2	NA	NA	NA
chr8	117810365	117810874	510	*	peak_13646	-1.29470033623239	5.1774802516685e-08	Intron (ENST00000378204.7/2131, intron 8 of 10)	8	117799587	117806902	7316	2	2131	ENST00000684443.1	-3463	ENSG00000182197	EXT1	exostosin glycosyltransferase 1	NA	NA	NA
