seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr3	27669561	27669992	432	*	peak_25314	-1.48306890361762	1.20786434971355e-09	Distal Intergenic	3	27712289	27714006	1718	1	105377006	ENST00000785162.1	-42297	NA	LINC02084	long intergenic non-protein coding RNA 2084	NA	NA	NA
chr6	7777037	7777475	439	*	peak_29395	-1.58880368722775	1.2104578577919e-09	Intron (ENST00000283147.7/654, intron 1 of 6)	6	7726099	7881728	155630	1	654	ENST00000283147.7	50938	ENSG00000153162	BMP6	bone morphogenetic protein 6	NA	NA	NA
chr20	56592995	56593609	615	*	peak_22060	-1.04694915058915	1.2277362944819e-09	Intron (ENST00000800845.1/105372682, intron 3 of 4)	20	56579414	56596956	17543	1	105372682	ENST00000800848.1	13581	ENSG00000225657	LINC01716	long intergenic non-protein coding RNA 1716	NA	NA	NA
chr2	149469664	149469996	333	*	peak_20190	-1.56632634182796	1.23062277828764e-09	Intron (ENST00000409381.5/130574, intron 4 of 4)	2	149367712	149471110	103399	1	130574	ENST00000392854.4	101952	ENSG00000187123	LYPD6	LY6/PLAUR domain containing 6	NA	NA	NA
chr20	20085059	20085413	355	*	peak_21249	-1.15795302012579	1.23554427098772e-09	Promoter (<=1kb)	20	20085462	20166428	80967	1	26074	ENST00000442372.2	-49	ENSG00000089101	CFAP61	cilia and flagella associated protein 61	NA	NA	NA
chr14	57656975	57657785	811	*	peak_9495	-1.02750933561961	1.23881505817019e-09	Intron (ENST00000556826.6/341880, intron 1 of 7)	14	57564139	57596897	32759	2	341880	ENST00000557254.5	-60078	ENSG00000151812	SLC35F4	solute carrier family 35 member F4	NA	NA	NA
chr5	16051279	16051581	303	*	peak_28147	-1.14275582305328	1.24568980651527e-09	Distal Intergenic	5	16128356	16141737	13382	1	107986407	ENST00000757739.1	-76775	ENSG00000250981	MARCHF11-AS1	MARCHF11 antisense RNA 1	NA	NA	NA
chr8	65499080	65499666	587	*	peak_32463	-1.04104685907176	1.25938152854009e-09	Distal Intergenic	8	65526738	65562781	36044	2	286186	ENST00000520902.2	63115	ENSG00000254081	LINC01299	long intergenic non-protein coding RNA 1299	NA	NA	NA
chr2	21670945	21671331	387	*	peak_18459	-1.27114684346919	1.28202550765123e-09	Intron (ENST00000435237.1/105374320, intron 3 of 5)	2	21647113	21649572	2460	2	101929230	ENST00000671687.1	-21373	NA	LOC101929230	uncharacterized LOC101929230	NA	NA	NA
chr14	89264239	89264853	615	*	peak_9915	-1.28597549636582	1.29290813220877e-09	Intron (ENST00000345097.8/1112, intron 4 of 6)	14	89180759	89223342	42584	2	1112	ENST00000555010.1	-40897	ENSG00000053254	FOXN3	forkhead box N3	NA	NA	NA
chr11	45333518	45333921	404	*	peak_6100	-1.26158023053906	1.30538375590465e-09	Intron (ENST00000715749.1/399886, intron 3 of 7)	11	45355348	45356658	1311	1	101928812	ENST00000668755.4	-21427	ENSG00000255267	LINC02696	long intergenic non-protein coding RNA 2696	NA	NA	NA
chr10	7987006	7987413	408	*	peak_3512	-1.39550913218958	1.30925973956899e-09	Intron (ENST00000344293.6/83860, intron 4 of 6)	10	8035534	8042884	7351	1	105376394	ENST00000831803.1	-48121	ENSG00000308117	LOC105376394	uncharacterized LOC105376394	NA	NA	NA
chr7	98113017	98113419	403	*	peak_31593	-1.24890005913592	1.30925973956899e-09	Intron (ENST00000297293.6/22853, intron 1 of 13)	7	98106862	98209638	102777	1	22853	ENST00000297293.6	6155	ENSG00000164715	LMTK2	lemur tyrosine kinase 2	NA	NA	NA
chr15	22776005	22776267	263	*	peak_10176	-1.45260907353447	1.31202372279391e-09	Exon (ENST00000617410.4/ENST00000617410.4, exon 1 of 7)	15	22773063	22829789	56727	1	123606	ENST00000437912.6	2942	ENSG00000170113	NIPA1	NIPA magnesium transporter 1	NA	NA	NA
chr1	207363341	207363527	187	*	peak_3170	-1.38641570543067	1.3318970544924e-09	Intron (ENST00000695822.1/1604, intron 10 of 10)	1	207336754	207386804	50051	1	1604	ENST00000634386.1	26587	ENSG00000196352	CD55	CD55 molecule (Cromer blood group)	NA	NA	NA
chr4	91891300	91891740	441	*	peak_27755	-1.3563308873564	1.33660724651355e-09	Intron (ENST00000505511.1/ENST00000505511.1, intron 2 of 3)	4	92258345	92274943	16599	2	101929194	ENST00000721197.1	383203	NA	LNCPRESS2	lncRNA p53 regulated and ESC associated 2	NA	NA	NA
chr8	81154181	81154408	228	*	peak_32512	-1.15807464161175	1.3470253570774e-09	Promoter (<=1kb)	8	81154250	81159534	5285	1	105375924	ENST00000663184.2	0	ENSG00000253214	LOC105375924	uncharacterized LOC105375924	NA	NA	NA
chr22	46502535	46502896	362	*	peak_24657	-1.39115008496177	1.36377259970287e-09	Intron (ENST00000262738.9/9620, intron 1 of 34)	22	46530308	46534200	3893	2	9620	ENST00000497509.1	31304	ENSG00000075275	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1	NA	NA	NA
chr12	32217784	32218225	442	*	peak_7930	-1.08581604158294	1.37195641011089e-09	Intron (ENST00000548411.6/636, intron 2 of 8)	12	32328402	32333065	4664	1	636	ENST00000547680.2	-110177	ENSG00000151746	BICD1	BICD cargo adaptor 1	NA	NA	NA
chr17	64402618	64403080	463	*	peak_14984	-1.14155121418481	1.38081133182756e-09	Intron (ENST00000792136.1/ENST00000792136.1, intron 1 of 1)	17	64375338	64398391	23054	2	5175	ENST00000569967.1	-4227	ENSG00000261371	PECAM1	platelet and endothelial cell adhesion molecule 1	NA	NA	NA
chr20	45323748	45324006	259	*	peak_21769	-1.0997021743814	1.38343371486619e-09	Distal Intergenic	20	45315925	45317824	1900	1	11317	ENST00000622729.1	7823	ENSG00000124232	RBPJL	recombination signal binding protein for immunoglobulin kappa J region like	NA	NA	NA
chr17	72992923	72993208	286	*	peak_15153	-1.06551400088636	1.38410631418557e-09	Promoter (<=1kb)	17	72648923	72992933	344011	2	201266	ENST00000582769.5	0	ENSG00000133195	SLC39A11	solute carrier family 39 member 11	NA	NA	NA
chr7	36262590	36263004	415	*	peak_30999	-1.05622005473806	1.38595621493531e-09	Intron (ENST00000242108.9/80820, intron 3 of 7)	7	36281083	36297187	16105	1	80820	ENST00000487069.5	-18079	ENSG00000122547	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	NA	NA	NA
chr15	26658445	26658777	333	*	peak_10237	-1.38903147590868	1.38617098147901e-09	Promoter (<=1kb)	15	26657023	26658755	1733	2	124903578	ENST00000769998.1	0	NA	LOC124903578	uncharacterized LOC124903578	NA	NA	NA
chr3	135035572	135035958	387	*	peak_26760	-1.19482349755077	1.39013710000982e-09	Intron (ENST00000398015.8/2047, intron 3 of 15)	3	135067532	135259370	191839	1	2047	ENST00000493838.1	-31574	ENSG00000154928	EPHB1	EPH receptor B1	NA	NA	NA
chr7	55369788	55370336	549	*	peak_31305	-1.01492848616312	1.40425212878162e-09	Intron (ENST00000254770.3/55915, intron 1 of 8)	7	55366111	55431528	65418	1	55915	ENST00000452107.6	3677	ENSG00000132434	LANCL2	LanC like glutathione S-transferase 2	NA	NA	NA
chr15	82147000	82147439	440	*	peak_11160	-1.03323443168648	1.40434962610855e-09	Intron (ENST00000359445.8/79631, intron 16 of 17)	15	82130218	82160096	29879	2	79631	ENST00000561340.2	12657	ENSG00000140598	EFL1	elongation factor like GTPase 1	NA	NA	NA
chr3	185351917	185352202	286	*	peak_26980	-1.42625460330729	1.44306205567007e-09	Intron (ENST00000446828.5/9175, intron 2 of 12)	3	185363136	185489094	125959	1	9175	ENST00000265026.8	-10934	ENSG00000073803	MAP3K13	mitogen-activated protein kinase kinase kinase 13	NA	NA	NA
chr5	123278033	123278566	534	*	peak_28450	-1.46650804042456	1.44762842099924e-09	Distal Intergenic	5	123344895	123352576	7682	2	153241	ENST00000676384.1	74010	ENSG00000168944	CEP120	centrosomal protein 120	NA	NA	NA
chr16	58125739	58126130	392	*	peak_12693	-1.253086853014	1.45630801206284e-09	Intron (ENST00000262498.8/29105, intron 1 of 5)	16	58115792	58129300	13509	2	29105	ENST00000567092.1	3170	ENSG00000070761	CFAP20	cilia and flagella associated protein 20	NA	NA	NA
chr3	128827688	128828190	503	*	peak_26639	-1.09522858740183	1.4593770762804e-09	Distal Intergenic	3	128801992	128814797	12806	1	7879	ENST00000674593.1	25696	ENSG00000075785	RAB7A	RAB7A, member RAS oncogene family	NA	NA	NA
chr3	183516343	183516698	356	*	peak_26926	-1.18589361359648	1.46453666984737e-09	Intron (ENST00000468734.1/89857, intron 2 of 7)	3	183520212	183544785	24574	2	89857	ENST00000487643.1	28087	ENSG00000172578	KLHL6	kelch like family member 6	NA	NA	NA
chr1	209473830	209474340	511	*	peak_3191	-1.2892194776289	1.47107796235512e-09	Distal Intergenic	1	209432218	209432850	633	1	406988	ENST00000830970.1	41612	ENSG00000284485	MIR205	microRNA 205	NA	NA	NA
chr2	106189765	106190495	731	*	peak_19534	-1.0643198210118	1.47614393490253e-09	Intron (ENST00000283148.12/80146, intron 1 of 14)	2	106093508	106194299	100792	2	80146	ENST00000409501.7	3804	ENSG00000115652	UXS1	UDP-glucuronate decarboxylase 1	NA	NA	NA
chr22	32469778	32470164	387	*	peak_23874	-1.13775121247402	1.48715959570068e-09	Distal Intergenic	22	32474676	32498829	24154	1	25793	ENST00000420700.5	-4512	ENSG00000100225	FBXO7	F-box protein 7	NA	NA	NA
chr1	5638081	5638477	397	*	peak_221	-1.06520189885793	1.49042398938987e-09	Intron (ENST00000727917.1/ENST00000727917.1, intron 1 of 2)	1	5706880	5709664	2785	2	124903830	ENST00000728172.1	71187	NA	LOC124903830	uncharacterized LOC124903830	NA	NA	NA
chr17	65175005	65175602	598	*	peak_15012	-1.20389633365008	1.49048253072271e-09	Intron (ENST00000635833.1/8787, intron 8 of 18)	17	65188704	65227692	38989	1	8787	ENST00000577595.1	-13102	ENSG00000108370	RGS9	regulator of G protein signaling 9	NA	NA	NA
chr2	60441785	60442218	434	*	peak_18986	-1.59990480625812	1.50313446945327e-09	Promoter (1-2kb)	2	60397088	60439841	42754	2	102724142	ENST00000730631.1	-1944	NA	LOC102724142	uncharacterized LOC102724142	NA	NA	NA
chr4	57086065	57086579	515	*	peak_27670	-1.28588009530418	1.50313446945327e-09	Intron (ENST00000295666.6/3490, intron 1 of 4)	4	57030773	57065603	34831	2	3490	ENST00000512512.3	-20462	ENSG00000163453	IGFBP7	insulin like growth factor binding protein 7	NA	NA	NA
chr10	112328350	112328755	406	*	peak_5100	-1.02814215656947	1.50369351222596e-09	Intron (ENST00000479705.5/390003, intron 12 of 20)	10	112217024	112308283	91260	2	57678	ENST00000727514.1	-20067	ENSG00000119927	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial	NA	NA	NA
chr12	128041012	128041493	482	*	peak_8712	-1.19682317256193	1.50730388687327e-09	Distal Intergenic	12	128025706	128027173	1468	2	105370070	ENST00000735939.1	-13839	NA	LINC02441	long intergenic non-protein coding RNA 2441	NA	NA	NA
chr2	203802431	203802998	568	*	peak_20319	-1.16362267861907	1.51362896048968e-09	Distal Intergenic	2	203853888	203873965	20078	1	1493	ENST00000696479.1	-50890	ENSG00000163599	CTLA4	cytotoxic T-lymphocyte associated protein 4	NA	NA	NA
chr2	134586337	134586857	521	*	peak_20162	-1.00334158989651	1.51651410444829e-09	Intron (ENST00000281924.6/81615, intron 2 of 7)	2	134491944	134496759	4816	1	124906076	ENST00000748150.1	94393	ENSG00000297469	LOC124906076	uncharacterized LOC124906076	NA	NA	NA
chr8	139882967	139883314	348	*	peak_33152	-1.27059894380935	1.52241609371255e-09	Promoter (1-2kb)	8	139730996	139881295	150300	2	83696	ENST00000522504.5	-1672	ENSG00000167632	TRAPPC9	trafficking protein particle complex subunit 9	NA	NA	NA
chr1	111907154	111907743	590	*	peak_2339	-1.01516588695229	1.52983185533165e-09	Promoter (1-2kb)	1	111909336	111910161	826	1	100873995	ENST00000441125.1	-1593	ENSG00000237556	KCND3-AS1	KCND3 antisense RNA 1	NA	NA	NA
chr6	124780560	124780942	383	*	peak_30109	-1.10026886090529	1.52995735222529e-09	Intron (ENST00000368417.6/154215, intron 4 of 6)	6	124818399	124823623	5225	1	154215	ENST00000640160.1	-37457	ENSG00000188580	NKAIN2	sodium/potassium transporting ATPase interacting 2	NA	NA	NA
chr9	128337939	128338423	485	*	peak_34727	-1.12165528235041	1.55030239525929e-09	Distal Intergenic	9	128340527	128361470	20944	1	10999	ENST00000300456.5	-2104	ENSG00000167114	SLC27A4	solute carrier family 27 member 4	NA	NA	NA
chr2	237428307	237428566	260	*	peak_20710	-1.26560364335644	1.58821382944301e-09	Intron (ENST00000409162.2/ENST00000409162.2, intron 2 of 5)	2	237410766	237414328	3563	2	1293	ENST00000683145.1	-13979	ENSG00000163359	COL6A3	collagen type VI alpha 3 chain	NA	NA	NA
chr9	104028846	104029131	286	*	peak_34490	-1.73114274168452	1.5979765371831e-09	Intron (ENST00000773748.1/101928523, intron 2 of 2)	9	103972857	104045167	72311	2	105376193	ENST00000773574.1	16036	ENSG00000270332	LOC105376193	uncharacterized LOC105376193	NA	NA	NA
chr6	163747157	163747670	514	*	peak_30319	-1.17165801571747	1.60346422341604e-09	Promoter (1-2kb)	6	163748683	163760382	11700	1	124901499	ENST00000669856.2	-1013	ENSG00000235538	LOC124901499	uncharacterized LOC124901499	NA	NA	NA
chr2	205865868	205866453	586	*	peak_20330	-1.049229683579	1.61071184580618e-09	Distal Intergenic	2	205822366	205837805	15440	2	105373847	ENST00000773316.1	-28063	NA	LOC105373847	uncharacterized LOC105373847	NA	NA	NA
chr3	72065873	72066288	416	*	peak_26156	-1.20967266333351	1.63482419365612e-09	Intron (ENST00000608555.5/ENST00000608555.5, intron 1 of 2)	3	72035753	72060682	24930	2	285286	ENST00000811809.1	-5191	ENSG00000241163	LINC00877	long intergenic non-protein coding RNA 877	NA	NA	NA
chr14	57479712	57480325	614	*	peak_9494	-1.161615994877	1.63958216396784e-09	Promoter (1-2kb)	14	57475314	57481590	6277	2	55195	ENST00000524996.1	1265	ENSG00000100557	CCDC198	coiled-coil domain containing 198	NA	NA	NA
chr2	172842533	172842984	452	*	peak_20249	-1.00440620280247	1.6406285472822e-09	Intron (ENST00000484331.5/11069, intron 4 of 4)	2	172860038	172965638	105601	1	11069	ENST00000473003.5	-17054	ENSG00000091428	RAPGEF4	Rap guanine nucleotide exchange factor 4	NA	NA	NA
chr6	104638946	104639542	597	*	peak_30063	-1.15810086260168	1.66033367573005e-09	Promoter (1-2kb)	6	104462853	104640869	178017	2	105377918	ENST00000799447.1	1327	ENSG00000287616	LOC105377918	uncharacterized LOC105377918	NA	NA	NA
chr10	57983235	57983522	288	*	peak_4046	-1.19136014935585	1.66090664815849e-09	Distal Intergenic	10	57845117	57847429	2313	2	105378314	ENST00000765255.1	-135806	NA	LOC105378314	uncharacterized LOC105378314	NA	NA	NA
chr19	12363273	12363827	555	*	peak_16811	-1.27429667993351	1.66755360562961e-09	Promoter (<=1kb)	19	12349701	12363631	13931	2	79973	ENST00000545749.2	0	ENSG00000198342	ZNF442	zinc finger protein 442	NA	NA	NA
chr3	16257168	16257561	394	*	peak_25283	-1.55205005210941	1.74383539226419e-09	3' UTR	3	16260424	16264587	4164	2	285381	ENST00000462982.1	7026	ENSG00000154813	DPH3	diphthamide biosynthesis 3	NA	NA	NA
chr7	54151745	54152130	386	*	peak_31289	-1.30713989834611	1.76755526583574e-09	Distal Intergenic	7	54330670	54349849	19180	1	102723605	ENST00000669718.1	-178540	ENSG00000231427	LINC01445	long intergenic non-protein coding RNA 1445	NA	NA	NA
chr6	109869902	109870127	226	*	peak_30083	-1.10801503974439	1.77930937114336e-09	Intron (ENST00000675772.1/9896, intron 22 of 22)	6	109795874	109825312	29439	1	9896	ENST00000674573.1	74028	ENSG00000112367	FIG4	FIG4 phosphoinositide 5-phosphatase	NA	NA	NA
chr20	41058000	41058712	713	*	peak_21707	-1.15868503003254	1.79266504595609e-09	Intron (ENST00000361337.3/7150, intron 2 of 20)	20	41076183	41124473	48291	1	7150	ENST00000681392.1	-17471	ENSG00000198900	TOP1	DNA topoisomerase I	NA	NA	NA
chr15	58466194	58466880	687	*	peak_10493	-1.3318724402069	1.8003663991782e-09	Intron (ENST00000356113.10/3990, intron 3 of 10)	15	58013858	58473913	460056	2	8854	ENST00000558239.5	7033	ENSG00000128918	ALDH1A2	aldehyde dehydrogenase 1 family member A2	NA	NA	NA
chr5	65121927	65122274	348	*	peak_28318	-1.22357159119128	1.82369613442352e-09	Intron (ENST00000771216.1/ENST00000771216.1, intron 1 of 1)	5	65056202	65070158	13957	1	107986419	ENST00000771267.1	65725	NA	LOC107986419	uncharacterized LOC107986419	NA	NA	NA
chr17	65132045	65132373	329	*	peak_15009	-1.38846787856654	1.83682609035785e-09	Intron (ENST00000635833.1/8787, intron 1 of 18)	17	65137370	65227703	90334	1	8787	ENST00000262406.10	-4997	ENSG00000108370	RGS9	regulator of G protein signaling 9	NA	NA	NA
chr4	176545855	176546195	341	*	peak_27877	-1.32942694611026	1.83732942112627e-09	Intron (ENST00000752489.1/124900817, intron 2 of 3)	4	176499054	176568025	68972	1	124900817	ENST00000752489.1	46801	NA	LOC124900817	uncharacterized LOC124900817	NA	NA	NA
chr17	73142775	73143151	377	*	peak_15156	-1.1133521863402	1.83759316166527e-09	Distal Intergenic	17	73164977	73196593	31617	1	6752	ENST00000580671.1	-21826	ENSG00000180616	SSTR2	somatostatin receptor 2	NA	NA	NA
chr12	31626298	31626633	336	*	peak_7921	-1.09665396710291	1.86879654139443e-09	Intron (ENST00000784765.1/100874249, intron 4 of 4)	12	31647160	31668075	20916	1	254013	ENST00000412352.6	-20527	ENSG00000139160	ETFBKMT	electron transfer flavoprotein subunit beta lysine methyltransferase	NA	NA	NA
chr20	54585187	54585557	371	*	peak_22048	-1.42938299779409	1.90037395058851e-09	Intron (ENST00000262593.10/55816, intron 2 of 7)	20	54554933	54555557	625	1	55816	ENST00000484860.1	30254	ENSG00000101134	DOK5	docking protein 5	NA	NA	NA
chr17	27575438	27575932	495	*	peak_13921	-1.14476683282427	1.96143458923371e-09	Promoter (1-2kb)	17	27577456	27585960	8505	1	8844	ENST00000579399.1	-1524	ENSG00000141068	KSR1	kinase suppressor of ras 1	NA	NA	NA
chr3	108100311	108100780	470	*	peak_26224	-1.12825182795845	1.96923136774534e-09	Intron (ENST00000829899.1/105374031, intron 1 of 3)	3	108098117	108111271	13155	1	105374031	ENST00000829901.1	2194	NA	LOC105374031	uncharacterized LOC105374031	NA	NA	NA
chr5	33291325	33291674	350	*	peak_28193	-1.26014996505509	1.96923136774534e-09	Promoter (<=1kb)	5	33244757	33291146	46390	2	124900637	ENST00000799551.1	-179	ENSG00000250697	LOC124900637	uncharacterized LOC124900637	NA	NA	NA
chr4	178297819	178298125	307	*	peak_27880	-1.39677227537426	1.99734821454991e-09	Distal Intergenic	4	178136753	178175158	38406	1	105377562	ENST00000814653.1	161066	NA	LOC105377562	uncharacterized LOC105377562	NA	NA	NA
chr14	32354784	32355026	243	*	peak_9397	-1.64169385822851	2.01037341044055e-09	Intron (ENST00000280979.9/9472, intron 1 of 13)	14	32329400	32830817	501418	1	9472	ENST00000557272.1	25384	ENSG00000151320	AKAP6	A-kinase anchoring protein 6	NA	NA	NA
chr4	129150177	129150589	413	*	peak_27824	-1.21005772499389	2.01432308909913e-09	Distal Intergenic	4	129096170	129106599	10430	1	132321	ENST00000508622.1	54007	ENSG00000151470	C4orf33	chromosome 4 open reading frame 33	NA	NA	NA
chr4	88021851	88022168	318	*	peak_27747	-1.1688701719681	2.05333285491151e-09	Intron (ENST00000237596.7/5311, intron 2 of 14)	4	88008232	88038371	30140	1	5311	ENST00000506727.1	13619	ENSG00000118762	PKD2	polycystin 2, transient receptor potential cation channel	NA	NA	NA
chr4	47659452	47659737	286	*	peak_27625	-1.36916204295895	2.07756048210885e-09	Intron (ENST00000610355.4/10699, intron 10 of 19)	4	47642841	47661860	19020	2	10699	ENST00000505754.1	2123	ENSG00000145244	CORIN	corin, serine peptidase	NA	NA	NA
chr13	34007986	34008508	523	*	peak_9059	-1.03711358640204	2.08503850916781e-09	Intron (ENST00000747717.1/105370156, intron 1 of 2)	13	33983616	34013241	29626	2	105370156	ENST00000747718.1	4733	ENSG00000297399	LOC105370156	uncharacterized LOC105370156	NA	NA	NA
chr12	20442333	20442604	272	*	peak_7844	-1.10419471656038	2.09910365247177e-09	Intron (ENST00000359062.4/5139, intron 1 of 15)	12	20361732	20370262	8531	2	120766147	ENST00000535755.1	-72071	NA	PDE3A-AS1	PDE3A antisense RNA 1	NA	NA	NA
chr13	59363484	59363877	394	*	peak_9116	-1.35604050461811	2.09931089330422e-09	Distal Intergenic	13	59216062	59300461	84400	2	105370223	ENST00000829269.1	-63023	NA	LOC105370223	uncharacterized LOC105370223	NA	NA	NA
chr7	64232574	64233053	480	*	peak_31341	-1.04012951175757	2.10522858363626e-09	Intron (ENST00000421025.3/168417, intron 1 of 4)	7	64228474	64266931	38458	1	168417	ENST00000421025.3	4100	ENSG00000197123	ZNF679	zinc finger protein 679	NA	NA	NA
chr10	458409	458874	466	*	peak_3489	-1.15554185205933	2.12034874142264e-09	Intron (ENST00000280886.12/22982, intron 3 of 36)	10	364962	390016	25055	2	22982	ENST00000421992.2	-68393	ENSG00000151240	DIP2C	disco interacting protein 2 homolog C	NA	NA	NA
chr12	11559424	11559943	520	*	peak_7785	-1.03580071863624	2.12074517937342e-09	Exon (ENST00000667189.2/338817, exon 2 of 3)	12	11555071	11557093	2023	2	124902877	ENST00000824888.1	-2331	NA	LOC124902877	uncharacterized LOC124902877	NA	NA	NA
chr1	207671081	207671404	324	*	peak_3172	-1.39615989379094	2.12504054678724e-09	Promoter (1-2kb)	1	207669439	207710818	41380	1	1379	ENST00000530905.1	1642	ENSG00000197721	CR1L	complement C3b/C4b receptor 1 like	NA	NA	NA
chr14	75422258	75422503	246	*	peak_9816	-1.24634230961378	2.13646144710332e-09	Exon (ENST00000731907.1/101928377, exon 3 of 3)	14	75421739	75427651	5913	2	101928377	ENST00000731907.1	5148	NA	JDP2-AS1	JDP2 antisense RNA 1	NA	NA	NA
chr7	67045237	67045503	267	*	peak_31392	-1.40665813020745	2.14547355412214e-09	Intron (ENST00000359626.10/55253, intron 7 of 15)	7	67067138	67238640	171503	1	55253	ENST00000495971.1	-21635	ENSG00000198874	TYW1	tRNA-yW synthesizing protein 1 homolog	NA	NA	NA
chr2	113824264	113824701	438	*	peak_19674	-1.37904231904681	2.17833872196281e-09	Intron (ENST00000827862.1/101060091, intron 5 of 5)	2	113760278	113818655	58378	2	105373570	ENST00000827883.1	-5609	NA	LOC105373570	uncharacterized LOC105373570	NA	NA	NA
chr16	20039824	20040204	381	*	peak_12165	-1.28179205317238	2.19803723592568e-09	Intron (ENST00000570682.2/124274, intron 1 of 1)	16	20031659	20073767	42109	2	124274	ENST00000326571.7	33563	ENSG00000180269	GPR139	G protein-coupled receptor 139	NA	NA	NA
chr10	126211447	126211874	428	*	peak_5360	-1.04536797315325	2.21212884818393e-09	Intron (ENST00000368679.8/8038, intron 3 of 22)	10	126135368	126155305	19938	2	8038	ENST00000494661.1	-56142	ENSG00000148848	ADAM12	ADAM metallopeptidase domain 12	NA	NA	NA
chr6	99026281	99026537	257	*	peak_30061	-1.30558156138286	2.23971030318249e-09	Distal Intergenic	6	98873725	98948006	74282	2	26235	ENST00000229971.2	-78275	ENSG00000112234	FBXL4	F-box and leucine rich repeat protein 4	NA	NA	NA
chr1	67404201	67404619	419	*	peak_2111	-1.1828304300495	2.24422954679613e-09	Distal Intergenic	1	67415273	67420565	5293	2	26135	ENST00000462814.1	15946	ENSG00000142864	SERBP1	SERPINE1 mRNA binding protein 1	NA	NA	NA
chr6	168856926	168857216	291	*	peak_30437	-1.52653753465693	2.25144895008816e-09	Intron (ENST00000819990.1/105378144, intron 1 of 2)	6	168860800	168862205	1406	1	105378144	ENST00000819991.1	-3584	ENSG00000306660	LOC105378144	uncharacterized LOC105378144	NA	NA	NA
chr8	126137682	126138009	328	*	peak_32791	-1.33642786264064	2.2551227761269e-09	Intron (ENST00000651482.1/100130231, intron 1 of 3)	8	125945101	126292788	347688	2	100130231	ENST00000651482.1	154779	ENSG00000245164	LINC00861	long intergenic non-protein coding RNA 861	NA	NA	NA
chrX	96315034	96315293	260	*	peak_35293	-1.45933771491644	2.26116603209964e-09	Intron (ENST00000752891.1/124905234, intron 1 of 5)	23	96337236	96337912	677	2	643486	ENST00000605735.1	22619	ENSG00000271209	BRDTP1	bromodomain testis associated pseudogene 1	NA	NA	NA
chr5	109553922	109554250	329	*	peak_28396	-1.61977892732229	2.26131925197465e-09	Intron (ENST00000765307.1/105379117, intron 3 of 5)	5	109542797	109572108	29312	1	105379117	ENST00000765309.1	11125	NA	LOC105379117	uncharacterized LOC105379117	NA	NA	NA
chr16	62135897	62136227	331	*	peak_12711	-1.56585372138028	2.26812211840022e-09	Distal Intergenic	16	62021160	62037035	15876	2	1006	ENST00000584506.1	-98862	ENSG00000150394	CDH8	cadherin 8	NA	NA	NA
chr20	1209807	1210285	479	*	peak_21054	-1.11474568661878	2.27400249600851e-09	Distal Intergenic	20	1203454	1209076	5623	1	400831	ENST00000400633.3	6353	ENSG00000215595	C20orf202	chromosome 20 open reading frame 202	NA	NA	NA
chr6	160328488	160328803	316	*	peak_30295	-1.12871685360963	2.27715591799929e-09	Distal Intergenic	6	160348378	160452577	104200	1	6581	ENST00000275300.3	-19575	ENSG00000146477	SLC22A3	solute carrier family 22 member 3	NA	NA	NA
chr20	20840548	20840966	419	*	peak_21261	-1.06456300434392	2.2825628674233e-09	Distal Intergenic	20	20744421	20749213	4793	1	105372555	ENST00000846229.1	96127	ENSG00000309956	LOC105372555	uncharacterized LOC105372555	NA	NA	NA
chr7	26608437	26608821	385	*	peak_30884	-1.20298723201948	2.2855970106986e-09	Intron (ENST00000719220.1/101928077, intron 3 of 4)	7	26585779	26590696	4918	2	101928077	ENST00000719235.1	-17741	NA	LOC101928077	uncharacterized LOC101928077	NA	NA	NA
chr3	186760350	186760837	488	*	peak_26995	-1.10379780966964	2.28739500837723e-09	Exon (ENST00000626135.2/ENST00000626135.2, exon 1 of 3)	3	186641964	186743813	101850	2	105374258	ENST00000630864.2	-16537	NA	HRG-AS1	HRG and FETUB antisense RNA 1	NA	NA	NA
chr1	94876395	94876783	389	*	peak_2188	-1.22555420419462	2.31524442869334e-09	Intron (ENST00000446120.6/126969, intron 11 of 13)	1	94867331	94895052	27722	1	126969	ENST00000532670.1	9064	ENSG00000143036	SLC44A3	solute carrier family 44 member 3	NA	NA	NA
chr16	23187485	23187850	366	*	peak_12222	-1.08921448005649	2.33012657291148e-09	Intron (ENST00000300061.3/6340, intron 2 of 12)	16	23182745	23216883	34139	1	6340	ENST00000300061.3	4740	ENSG00000166828	SCNN1G	sodium channel epithelial 1 subunit gamma	NA	NA	NA
chr10	86612628	86613499	872	*	peak_4749	-1.15992751205214	2.34924243299443e-09	Distal Intergenic	10	86654518	86700020	45503	1	11155	ENST00000685347.1	-41019	ENSG00000122367	LDB3	LIM domain binding 3	NA	NA	NA
chr1	180123484	180123917	434	*	peak_2834	-1.39907317684628	2.35372795832826e-09	Exon (ENST00000566904.1/ENST00000566904.1, exon 1 of 3)	1	180095140	180113403	18264	1	9857	ENST00000706236.1	28344	ENSG00000135837	CEP350	centrosomal protein 350	NA	NA	NA
