Geneid	Chr	Start	End	Strand	log2FoldChange	padj	countsa	countsb
peak_3684	chr10	42871894	42874452	.	0.179110076662327	0.0525761681727805	3378	1662
peak_17765	chr19	49442335	49444012	.	0.35791092720442	0.052596460805578	2504	970
peak_17493	chr19	41758567	41759395	.	-0.291487326140877	0.052604893111131	774	610
peak_23042	chr22	19121453	19123203	.	0.257494674475741	0.0526283998439119	1912	858
peak_33934	chr9	34519664	34522148	.	0.223326185284186	0.0526311848796427	1824	1058
peak_19476	chr2	100945734	100946479	.	-0.325148731791116	0.0526338474757093	508	390
peak_12301	chr16	28316042	28316578	.	-0.327727577285069	0.0526763371615313	432	374
peak_13157	chr16	85372539	85374081	.	0.222983923032562	0.0526921702725986	1410	680
peak_24254	chr22	40654466	40655044	.	-0.381913964286872	0.052703361526335	444	404
peak_23363	chr22	22683138	22684338	.	-0.274428117350566	0.0527110403139907	882	726
peak_33901	chr9	33373309	33374188	.	0.363075765250439	0.0527487484701717	630	378
peak_6625	chr11	67377190	67378021	.	0.307375474888712	0.0527622155285835	678	352
peak_1398	chr1	36731269	36732754	.	-0.250489663496466	0.0527840766994777	1106	862
peak_9724	chr14	71726786	71727392	.	-0.357790614129635	0.0528045897848262	508	474
peak_22235	chr20	61420531	61421215	.	-0.331536026848111	0.0528140873978486	362	276
peak_19069	chr2	69298227	69298623	.	-0.327106993093816	0.0528212100605768	488	324
peak_16114	chr18	8457925	8458704	.	-0.278663257790436	0.0529087414861705	692	564
peak_23220	chr22	20514635	20515429	.	-0.24790851954074	0.0529103220116898	872	680
peak_8490	chr12	117048122	117048645	.	-0.29459813479319	0.0529126062299548	516	412
peak_17727	chr19	48108423	48108877	.	-0.378705101406299	0.0529683656602465	378	294
peak_23410	chr22	22920629	22922096	.	0.257794500328111	0.0529861808733685	1046	578
peak_30774	chr7	4775470	4776673	.	0.249158618082739	0.0530069961785279	1174	648
peak_5074	chr10	110388444	110389100	.	-0.307703061827087	0.0530081842142051	496	384
peak_6944	chr11	72812606	72815924	.	0.186464994745175	0.0530196091807839	2718	1362
peak_13604	chr17	7856593	7857715	.	0.257213676717883	0.0530196091807839	1026	488
peak_15180	chr17	73445436	73447159	.	0.262703816326253	0.0530196091807839	1360	788
peak_16747	chr19	9827249	9828144	.	-0.331177645729607	0.0530456722510498	752	500
peak_7977	chr12	47900383	47901301	.	-0.295591058297094	0.0530720268012928	640	514
peak_23628	chr22	25760710	25761337	.	-0.264754640905697	0.0530720268012928	720	528
peak_25898	chr3	50805642	50807069	.	0.275540271978859	0.0531395024010817	996	570
peak_11613	chr16	1340562	1344713	.	0.244883781898981	0.0531489942102639	4632	2044
peak_19702	chr2	119144598	119145740	.	-0.229970921882155	0.0531581305791092	1096	802
peak_5934	chr11	17792248	17792532	.	-0.380215966501654	0.0531734070315707	262	198
peak_3099	chr1	205044563	205045575	.	0.428552602340888	0.0532105084032456	478	244
peak_4023	chr10	49759597	49762568	.	0.19185609619829	0.0532239559317	2666	1456
peak_16173	chr18	10896592	10897513	.	-0.31222083940614	0.0532298677900978	592	494
peak_25397	chr3	38648055	38648711	.	-0.276460615122467	0.0532334726580593	664	550
peak_5739	chr11	3229415	3230139	.	0.376480452442982	0.0532405027556918	400	182
peak_11131	chr15	79451332	79453126	.	-0.244517820663129	0.0532405027556918	1074	860
peak_25796	chr3	50237812	50239143	.	0.256515465326467	0.0532590018566774	946	510
peak_25234	chr3	14440065	14440860	.	0.354354207838758	0.0532988031871204	440	230
peak_34019	chr9	36921905	36923723	.	0.244528257416515	0.0533191992220438	1826	1006
peak_28522	chr5	132313785	132314527	.	0.380970199106104	0.053324072560468	584	350
peak_32149	chr8	23356158	23356797	.	-0.334885630907314	0.0533357445390368	548	516
peak_4000	chr10	49403914	49404254	.	-0.366355001019813	0.0534115375636955	344	270
peak_21006	chr2	241777258	241778522	.	0.24004333909309	0.0534122228832114	1132	586
peak_33024	chr8	135458349	135459130	.	0.238061623532107	0.0534522005492895	1468	808
peak_13764	chr17	18021088	18022095	.	-0.21743381644584	0.0534639941447663	1158	816
peak_19053	chr2	65435864	65436975	.	0.277553621716699	0.0534680574821461	1060	452
peak_13995	chr17	29149400	29149902	.	-0.412175025562577	0.0534856612159143	534	394
peak_13927	chr17	27656940	27657875	.	0.334793491694304	0.0535029161514418	526	298
peak_34553	chr9	121588650	121590456	.	0.286039450685302	0.053533207946363	828	430
peak_8452	chr12	113757191	113757681	.	-0.393442732086912	0.0536317770424028	292	268
peak_19894	chr2	126774380	126775208	.	-0.372815932117546	0.0536317785331967	518	486
peak_16758	chr19	10067683	10068488	.	-0.32786133026265	0.0536329038391863	438	400
peak_17818	chr19	50876392	50878195	.	0.217615279443286	0.0536626754554954	1722	824
peak_3124	chr1	205485218	205485775	.	0.365943177546736	0.0537018155567885	554	228
peak_6309	chr11	61839858	61840866	.	-0.273979405521891	0.0537443890766345	736	520
peak_7712	chr12	6823015	6824561	.	0.254764563791449	0.0537654571026956	1258	740
peak_26820	chr3	141659779	141660797	.	0.348949997985187	0.0537750131424053	636	276
peak_27249	chr4	2241435	2242648	.	0.357402557313198	0.0538011838397965	1026	408
peak_22464	chr20	63238423	63238830	.	-0.363962510105259	0.0538368236329723	880	564
peak_16405	chr18	49855594	49856800	.	-0.258388895481671	0.0538438581281788	688	462
peak_16771	chr19	10568842	10569410	.	0.536747237798379	0.0538438581281788	560	192
peak_27106	chr3	195872287	195874513	.	0.226083306116989	0.0538438581281788	1928	1020
peak_17332	chr19	36213708	36215474	.	-0.197353988149821	0.0538623639337511	1930	1320
peak_22441	chr20	63140695	63141502	.	-0.283504825626717	0.0539088671192967	670	502
peak_10199	chr15	25210661	25211793	.	-0.280022099766533	0.0539125163840864	790	638
peak_20832	chr2	239594977	239596273	.	0.265857248269373	0.0539130087033051	790	446
peak_25156	chr3	13479089	13481313	.	0.259501820546167	0.0539404625301447	2046	876
peak_34649	chr9	126680765	126681651	.	0.292238846756205	0.0539487758042974	624	292
peak_16001	chr17	83083211	83083927	.	-0.278475614956309	0.0540016133998136	972	592
peak_35113	chr9	137396184	137396635	.	-0.347395059825861	0.0540349240701709	298	226
peak_11579	chr16	1077948	1079190	.	0.262254515585537	0.0540419579485951	1042	480
peak_6003	chr11	34184562	34185537	.	-0.27009227386708	0.0540497707780815	628	490
peak_35093	chr9	137157511	137158431	.	-0.256157922701851	0.0540518996512073	742	508
peak_34812	chr9	130936120	130937109	.	0.310143644236326	0.0540668087421408	830	420
peak_20090	chr2	130371464	130374099	.	0.19933080797309	0.0540796906632354	2374	1152
peak_7306	chr11	120234094	120234388	.	-0.501807859723192	0.0540894978342606	216	192
peak_21862	chr20	48462663	48464581	.	-0.230070387120762	0.0540894978342606	1692	1208
peak_28631	chr5	134058521	134059625	.	-0.260547603150179	0.0540894978342606	846	664
peak_11496	chr16	349291	349652	.	-0.381512660350584	0.0540981346931205	242	196
peak_152	chr1	3529918	3531852	.	0.280204689563047	0.054129873674179	1204	578
peak_4872	chr10	98265862	98266318	.	-0.307970684936979	0.0541441549156124	418	294
peak_31958	chr8	10721852	10722982	.	0.294017100637464	0.0541473976486345	728	414
peak_32318	chr8	41671829	41672927	.	0.323342431882468	0.0541473976486345	496	272
peak_27108	chr3	195892631	195894197	.	0.238500210404241	0.0541593090133804	1994	944
peak_27928	chr5	672895	675031	.	0.2797186984848	0.0542043738584442	1410	680
peak_25460	chr3	42651495	42656270	.	0.169168344999259	0.0542220009301154	5062	2608
peak_14694	chr17	50563453	50564690	.	0.305885483951171	0.0542555534397237	1118	642
peak_33547	chr8	142629625	142631478	.	0.278522764493678	0.0542567421329202	1340	802
peak_31451	chr7	73438593	73439576	.	0.316989228656155	0.054256950537266	556	292
peak_30384	chr6	167487736	167488237	.	-0.346299403361033	0.0542571664628425	438	390
peak_5390	chr10	128070270	128071526	.	0.40924678435734	0.0542710883485595	590	288
peak_14010	chr17	29596666	29598156	.	0.300220912603543	0.0543182605348789	1092	526
peak_13150	chr16	85316382	85318162	.	0.234008483318362	0.0543256266560533	1480	706
peak_5271	chr10	123677338	123677939	.	0.366179141207241	0.0543286047068177	502	274
peak_718	chr1	22131713	22132998	.	0.320602965291227	0.054335086665843	896	406
peak_6453	chr11	64723877	64724650	.	0.364005736025633	0.0543557861946771	496	258
peak_10285	chr15	31128904	31129490	.	-0.362701014212601	0.0543557861946771	584	440
peak_4302	chr10	71384040	71384838	.	0.28723523845976	0.0543628742374406	842	416
peak_25415	chr3	39154336	39155097	.	0.297953350358197	0.0543628742374406	784	352
peak_26784	chr3	139100912	139103355	.	0.257941725466133	0.0543726278143817	1386	774
peak_12080	chr16	12111379	12112664	.	0.228439834732646	0.0543879433519757	1192	598
peak_34049	chr9	37947243	37947839	.	0.35342137425005	0.0544361531714114	482	234
peak_758	chr1	22582048	22582859	.	0.370815366562053	0.0544443064095246	554	272
peak_7448	chr12	119488	119975	.	-0.331483313627724	0.0544443064095246	408	280
peak_22702	chr21	42218890	42220723	.	0.266735509798412	0.0544603749076521	1426	640
peak_8623	chr12	124322163	124323003	.	0.291288170704053	0.0544756027846436	654	356
peak_20097	chr2	130787045	130787546	.	-0.293432833458714	0.0544978001364477	576	478
peak_27789	chr4	110247592	110248440	.	-0.34013300496447	0.0545010870994608	492	464
peak_24235	chr22	39699097	39700885	.	0.227243935738244	0.0545578701464028	1598	898
peak_1553	chr1	39940260	39942486	.	0.277754977942234	0.0545727428688987	1770	938
peak_16348	chr18	37544671	37547033	.	0.285494793385687	0.0545727428688987	1140	694
peak_24107	chr22	38110218	38111206	.	0.341010412942049	0.0545727428688987	732	384
peak_29759	chr6	37353841	37354784	.	0.372769549727784	0.0545817188748758	682	304
peak_24585	chr22	45309237	45310364	.	0.430476210776334	0.0546040515324274	1188	412
peak_4352	chr10	71652560	71653736	.	0.245609206285757	0.0546081027968542	1174	672
peak_5768	chr11	6621537	6624600	.	-0.185679312504883	0.0546767151065125	2684	1794
peak_33008	chr8	134742338	134743239	.	0.249203130268961	0.0546993745819379	990	524
peak_3649	chr10	35336958	35337680	.	0.319230349483555	0.0547779517686972	704	376
peak_19646	chr2	112712826	112713838	.	-0.231338557548205	0.0547779517686972	1076	814
peak_24205	chr22	39526756	39527935	.	0.267798134146603	0.0547905908199659	928	510
peak_20207	chr2	158658892	158659442	.	0.337829740379454	0.0548082972115735	414	208
peak_19717	chr2	119431319	119432771	.	0.274345762280894	0.0548206874122277	1046	516
peak_4905	chr10	100488792	100489339	.	-0.280547363590366	0.054821172834637	692	440
peak_26662	chr3	129249202	129249925	.	0.293916700191341	0.054821172834637	644	302
peak_24910	chr22	50581619	50583834	.	0.2499330358318	0.054848682053651	1904	830
peak_32067	chr8	21686738	21687468	.	-0.274261995370751	0.0548543927525564	700	504
peak_29776	chr6	37777367	37777715	.	-0.307678146104058	0.054927423026012	442	318
peak_27500	chr4	8795956	8796647	.	-0.304320482236772	0.05502739824545	510	416
peak_24054	chr22	37360245	37361227	.	0.374679895684414	0.0550463873266259	542	276
peak_2196	chr1	101025756	101026491	.	-0.253210824623921	0.0550844569497966	682	508
peak_10604	chr15	65939120	65940958	.	0.240864279016343	0.0550844569497966	1672	968
peak_5160	chr10	118851301	118852075	.	0.336086796305086	0.0550914505161862	458	240
peak_28499	chr5	132080418	132081567	.	-0.326943834740759	0.0551092675989663	752	728
peak_7185	chr11	113691930	113692663	.	-0.388313695600847	0.0552074565795911	366	394
peak_33758	chr8	144146731	144148339	.	0.312679988066028	0.0552113434088057	2838	1084
peak_29232	chr5	177421084	177421481	.	-0.397522076169253	0.055225999610582	264	240
peak_18196	chr2	10166627	10167913	.	0.212498732903581	0.0553136221529613	1660	818
peak_7917	chr12	31362811	31363381	.	-0.300066470465738	0.0553676060045685	546	404
peak_12365	chr16	30354572	30356111	.	0.261399810510912	0.0553676060045685	1422	750
peak_31470	chr7	73827610	73828054	.	0.338992154178492	0.0553676060045685	482	238
peak_23256	chr22	20999275	21002552	.	0.188245293450956	0.0554111596578976	3884	1956
peak_10407	chr15	42080603	42081866	.	0.246902056529667	0.0554304342248184	1008	504
peak_814	chr1	23635111	23635828	.	-0.302946967941862	0.0554420742715457	600	476
peak_1396	chr1	36721117	36724055	.	0.274993843551132	0.0554891379260499	1942	1164
peak_24899	chr22	50479813	50480494	.	0.393981935134248	0.0554985465067336	432	268
peak_24664	chr22	46562042	46562908	.	0.309830726883268	0.0555029081894212	508	258
peak_34480	chr9	99445333	99445829	.	-0.337526843606541	0.0555029081894212	318	278
peak_17932	chr19	55604522	55605588	.	0.288142634145618	0.0555240965789249	2036	884
peak_26053	chr3	53709238	53710401	.	-0.253749834445158	0.0555367664046822	788	608
peak_4094	chr10	69319879	69320886	.	0.312547743769165	0.0555624062982937	772	478
peak_29928	chr6	43724647	43725570	.	0.266480972734036	0.0555717546071949	1066	554
peak_15795	chr17	81003490	81005264	.	0.192813630011583	0.0555994440270642	2092	1038
peak_34428	chr9	97558892	97559578	.	-0.286814290164703	0.0556102297345401	540	426
peak_12706	chr16	58661220	58662222	.	-0.267403633165434	0.055610545220305	712	512
peak_28651	chr5	134553653	134555640	.	0.190422849221833	0.0556170309401368	1996	1088
peak_9195	chr13	111031482	111033122	.	-0.254351283679958	0.0556644386879923	876	612
peak_30719	chr7	2528995	2531413	.	0.260334828709423	0.0556644386879923	1796	760
peak_11455	chr15	101378292	101380056	.	0.269194988648375	0.0556813897451749	1324	690
peak_16617	chr19	1882255	1884980	.	0.232506217355424	0.0556813897451749	1094	552
peak_34557	chr9	121679461	121680264	.	-0.297959883978872	0.0557476666718991	480	356
peak_33969	chr9	35518821	35519622	.	0.322385818219765	0.0557551869154252	642	372
peak_11453	chr15	101329347	101330582	.	0.270937877231801	0.0557601257829606	794	418
peak_12072	chr16	11997667	11998811	.	-0.278840696415853	0.0558001413589527	654	546
peak_31003	chr7	36472509	36473151	.	-0.328196878619393	0.0558219798654092	462	422
peak_16077	chr18	6781168	6781737	.	-0.253163373696338	0.0558376923552727	760	566
peak_18250	chr2	10917943	10918462	.	-0.744778424567707	0.0558832165700845	794	1102
peak_4814	chr10	96374658	96375834	.	-0.216510795268768	0.0559308720921253	1512	1140
peak_11202	chr15	84833435	84834054	.	-0.300249259364248	0.0559537182230563	630	406
peak_20111	chr2	130849950	130851995	.	0.192371138474908	0.0559537182230563	2692	1322
peak_23887	chr22	32801205	32802353	.	0.282878170010386	0.0559992456993905	830	420
peak_32376	chr8	47661840	47662291	.	-0.329581305387031	0.0560565796958955	446	334
peak_11093	chr15	78762992	78764126	.	0.344817839668918	0.0560802157722522	958	444
peak_15637	chr17	79289903	79291036	.	0.236095543848811	0.0561274167154769	1106	584
peak_15034	chr17	66800967	66801423	.	-0.364064892876845	0.056128938872036	386	356
peak_15705	chr17	79667087	79668221	.	0.246913688353802	0.0561758437206721	916	446
peak_13937	chr17	27877620	27878521	.	-0.238849930479753	0.056178897862723	800	574
peak_275	chr1	6596969	6598159	.	0.318070097416575	0.0563293712291614	566	314
peak_7308	chr11	120525225	120525740	.	-0.325318496606273	0.0563567851506358	388	308
peak_31768	chr7	128891132	128894006	.	0.21821508204692	0.0563567851506358	1590	762
peak_9245	chr13	112958027	112958976	.	-0.2542649140386	0.0563582420032421	908	642
peak_25696	chr3	49028324	49029049	.	-0.253196194025055	0.0563723596886031	822	626
peak_1582	chr1	40863658	40864343	.	-0.252606867737575	0.0564008679018819	752	534
peak_32473	chr8	66510827	66511810	.	0.396915456477496	0.0564276907452412	602	294
peak_25687	chr3	48858393	48859626	.	0.386905710008663	0.0564473646626904	564	276
peak_34468	chr9	98998432	98999783	.	-0.244689007717428	0.0564547632989527	1148	770
peak_10984	chr15	77070269	77071502	.	-0.249505872119039	0.05651026100541	1038	784
peak_11424	chr15	100107193	100108113	.	-0.292409552608185	0.05651026100541	592	510
peak_28773	chr5	139670255	139671957	.	0.239355796838428	0.0565151669711247	1102	578
peak_5669	chr11	2178493	2179835	.	-0.29602721467864	0.05659983131613	1028	672
peak_26292	chr3	122944641	122945028	.	-0.376371159461067	0.05659983131613	320	244
peak_29921	chr6	43506633	43509733	.	0.197528548241038	0.056612394227546	2360	1266
peak_2538	chr1	153533752	153534551	.	-0.240154233436992	0.0566286144902899	1228	856
peak_4129	chr10	69748438	69749581	.	0.329531342358484	0.0566296368736787	918	506
peak_11216	chr15	85348093	85348370	.	-0.535401176916854	0.0567649426925179	108	142
peak_16742	chr19	8730988	8731943	.	-0.3141099790745	0.0567733132688215	530	448
peak_31668	chr7	101289529	101290240	.	0.373725754948103	0.0568135944125383	396	184
peak_26051	chr3	53702844	53704771	.	-0.223943015409268	0.0568360412848122	1540	988
peak_19903	chr2	126831684	126832001	.	-0.374787739700771	0.056852801306594	386	318
peak_7750	chr12	8235867	8236066	.	-0.451229884067422	0.0568535564108593	222	176
peak_24063	chr22	37428275	37429410	.	0.281292058592242	0.0568666016465178	940	460
peak_17718	chr19	47531482	47532098	.	-0.323572317164795	0.056870991550824	576	460
peak_24148	chr22	38782970	38783929	.	0.251715067630295	0.0568941798629905	968	522
peak_645	chr1	19256663	19257808	.	0.304885024040234	0.0569038288395985	536	254
peak_14633	chr17	49951859	49954070	.	-0.194434962684483	0.0569040804755343	2598	1732
peak_23702	chr22	27704574	27705707	.	-0.20665953871877	0.0569921024755147	1628	1256
peak_34829	chr9	131590978	131591564	.	-0.341961935784915	0.0570072058477949	378	304
peak_22112	chr20	57772268	57773012	.	-0.226309656232684	0.0570237360776933	1104	714
peak_32506	chr8	80300944	80301523	.	-0.289407521560419	0.0570241339406282	734	476
peak_33838	chr8	145001496	145002330	.	0.300086755405051	0.0570859201115039	850	500
peak_8686	chr12	125893078	125893648	.	-0.36377117862883	0.0571941663211838	364	308
peak_12477	chr16	48538697	48539758	.	0.320466731627568	0.0571941663211838	692	372
peak_16984	chr19	19591123	19591531	.	-0.349654377285367	0.0571989221303894	360	268
peak_2445	chr1	119746634	119747540	.	0.361130358251621	0.0572062849841537	554	310
peak_4073	chr10	65229789	65230141	.	-0.356477851807489	0.0572245640833824	356	266
peak_7696	chr12	6605342	6607589	.	0.252537630140503	0.057267012488546	2752	1166
peak_8877	chr12	131641142	131641611	.	-0.343766165428194	0.0573396862830859	344	276
peak_19258	chr2	85813143	85814461	.	0.299920492962773	0.0573396862830859	686	394
peak_2256	chr1	109983774	109985598	.	0.228131472850382	0.0573801152692254	2344	1078
peak_21672	chr20	38167990	38168706	.	0.378131484627576	0.0573814972167052	350	154
peak_1437	chr1	36995560	36996913	.	0.222122835669606	0.0574013397367916	1174	610
peak_32783	chr8	125655255	125656156	.	-0.186920918032546	0.0574273338597158	2176	1552
peak_20668	chr2	235206321	235206706	.	-0.43233358891462	0.0574595159487876	298	260
peak_26377	chr3	125923350	125924142	.	-0.287754386739582	0.0574934073489	610	396
peak_1820	chr1	47186358	47187130	.	0.317569653057199	0.0575073674145832	480	232
peak_4560	chr10	79007453	79007851	.	-0.276307517693252	0.0575474343650818	526	368
peak_6341	chr11	62622009	62622476	.	-0.275865925138927	0.0575474343650818	792	512
peak_34822	chr9	130998041	130999336	.	0.321255406622742	0.0575474343650818	864	368
peak_28482	chr5	131999367	132001081	.	0.253257597055027	0.0576021209681289	1354	770
peak_1007	chr1	27875968	27877301	.	-0.2463421731458	0.0576086632482103	822	640
peak_4192	chr10	70559076	70559981	.	0.255243183148934	0.0576189687695594	1068	502
peak_31865	chr7	157829671	157830701	.	-0.29142512549603	0.0576402236434194	576	446
peak_13468	chr16	90022267	90023529	.	0.238612596283357	0.0576407437403141	1164	636
peak_22381	chr20	62755980	62756763	.	0.277153840097221	0.057658870670815	796	432
peak_29250	chr5	178230383	178231434	.	-0.27764043166513	0.057658870670815	580	464
peak_10919	chr15	74990699	74990953	.	-0.434616039625992	0.0577168697921297	178	138
peak_8299	chr12	96427332	96427656	.	-0.465684172094147	0.0577471355760694	272	236
peak_15048	chr17	66975664	66976363	.	0.245719182754863	0.0577705954203505	982	556
peak_10738	chr15	69160189	69160995	.	0.324424905490448	0.057797024696638	1264	492
peak_10785	chr15	70197653	70198754	.	0.240725688640568	0.0578431042080658	1128	616
peak_8111	chr12	52496040	52497151	.	0.273396818688737	0.057845411608163	1226	690
peak_8980	chr12	132685166	132685836	.	0.314411658672912	0.057845411608163	474	228
peak_21294	chr20	23297087	23298732	.	-0.24560649224212	0.057851840284545	934	742
peak_28626	chr5	133932639	133933429	.	0.260547929645393	0.0578629535290042	708	370
peak_30512	chr6	170261486	170263065	.	0.30171120926809	0.0578629535290042	628	350
peak_30388	chr6	167509024	167509581	.	-0.320885441045719	0.0578676373854013	494	334
peak_11906	chr16	5090022	5090918	.	-0.281493387026172	0.0578746035877081	538	430
peak_23218	chr22	20506924	20508432	.	0.204029761652877	0.0578770926260202	1462	728
peak_583	chr1	17198504	17199481	.	-0.319257819615877	0.0579280116123122	682	422
peak_26395	chr3	126110229	126112462	.	0.230845907505822	0.0579320090563147	2194	1274
peak_27299	chr4	3630272	3632020	.	0.279043211335502	0.0579557586209679	776	432
peak_30943	chr7	30900145	30901070	.	0.32963190226893	0.0580118172826257	556	278
peak_19983	chr2	128321181	128324758	.	0.182997747387903	0.0580185706992706	3044	1532
peak_10567	chr15	64753495	64754130	.	-0.318738113353178	0.0580572945874118	506	436
peak_15462	chr17	76524469	76525534	.	0.268694883401643	0.0580572945874118	824	386
peak_7280	chr11	119778001	119778994	.	-0.255939899145644	0.0581317292009237	650	456
peak_17512	chr19	42050711	42053134	.	0.199448343915603	0.0581571925610307	2320	1294
peak_4405	chr10	72291933	72292452	.	-0.292488724877672	0.0581705951463982	622	414
peak_16738	chr19	8441886	8442373	.	-0.333255316167972	0.0581705951463982	326	268
peak_34853	chr9	132498025	132499983	.	0.237300013297582	0.0581730312110779	956	498
peak_33910	chr9	33445292	33448649	.	0.183527734514622	0.0582658204920541	3036	1594
peak_21702	chr20	40647435	40648839	.	-0.260906368473682	0.0582717347377718	700	550
peak_9378	chr14	24095149	24096055	.	0.318102473558311	0.0582831568317865	594	338
peak_7942	chr12	38149226	38150667	.	-0.237955020033793	0.0583437500149239	1296	848
peak_16995	chr19	27904998	27905935	.	0.264644581518964	0.0584038644469207	1034	590
peak_13518	chr17	2814165	2815309	.	0.289408147139432	0.0584092091497755	700	294
peak_19995	chr2	128435625	128436684	.	0.28213024717425	0.0584615230795004	936	462
peak_9600	chr14	65786155	65787212	.	-0.265959263853056	0.0585396809474973	1110	1020
peak_10955	chr15	75711507	75711819	.	-0.345186755809447	0.0585396809474973	296	240
peak_7417	chr11	134532209	134534272	.	0.266406801645199	0.0585494343617598	938	532
peak_20929	chr2	240765040	240768035	.	0.188339200047291	0.0585552207907393	2130	1152
peak_33727	chr8	143902455	143903584	.	0.238417810481645	0.0585552207907393	1922	874
peak_17770	chr19	49564536	49565417	.	-0.385182973915547	0.058575878238893	458	486
peak_35042	chr9	136324135	136327327	.	0.209952457079963	0.0585862323972376	2066	1022
peak_14156	chr17	36656189	36657338	.	0.258531041022065	0.05859392436276	942	514
peak_991	chr1	27559753	27560969	.	-0.24767626487256	0.0586222444854893	946	724
peak_585	chr1	17236901	17237602	.	-0.327280541817266	0.0586234365707248	648	476
peak_15507	chr17	77559120	77559669	.	-0.283952286704692	0.0586319765489171	550	388
peak_5541	chr10	133109410	133110565	.	0.304698079348905	0.0587062694340022	642	324
peak_15803	chr17	81078768	81080431	.	0.204656505107614	0.0587684733087812	1648	826
peak_24118	chr22	38201023	38202253	.	-0.243834609245857	0.0588278131328099	1782	1060
peak_24435	chr22	43503185	43506772	.	-0.223699248364185	0.0588405032312954	1926	1454
peak_18853	chr2	43074926	43076484	.	-0.220007744968033	0.0588635857328394	1284	932
peak_7906	chr12	31078716	31079024	.	-0.363139647321979	0.0588868811740034	518	538
peak_6221	chr11	59550132	59550773	.	-0.309866817837234	0.0589414660161894	956	686
peak_4477	chr10	77604858	77606223	.	0.273879984209129	0.0589806414931672	1100	600
peak_14279	chr17	41547294	41549493	.	0.212799759736294	0.0590062396556297	2294	1142
peak_14039	chr17	31596043	31599640	.	0.185034915015885	0.059022334385137	2718	1302
peak_1371	chr1	36520478	36521468	.	-0.243034212010152	0.0590438044888998	1048	704
peak_9269	chr13	113125872	113126952	.	0.355113807781354	0.0590475166007757	510	254
peak_14567	chr17	47934755	47935251	.	-0.297320610860707	0.0590536192665857	438	360
peak_11962	chr16	9631383	9631722	.	-1.10752713325735	0.0590635361137463	162	262
peak_33937	chr9	34546549	34548498	.	0.25450577717283	0.0590659966253674	2334	1052
peak_31360	chr7	64627227	64628685	.	-0.334797829962257	0.0590827211956894	748	680
peak_20409	chr2	218344036	218345204	.	-0.245599171177011	0.0590898067458921	858	576
peak_12775	chr16	67028561	67030106	.	0.34634094118425	0.0591170347661562	1238	466
peak_24442	chr22	43628151	43629878	.	0.294474922759187	0.0591223697237265	986	556
peak_18891	chr2	45342104	45343048	.	-0.301071731837694	0.0591377268060561	746	664
peak_9973	chr14	93959262	93960203	.	-0.287532022721522	0.0591430428171584	816	514
peak_807	chr1	23527987	23529025	.	0.291635846876085	0.0591430623496725	1070	610
peak_18822	chr2	42102038	42102583	.	-0.302519845169864	0.0591640280455614	598	432
peak_4065	chr10	63268825	63269441	.	-0.222257096994428	0.0591782112917742	1156	842
peak_29292	chr5	179421272	179422617	.	-0.309571372390348	0.0591834679937393	494	424
peak_21102	chr20	2688451	2688766	.	-0.384137052477026	0.0591871408135532	282	262
peak_12806	chr16	67442525	67443675	.	0.278536605818175	0.0591946069619881	868	432
peak_25911	chr3	51677628	51678035	.	0.372892865158179	0.0591946069619881	422	236
peak_4151	chr10	69894938	69896121	.	-0.22747341210535	0.0592357434518154	1130	774
peak_22990	chr21	46554166	46555762	.	0.247387992797793	0.0592388548130211	998	548
peak_30655	chr7	1757640	1759908	.	0.192561526284891	0.0592630252430913	1786	894
peak_27994	chr5	1474557	1475748	.	0.290177634535042	0.059280023880562	610	322
peak_26428	chr3	126481206	126483839	.	0.187669398504512	0.059377293833831	3154	1530
peak_12608	chr16	56681884	56682619	.	0.285649641531144	0.0593973303304942	772	406
peak_18838	chr2	42922802	42923308	.	-0.282405169557903	0.0594038065169895	518	436
peak_15516	chr17	77771204	77773432	.	0.212843021631381	0.059416489610914	2128	972
peak_26969	chr3	184566921	184568803	.	-0.262572432449102	0.0594329740626586	1422	1190
peak_19130	chr2	71562471	71564166	.	0.202615492213286	0.0594576198072573	1652	836
peak_4953	chr10	101289272	101289892	.	0.317392857285298	0.0594819102406451	704	374
peak_18090	chr2	3174673	3175830	.	-0.27245911248581	0.0594965900787374	670	520
peak_20361	chr2	216692262	216692588	.	-0.338648836227034	0.0594986172267708	360	262
peak_11832	chr16	4290198	4290556	.	-0.319186228413975	0.059502745731154	400	302
peak_12646	chr16	57564259	57565237	.	-0.265600059228466	0.0595251227988508	1108	666
peak_19924	chr2	127067368	127068390	.	0.287127397873941	0.0595412083481821	1094	548
peak_5638	chr11	1447313	1450550	.	0.257603074445526	0.0595665406509109	1992	832
peak_15971	chr17	82494128	82497832	.	0.16203782214614	0.0595665406509109	3950	2066
peak_28730	chr5	137471569	137472027	.	-0.383138008560714	0.0595665406509109	304	254
peak_10656	chr15	66878758	66879199	.	-0.273082382225174	0.0596664917678531	628	418
peak_12104	chr16	12515008	12516262	.	-0.261036820208405	0.0596664917678531	1004	708
peak_26337	chr3	123877943	123878779	.	-0.295692343073179	0.0596664917678531	752	704
peak_20763	chr2	238698551	238699487	.	0.308862135342324	0.05968303385024	688	336
peak_29289	chr5	179368386	179369357	.	0.358687898320233	0.0596834832703501	644	306
peak_18840	chr2	42935625	42936181	.	-0.324274645678328	0.0596904952074595	594	414
peak_24831	chr22	49619806	49621057	.	0.305066569794245	0.059724299710805	758	360
