seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr17	81100448	81102490	2043	*	Promoter (1-2kb)	17	81104002	81116048	12047	1	10458	ENST00000572498.1	-1512	ENSG00000175866	BAIAP2	BAR/IMD domain containing adaptor protein 2
chr17	81114718	81116559	1842	*	3' UTR	17	81117298	81121505	4208	2	9625	ENST00000570932.5	4946	ENSG00000181409	AATK	apoptosis associated tyrosine kinase
chr17	81117550	81119121	1572	*	3' UTR	17	81117298	81121505	4208	2	9625	ENST00000570932.5	2384	ENSG00000181409	AATK	apoptosis associated tyrosine kinase
chr17	81120518	81122084	1567	*	Promoter (<=1kb)	17	81117298	81121505	4208	2	9625	ENST00000570932.5	0	ENSG00000181409	AATK	apoptosis associated tyrosine kinase
chr17	81125493	81126207	715	*	Promoter (<=1kb)	17	81125877	81125955	79	1	100422915	ENST00000390137.4	0	ENSG00000211563	MIR3065	microRNA 3065
chr17	81128559	81132446	3888	*	Promoter (<=1kb)	17	81110487	81131948	21462	2	9625	ENST00000417379.6	0	ENSG00000181409	AATK	apoptosis associated tyrosine kinase
chr17	81132560	81137036	4477	*	Promoter (<=1kb)	17	81133196	81133308	113	2	100302229	ENST00000408098.1	0	ENSG00000221025	MIR1250	microRNA 1250
chr17	81137257	81137886	630	*	Promoter (1-2kb)	17	81135771	81136256	486	1	124904079	ENST00000570413.1	1486	NA	LOC124904079	uncharacterized LOC124904079
chr17	81139079	81140686	1608	*	Intron (ENST00000326724.9/9625, intron 1 of 13)	17	81135771	81136256	486	1	124904079	ENST00000570413.1	3308	NA	LOC124904079	uncharacterized LOC124904079
chr17	81142545	81143446	902	*	Intron (ENST00000326724.9/9625, intron 1 of 13)	17	81135771	81136256	486	1	124904079	ENST00000570413.1	6774	NA	LOC124904079	uncharacterized LOC124904079
chr17	81148475	81149049	575	*	Intron (ENST00000326724.9/9625, intron 1 of 13)	17	81135771	81136256	486	1	124904079	ENST00000570413.1	12704	NA	LOC124904079	uncharacterized LOC124904079
chr17	81150353	81151137	785	*	Intron (ENST00000326724.9/9625, intron 1 of 13)	17	81165507	81183164	17658	1	388428	ENST00000414089.5	-14370	ENSG00000225180	PVALEF	parvalbumin like EF-hand containing
chr17	81157284	81165807	8524	*	Promoter (<=1kb)	17	81165507	81183164	17658	1	388428	ENST00000414089.5	0	ENSG00000225180	PVALEF	parvalbumin like EF-hand containing
chr17	81166536	81169200	2665	*	Promoter (<=1kb)	17	81117295	81166221	48927	2	9625	ENST00000326724.9	-315	ENSG00000181409	AATK	apoptosis associated tyrosine kinase
chr17	81206059	81207465	1407	*	Promoter (1-2kb)	17	81199818	81204071	4254	2	22994	ENST00000570482.2	-1988	ENSG00000141577	CEP131	centrosomal protein 131
chr17	81210945	81211743	799	*	Intron (ENST00000374782.7/22994, intron 2 of 24)	17	81199818	81204071	4254	2	22994	ENST00000570482.2	-6874	ENSG00000141577	CEP131	centrosomal protein 131
chr17	81219510	81220456	947	*	5' UTR	17	81189648	81222930	33283	2	22994	ENST00000575907.5	2474	ENSG00000141577	CEP131	centrosomal protein 131
chr17	81221454	81223670	2217	*	Promoter (<=1kb)	17	81189593	81222945	33353	2	22994	ENST00000374782.7	0	ENSG00000141577	CEP131	centrosomal protein 131
chr17	81235085	81239549	4465	*	Promoter (<=1kb)	17	81228277	81239041	10765	2	146705	ENST00000573295.5	0	ENSG00000167302	TEPSIN	TEPSIN adaptor related protein complex 4 accessory protein
chr17	81239629	81240453	825	*	Promoter (<=1kb)	17	81239629	81239898	270	1	284184	ENST00000575067.1	0	ENSG00000224877	NDUFAF8	NADH:ubiquinone oxidoreductase complex assembly factor 8
chr17	81254575	81255922	1348	*	Intron (ENST00000374759.8/124565, intron 11 of 15)	17	81246178	81252273	6096	2	124565	ENST00000540966.5	-2302	ENSG00000157637	SLC38A10	solute carrier family 38 member 10
chr17	81256011	81257732	1722	*	Intron (ENST00000374759.8/124565, intron 11 of 15)	17	81246178	81252273	6096	2	124565	ENST00000540966.5	-3738	ENSG00000157637	SLC38A10	solute carrier family 38 member 10
chr17	81259003	81261419	2417	*	Exon (ENST00000374759.8/124565, exon 11 of 16)	17	81246178	81252273	6096	2	124565	ENST00000540966.5	-6730	ENSG00000157637	SLC38A10	solute carrier family 38 member 10
chr17	81270265	81271535	1271	*	Exon (ENST00000374759.8/124565, exon 10 of 16)	17	81260361	81282216	21856	2	124565	ENST00000546352.1	10681	ENSG00000157637	SLC38A10	solute carrier family 38 member 10
chr17	81291518	81292043	526	*	Intron (ENST00000374759.8/124565, intron 1 of 15)	17	81288733	81294914	6182	2	124565	ENST00000540233.1	2871	ENSG00000157637	SLC38A10	solute carrier family 38 member 10
chr17	81305597	81307389	1793	*	Promoter (1-2kb)	17	81304597	81309252	4656	2	284185	ENST00000773330.1	1863	NA	LINC00482	long intergenic non-protein coding RNA 482
chr17	81308931	81309720	790	*	Promoter (<=1kb)	17	81303771	81309278	5508	2	284185	ENST00000332012.7	0	NA	LINC00482	long intergenic non-protein coding RNA 482
chr17	81310207	81311199	993	*	Promoter (<=1kb)	17	81304117	81311126	7010	2	284185	ENST00000773324.1	0	NA	LINC00482	long intergenic non-protein coding RNA 482
chr17	81312614	81317025	4412	*	Promoter (1-2kb)	17	81304597	81311237	6641	2	284185	ENST00000577000.2	-1377	NA	LINC00482	long intergenic non-protein coding RNA 482
chr17	81323559	81326457	2899	*	Exon (ENST00000576919.1/284186, exon 2 of 2)	17	81324951	81330399	5449	2	284186	ENST00000811483.1	3942	ENSG00000185332	TMEM105	TMEM105 long non-coding RNA
chr17	81329434	81330615	1182	*	Promoter (<=1kb)	17	81313753	81330415	16663	2	284186	ENST00000574093.1	0	ENSG00000185332	TMEM105	TMEM105 long non-coding RNA
chr17	81332896	81336221	3326	*	Exon (ENST00000824951.1/ENST00000824951.1, exon 1 of 2)	17	81311270	81330674	19405	2	284186	ENST00000650606.1	-2222	ENSG00000185332	TMEM105	TMEM105 long non-coding RNA
chr17	81349947	81350424	478	*	Distal Intergenic	17	81339183	81345995	6813	2	119545628	ENST00000824862.1	-3952	ENSG00000287431	RENO1	regulator of early neurogenesis 1
chr17	81362019	81362278	260	*	Promoter (<=1kb)	17	81362272	81374214	11943	1	124904083	ENST00000574472.1	0	NA	LOC124904083	uncharacterized LOC124904083
chr17	81364017	81366541	2525	*	Promoter (1-2kb)	17	81362272	81374214	11943	1	124904083	ENST00000574472.1	1745	NA	LOC124904083	uncharacterized LOC124904083
chr17	81375601	81376449	849	*	Exon (ENST00000648736.1/100130370, exon 6 of 6)	17	81376019	81379923	3905	2	100130370	ENST00000570929.1	3474	ENSG00000262223	LINC03048	long intergenic non-protein coding RNA 3048
chr17	81378345	81379958	1614	*	Promoter (<=1kb)	17	81376019	81379923	3905	2	100130370	ENST00000570929.1	0	ENSG00000262223	LINC03048	long intergenic non-protein coding RNA 3048
chr17	81394785	81395560	776	*	Promoter (<=1kb)	17	81395457	81466331	70875	1	57597	ENST00000675386.2	0	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1
chr17	81409069	81410559	1491	*	Intron (ENST00000675386.2/57597, intron 2 of 27)	17	81400716	81400778	63	2	100616294	ENST00000584184.1	-8291	ENSG00000266392	MIR4740	microRNA 4740
chr17	81412451	81413888	1438	*	Intron (ENST00000675386.2/57597, intron 2 of 27)	17	81400716	81400778	63	2	100616294	ENST00000584184.1	-11673	ENSG00000266392	MIR4740	microRNA 4740
chr17	81416554	81417539	986	*	Intron (ENST00000675386.2/57597, intron 2 of 27)	17	81400716	81400778	63	2	100616294	ENST00000584184.1	-15776	ENSG00000266392	MIR4740	microRNA 4740
chr17	81418846	81419781	936	*	Intron (ENST00000675386.2/57597, intron 2 of 27)	17	81400716	81400778	63	2	100616294	ENST00000584184.1	-18068	ENSG00000266392	MIR4740	microRNA 4740
chr17	81419873	81421859	1987	*	Exon (ENST00000728140.1/ENST00000728140.1, exon 1 of 2)	17	81400716	81400778	63	2	100616294	ENST00000584184.1	-19095	ENSG00000266392	MIR4740	microRNA 4740
chr17	81422275	81424535	2261	*	Intron (ENST00000675386.2/57597, intron 2 of 27)	17	81443465	81444273	809	1	57597	ENST00000585224.1	-18930	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1
chr17	81426497	81430944	4448	*	Exon (ENST00000675386.2/57597, exon 3 of 28)	17	81443465	81444273	809	1	57597	ENST00000585224.1	-12521	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1
chr17	81431122	81432651	1530	*	Intron (ENST00000675386.2/57597, intron 3 of 27)	17	81443465	81444273	809	1	57597	ENST00000585224.1	-10814	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1
chr17	81432924	81433854	931	*	Intron (ENST00000675386.2/57597, intron 3 of 27)	17	81443465	81444273	809	1	57597	ENST00000585224.1	-9611	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1
chr17	81433912	81435879	1968	*	Intron (ENST00000675386.2/57597, intron 3 of 27)	17	81443465	81444273	809	1	57597	ENST00000585224.1	-7586	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1
chr17	81436555	81437976	1422	*	Intron (ENST00000675386.2/57597, intron 3 of 27)	17	81443465	81444273	809	1	57597	ENST00000585224.1	-5489	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1
chr17	81442858	81445413	2556	*	Promoter (<=1kb)	17	81443465	81444273	809	1	57597	ENST00000585224.1	0	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1
chr17	81453883	81455765	1883	*	Promoter (<=1kb)	17	81456158	81458361	2204	1	57597	ENST00000584330.2	-393	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1
chr17	81466767	81468607	1841	*	Exon (ENST00000752699.1/ENST00000752699.1, exon 2 of 2)	17	81462559	81463755	1197	1	57597	ENST00000582709.1	4208	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1
chr17	81472876	81474314	1439	*	Intron (ENST00000752698.1/ENST00000752698.1, intron 2 of 2)	17	81480525	81482263	1739	2	105371927	ENST00000752697.1	7949	NA	LINC01971	long intergenic non-protein coding RNA 1971
chr17	81474670	81476581	1912	*	Exon (ENST00000752698.1/ENST00000752698.1, exon 2 of 3)	17	81480525	81482263	1739	2	105371927	ENST00000752697.1	5682	NA	LINC01971	long intergenic non-protein coding RNA 1971
chr17	81479185	81480862	1678	*	Promoter (1-2kb)	17	81480525	81482263	1739	2	105371927	ENST00000752697.1	1401	NA	LINC01971	long intergenic non-protein coding RNA 1971
chr17	81482053	81485181	3129	*	Promoter (<=1kb)	17	81480521	81484007	3487	2	105371927	ENST00000752696.1	0	NA	LINC01971	long intergenic non-protein coding RNA 1971
chr17	81487444	81488370	927	*	Distal Intergenic	17	81480521	81484011	3491	2	105371927	ENST00000752695.1	-3433	NA	LINC01971	long intergenic non-protein coding RNA 1971
chr17	81490089	81491479	1391	*	Distal Intergenic	17	81480521	81484011	3491	2	105371927	ENST00000752695.1	-6078	NA	LINC01971	long intergenic non-protein coding RNA 1971
chr17	81499729	81500845	1117	*	Distal Intergenic	17	81510005	81512150	2146	2	71	ENST00000576209.5	11305	ENSG00000184009	ACTG1	actin gamma 1
chr17	81510651	81512621	1971	*	Promoter (<=1kb)	17	81509977	81512504	2528	2	71	ENST00000680727.1	0	ENSG00000184009	ACTG1	actin gamma 1
chr17	81523294	81525182	1889	*	Promoter (<=1kb)	17	81510690	81523847	13158	2	71	ENST00000575994.6	0	ENSG00000184009	ACTG1	actin gamma 1
chr17	81526670	81529758	3089	*	Promoter (<=1kb)	17	81528377	81537130	8754	1	25794	ENST00000417245.7	0	ENSG00000186765	FSCN2	fascin actin-bundling protein 2, retinal
chr17	81530041	81531146	1106	*	Promoter (1-2kb)	17	81528532	81537080	8549	1	25794	ENST00000334850.7	1509	ENSG00000186765	FSCN2	fascin actin-bundling protein 2, retinal
chr17	81532711	81535251	2541	*	Promoter (<=1kb)	17	81536146	81536956	811	1	25794	ENST00000527221.1	-895	ENSG00000186765	FSCN2	fascin actin-bundling protein 2, retinal
chr17	81537241	81539976	2736	*	Promoter (1-2kb)	17	81536146	81536956	811	1	25794	ENST00000527221.1	1095	ENSG00000186765	FSCN2	fascin actin-bundling protein 2, retinal
chr17	81549830	81554439	4610	*	Promoter (<=1kb)	17	81539885	81552376	12492	2	80233	ENST00000443656.6	0	ENSG00000185504	FAAP100	FA core complex associated protein 100
chr17	81556251	81556561	311	*	Distal Intergenic	17	81550797	81553961	3165	2	80233	ENST00000536161.1	-2290	ENSG00000185504	FAAP100	FA core complex associated protein 100
chr17	81557470	81558510	1041	*	3' UTR	17	81559014	81560889	1876	2	55666	ENST00000574964.1	2379	ENSG00000182446	NPLOC4	NPL4 homolog, ubiquitin recognition factor
chr17	81581422	81582977	1556	*	Intron (ENST00000331134.11/55666, intron 12 of 16)	17	81559396	81572108	12713	2	55666	ENST00000576713.6	-9314	ENSG00000182446	NPLOC4	NPL4 homolog, ubiquitin recognition factor
chr17	81640599	81641698	1100	*	Promoter (<=1kb)	17	81642323	81646581	4259	1	83882	ENST00000571707.1	-625	ENSG00000182612	TSPAN10	tetraspanin 10
chr17	81641927	81643189	1263	*	Promoter (<=1kb)	17	81642323	81646581	4259	1	83882	ENST00000571707.1	0	ENSG00000182612	TSPAN10	tetraspanin 10
chr17	81644406	81646379	1974	*	Exon (ENST00000696047.1/83882, exon 3 of 4)	17	81642336	81648749	6414	1	83882	ENST00000621293.4	2070	ENSG00000182612	TSPAN10	tetraspanin 10
chr17	81646900	81647830	931	*	Promoter (<=1kb)	17	81608811	81648465	39655	2	55666	ENST00000570300.1	635	ENSG00000182446	NPLOC4	NPL4 homolog, ubiquitin recognition factor
chr17	81650711	81651445	735	*	3' UTR	17	81608811	81648465	39655	2	55666	ENST00000570300.1	-2246	ENSG00000182446	NPLOC4	NPL4 homolog, ubiquitin recognition factor
chr17	81651547	81652275	729	*	Promoter (1-2kb)	17	81650963	81653694	2732	2	5148	ENST00000571004.1	1419	ENSG00000185527	PDE6G	phosphodiesterase 6G
chr17	81655268	81657302	2035	*	Promoter (<=1kb)	17	81650459	81656542	6084	2	5148	ENST00000331056.10	0	ENSG00000185527	PDE6G	phosphodiesterase 6G
chr17	81682603	81684150	1548	*	Promoter (<=1kb)	17	81681165	81683659	2495	2	339231	ENST00000570561.6	0	ENSG00000214087	ARL16	ARF like GTPase 16
chr17	81693336	81694804	1469	*	Promoter (<=1kb)	17	81693757	81693869	113	1	102465471	ENST00000616843.1	0	ENSG00000277784	MIR6786	microRNA 6786
chr17	81694981	81696423	1443	*	Promoter (<=1kb)	17	81695164	81695999	836	1	9146	ENST00000678981.1	0	ENSG00000185359	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate
chr17	81700401	81702078	1678	*	Promoter (<=1kb)	17	81700467	81700814	348	1	9146	ENST00000676665.1	0	ENSG00000185359	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate
chr17	81702311	81702781	471	*	Promoter (<=1kb)	17	81703367	81707517	4151	1	6182	ENST00000333676.8	-586	ENSG00000262814	MRPL12	mitochondrial ribosomal protein L12
chr17	81713260	81714595	1336	*	Promoter (<=1kb)	17	81714961	81717852	2892	1	1468	ENST00000574884.5	-366	ENSG00000183048	SLC25A10	solute carrier family 25 member 10
chr17	81730649	81731406	758	*	Promoter (<=1kb)	17	81731923	81738346	6424	1	105371929	ENST00000791871.1	-517	NA	LOC105371929	uncharacterized LOC105371929
chr17	81732716	81736460	3745	*	Promoter (<=1kb)	17	81733684	81738346	4663	1	105371929	ENST00000791873.1	0	NA	LOC105371929	uncharacterized LOC105371929
chr17	81740324	81742493	2170	*	Exon (ENST00000791870.1/105371929, exon 3 of 4)	17	81735808	81738346	2539	1	105371929	ENST00000791878.1	4516	NA	LOC105371929	uncharacterized LOC105371929
chr17	81793621	81795110	1490	*	Distal Intergenic	17	81804132	81810391	6260	1	2642	ENST00000572185.1	-9022	ENSG00000215644	GCGR	glucagon receptor
chr17	81804794	81808507	3714	*	Promoter (<=1kb)	17	81800443	81804809	4367	2	105376789	ENST00000729193.1	0	NA	LOC105376789	uncharacterized LOC105376789
chr17	81808576	81810437	1862	*	Promoter (<=1kb)	17	81809788	81811341	1554	1	2642	ENST00000574283.2	0	ENSG00000215644	GCGR	glucagon receptor
chr17	81810718	81814625	3908	*	Promoter (<=1kb)	17	81811691	81812448	758	1	2642	ENST00000571425.1	0	ENSG00000215644	GCGR	glucagon receptor
chr17	81814811	81815991	1181	*	Distal Intergenic	17	81811691	81812448	758	1	2642	ENST00000571425.1	3120	ENSG00000215644	GCGR	glucagon receptor
chr17	81821207	81826519	5313	*	Promoter (<=1kb)	17	81822361	81826394	4034	2	348262	ENST00000457257.5	0	ENSG00000225663	MCRIP1	MAPK regulated corepressor interacting protein 1
chr17	81829683	81830420	738	*	Intron (ENST00000455127.7/348262, intron 1 of 4)	17	81823117	81833242	10126	2	348262	ENST00000576431.5	2822	ENSG00000225663	MCRIP1	MAPK regulated corepressor interacting protein 1
chr17	81831506	81834081	2576	*	Promoter (<=1kb)	17	81833493	81834019	527	2	116729	ENST00000573182.1	0	ENSG00000182676	PPP1R27	protein phosphatase 1 regulatory subunit 27
chr17	81859565	81861984	2420	*	Promoter (<=1kb)	17	81861102	81863406	2305	1	124904086	ENST00000718735.1	0	NA	LOC124904086	uncharacterized LOC124904086
chr17	81863874	81864657	784	*	Intron (ENST00000718734.1/ENST00000718734.1, intron 1 of 1)	17	81861351	81863403	2053	1	124904086	ENST00000718737.1	2523	NA	LOC124904086	uncharacterized LOC124904086
chr17	81865287	81870874	5588	*	Promoter (<=1kb)	17	81868366	81870006	1641	2	396	ENST00000580685.5	0	ENSG00000141522	ARHGDIA	Rho GDP dissociation inhibitor alpha
chr17	81885080	81886923	1844	*	Distal Intergenic	17	81888341	81888987	647	2	10189	ENST00000504015.2	2064	ENSG00000183684	ALYREF	Aly/REF export factor
chr17	81890447	81891225	779	*	Promoter (<=1kb)	17	81889301	81891005	1705	2	10189	ENST00000511412.1	0	ENSG00000183684	ALYREF	Aly/REF export factor
chr17	81898146	81900162	2017	*	3' UTR	17	81902238	81902905	668	1	256933	ENST00000333383.8	-2076	ENSG00000183979	NPB	neuropeptide B
chr17	81904316	81908769	4454	*	Promoter (<=1kb)	17	81904636	81905676	1041	2	5833	ENST00000574343.5	0	ENSG00000185813	PCYT2	phosphate cytidylyltransferase 2, ethanolamine
chr17	81916656	81917363	708	*	Promoter (<=1kb)	17	81911939	81917153	5215	2	51547	ENST00000572976.5	0	ENSG00000187531	SIRT7	sirtuin 7
chr17	81923303	81925550	2248	*	Promoter (<=1kb)	17	81921560	81923532	1973	2	4097	ENST00000392366.7	0	ENSG00000197063	MAFG	MAF bZIP transcription factor G
chr17	81928200	81930435	2236	*	Promoter (<=1kb)	17	81927829	81930753	2925	1	92659	ENST00000582106.1	371	ENSG00000265688	MILIP	MYC inducible lncRNA inactivating p53
chr17	81939206	81942516	3311	*	Promoter (<=1kb)	17	81933356	81942412	9057	2	5831	ENST00000582198.5	0	ENSG00000183010	PYCR1	pyrroline-5-carboxylate reductase 1
chr17	81958911	81961007	2097	*	Promoter (<=1kb)	17	81955515	81959810	4296	2	147111	ENST00000477214.5	0	ENSG00000185269	NOTUM	notum, palmitoleoyl-protein carboxylesterase
chr17	81967535	81968415	881	*	Promoter (<=1kb)	17	81967466	81972079	4614	1	124904087	ENST00000813445.1	69	NA	LOC124904087	uncharacterized LOC124904087
chr17	81976197	81978325	2129	*	Promoter (<=1kb)	17	81976807	81996843	20037	1	79058	ENST00000581484.5	0	ENSG00000169696	ASPSCR1	ASPSCR1 tether for SLC2A4, UBX domain containing
chr17	82003316	82004298	983	*	Promoter (<=1kb)	17	82004345	82017404	13060	1	79058	ENST00000577733.5	-47	ENSG00000169696	ASPSCR1	ASPSCR1 tether for SLC2A4, UBX domain containing
chr17	82004434	82006145	1712	*	Promoter (<=1kb)	17	82004345	82017404	13060	1	79058	ENST00000577733.5	89	ENSG00000169696	ASPSCR1	ASPSCR1 tether for SLC2A4, UBX domain containing
chr17	82013034	82015184	2151	*	Promoter (<=1kb)	17	82013234	82017404	4171	1	79058	ENST00000583693.5	0	ENSG00000169696	ASPSCR1	ASPSCR1 tether for SLC2A4, UBX domain containing
chr17	82019821	82022299	2479	*	Promoter (<=1kb)	17	82018716	82022821	4106	2	201254	ENST00000584514.5	522	ENSG00000169689	CENPX	centromere protein X
chr17	82022359	82026713	4355	*	Promoter (<=1kb)	17	82018702	82024107	5406	2	201254	ENST00000579520.5	0	ENSG00000169689	CENPX	centromere protein X
chr17	82026784	82028391	1608	*	Promoter (<=1kb)	17	82026806	82029232	2427	1	201255	ENST00000583302.1	0	ENSG00000169683	LRRC45	leucine rich repeat containing 45
chr17	82028782	82030604	1823	*	Promoter (<=1kb)	17	82028741	82030146	1406	1	201255	ENST00000582083.1	41	ENSG00000169683	LRRC45	leucine rich repeat containing 45
chr17	82033549	82035059	1511	*	Promoter (<=1kb)	17	82032878	82034204	1327	1	5881	ENST00000585014.1	671	ENSG00000169750	RAC3	Rac family small GTPase 3
chr17	82035254	82037900	2647	*	Promoter (<=1kb)	17	82037842	82039380	1539	1	113523640	ENST00000582558.3	0	ENSG00000264569	DCXR-DT	DCXR divergent transcript
chr17	82042403	82044418	2016	*	Distal Intergenic	17	82037872	82039380	1509	1	113523640	ENST00000848409.1	4531	ENSG00000264569	DCXR-DT	DCXR divergent transcript
chr17	82048853	82051518	2666	*	Promoter (<=1kb)	17	82050948	82054651	3704	1	2873	ENST00000582327.5	0	ENSG00000169727	GPS1	G protein pathway suppressor 1
chr17	82051697	82054498	2802	*	Promoter (<=1kb)	17	82051875	82057470	5596	1	2873	ENST00000320548.8	0	ENSG00000169727	GPS1	G protein pathway suppressor 1
chr17	82059159	82063037	3879	*	Promoter (<=1kb)	17	82057880	82060094	2215	2	64118	ENST00000577574.5	0	ENSG00000169718	DUS1L	dihydrouridine synthase 1 like
chr17	82063179	82065647	2469	*	Promoter (<=1kb)	17	82057872	82065545	7674	2	64118	ENST00000354321.11	0	ENSG00000169718	DUS1L	dihydrouridine synthase 1 like
chr17	82088788	82091822	3035	*	Exon (ENST00000306749.4/2194, exon 9 of 43)	17	82085158	82085660	503	2	2194	ENST00000579410.1	-3128	ENSG00000169710	FASN	fatty acid synthase
chr17	82094931	82100114	5184	*	Promoter (<=1kb)	17	82078338	82098236	19899	2	2194	ENST00000306749.4	0	ENSG00000169710	FASN	fatty acid synthase
chr17	82104830	82108371	3542	*	Promoter (<=1kb)	17	82101460	82106375	4916	2	284001	ENST00000584717.1	0	ENSG00000176155	CCDC57	coiled-coil domain containing 57
chr17	82121270	82122826	1557	*	Intron (ENST00000389641.9/284001, intron 16 of 16)	17	82101752	82127818	26067	2	284001	ENST00000583593.2	4992	ENSG00000176155	CCDC57	coiled-coil domain containing 57
chr17	82153958	82154788	831	*	Promoter (1-2kb)	17	82111986	82152299	40314	2	284001	ENST00000392346.6	-1659	ENSG00000176155	CCDC57	coiled-coil domain containing 57
chr17	82156448	82158205	1758	*	3' UTR	17	82111986	82152299	40314	2	284001	ENST00000392346.6	-4149	ENSG00000176155	CCDC57	coiled-coil domain containing 57
chr17	82196966	82197433	468	*	Promoter (<=1kb)	17	82188350	82198422	10073	2	284001	ENST00000581625.2	989	ENSG00000176155	CCDC57	coiled-coil domain containing 57
chr17	82204784	82206508	1725	*	Intron (ENST00000389641.9/284001, intron 1 of 16)	17	82101470	82212813	111344	2	284001	ENST00000389641.9	6305	ENSG00000176155	CCDC57	coiled-coil domain containing 57
chr17	82212624	82214635	2012	*	Promoter (<=1kb)	17	82101470	82212813	111344	2	284001	ENST00000389641.9	0	ENSG00000176155	CCDC57	coiled-coil domain containing 57
chr17	82215028	82215499	472	*	Exon (ENST00000581303.1/ENST00000581303.1, exon 1 of 2)	17	82101661	82212878	111218	2	284001	ENST00000578910.2	-2150	ENSG00000176155	CCDC57	coiled-coil domain containing 57
chr17	82224724	82226121	1398	*	Intron (ENST00000580098.6/9123, intron 1 of 4)	17	82228397	82240086	11690	1	9123	ENST00000584689.6	-2276	ENSG00000141526	SLC16A3	solute carrier family 16 member 3
chr17	82234221	82237339	3119	*	Promoter (<=1kb)	17	82236668	82236728	61	1	102465472	ENST00000616675.1	0	ENSG00000284574	MIR6787	microRNA 6787
chr17	82238107	82241006	2900	*	Promoter (<=1kb)	17	82237170	82261129	23960	1	9123	ENST00000583025.1	937	ENSG00000141526	SLC16A3	solute carrier family 16 member 3
chr17	82241228	82242547	1320	*	Intron (ENST00000583025.1/9123, intron 1 of 1)	17	82244722	82245113	392	2	1453	ENST00000584913.1	2566	ENSG00000141551	CSNK1D	casein kinase 1 delta
chr17	82245503	82247654	2152	*	Promoter (<=1kb)	17	82244362	82246591	2230	2	1453	ENST00000577578.5	0	ENSG00000141551	CSNK1D	casein kinase 1 delta
chr17	82267560	82268445	886	*	Promoter (<=1kb)	17	82255187	82266800	11614	2	1453	ENST00000580061.5	-760	ENSG00000141551	CSNK1D	casein kinase 1 delta
chr17	82271305	82271983	679	*	Promoter (1-2kb)	17	82249489	82273124	23636	2	1453	ENST00000582844.5	1141	ENSG00000141551	CSNK1D	casein kinase 1 delta
chr17	82273554	82276065	2512	*	Promoter (<=1kb)	17	82273738	82277863	4126	1	124904089	ENST00000688894.3	0	NA	LOC124904089	uncharacterized LOC124904089
chr17	82281844	82284138	2295	*	Distal Intergenic	17	82273929	82279508	5580	1	124904089	ENST00000661217.1	7915	NA	LOC124904089	uncharacterized LOC124904089
chr17	82287893	82288419	527	*	Distal Intergenic	17	82290046	82292814	2769	2	101929511	ENST00000581489.1	4395	ENSG00000265692	LINC01970	long intergenic non-protein coding RNA 1970
chr17	82291983	82293340	1358	*	Promoter (<=1kb)	17	82290046	82292814	2769	2	101929511	ENST00000581489.1	0	ENSG00000265692	LINC01970	long intergenic non-protein coding RNA 1970
chr17	82297195	82297790	596	*	Distal Intergenic	17	82290046	82292814	2769	2	101929511	ENST00000581489.1	-4381	ENSG00000265692	LINC01970	long intergenic non-protein coding RNA 1970
chr17	82305037	82306180	1144	*	Distal Intergenic	17	82316220	82317550	1331	2	924	ENST00000581434.1	11370	ENSG00000173762	CD7	CD7 molecule
chr17	82308969	82309939	971	*	Distal Intergenic	17	82316220	82317550	1331	2	924	ENST00000581434.1	7611	ENSG00000173762	CD7	CD7 molecule
chr17	82314882	82315923	1042	*	Promoter (1-2kb)	17	82316220	82317550	1331	2	924	ENST00000581434.1	1627	ENSG00000173762	CD7	CD7 molecule
chr17	82315991	82318291	2301	*	Promoter (<=1kb)	17	82313564	82317573	4010	2	924	ENST00000850579.1	0	ENSG00000173762	CD7	CD7 molecule
chr17	82322852	82326137	3286	*	3' UTR	17	82324853	82328506	3654	2	6398	ENST00000581954.1	2369	ENSG00000141574	SECTM1	secreted and transmembrane 1
chr17	82326658	82331385	4728	*	Promoter (<=1kb)	17	82324853	82328506	3654	2	6398	ENST00000581954.1	0	ENSG00000141574	SECTM1	secreted and transmembrane 1
chr17	82332224	82333194	971	*	Promoter (<=1kb)	17	82322115	82333748	11634	2	6398	ENST00000581864.5	554	ENSG00000141574	SECTM1	secreted and transmembrane 1
chr17	82346361	82346928	568	*	Exon (ENST00000817247.1/ENST00000817247.1, exon 2 of 2)	17	82322879	82334074	11196	2	6398	ENST00000581691.5	-12287	ENSG00000141574	SECTM1	secreted and transmembrane 1
chr17	82350154	82352672	2519	*	Distal Intergenic	17	82359247	82363775	4529	1	400629	ENST00000333437.5	-6575	ENSG00000182459	TEX19	testis expressed 19
