seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr20	10356725	10356961	237	*	Exon (ENST00000807890.1/ENST00000807890.1, exon 2 of 2)	20	10076789	10368776	291988	2	100131208	ENST00000453544.6	11815	ENSG00000227906	SNAP25-AS1	SNAP25 antisense RNA 1
chr20	10376139	10376984	846	*	Distal Intergenic	20	10103727	10368848	265122	2	100131208	ENST00000692436.3	-7291	ENSG00000227906	SNAP25-AS1	SNAP25 antisense RNA 1
chr20	10511220	10511805	586	*	Intron (ENST00000334534.10/128710, intron 2 of 7)	20	10435305	10628030	192726	1	128710	ENST00000334534.10	75915	ENSG00000149346	SLX4IP	SLX4 interacting protein
chr20	10733122	10733619	498	*	Intron (ENST00000667822.1/ENST00000667822.1, intron 1 of 1)	20	10747145	10754033	6889	1	101929395	ENST00000654385.1	-13526	NA	LINC01752	long intergenic non-protein coding RNA 1752
chr20	10857381	10857742	362	*	Intron (ENST00000667822.1/ENST00000667822.1, intron 1 of 1)	20	10889949	10896321	6373	2	101929413	ENST00000653164.1	38579	ENSG00000232900	LOC101929413	uncharacterized LOC101929413
chr20	10936863	10937167	305	*	Intron (ENST00000605292.5/ENST00000605292.5, intron 4 of 4)	20	10893917	10909279	15363	2	101929413	ENST00000663360.1	-27584	ENSG00000232900	LOC101929413	uncharacterized LOC101929413
chr20	11790114	11790452	339	*	Distal Intergenic	20	11712465	11778141	65677	2	105372530	ENST00000745221.1	-11973	ENSG00000297082	LOC105372530	uncharacterized LOC105372530
chr20	12394536	12395089	554	*	Distal Intergenic	20	12245665	12318224	72560	2	107985406	ENST00000728195.1	-76312	NA	LOC107985406	uncharacterized LOC107985406
chr20	12762765	12763179	415	*	Distal Intergenic	20	12651209	12700944	49736	2	105372532	ENST00000776031.1	-61821	ENSG00000301081	LOC105372532	uncharacterized LOC105372532
chr20	12763367	12763766	400	*	Distal Intergenic	20	12651209	12700944	49736	2	105372532	ENST00000776031.1	-62423	ENSG00000301081	LOC105372532	uncharacterized LOC105372532
chr20	13231145	13231748	604	*	Intron (ENST00000262487.5/140862, intron 1 of 5)	20	13237801	13239674	1874	2	100505536	ENST00000431407.1	7926	NA	ISM1-AS1	ISM1 antisense RNA 1
chr20	13235029	13235757	729	*	Intron (ENST00000262487.5/140862, intron 1 of 5)	20	13237801	13239674	1874	2	100505536	ENST00000431407.1	3917	NA	ISM1-AS1	ISM1 antisense RNA 1
chr20	13863247	13863758	512	*	Intron (ENST00000284951.10/80343, intron 17 of 19)	20	13849398	13870184	20787	2	80343	ENST00000475649.5	6426	ENSG00000101251	SEL1L2	SEL1L2 adaptor subunit of SYVN1 ubiquitin ligase
chr20	16350030	16351088	1059	*	Intron (ENST00000636835.1/55614, intron 22 of 24)	20	16379750	16404867	25118	2	55614	ENST00000450176.1	53779	ENSG00000089177	KIF16B	kinesin family member 16B
chr20	16351322	16351721	400	*	Intron (ENST00000636835.1/55614, intron 22 of 24)	20	16379750	16404867	25118	2	55614	ENST00000450176.1	53146	ENSG00000089177	KIF16B	kinesin family member 16B
chr20	16877052	16877430	379	*	Distal Intergenic	20	16749360	16751782	2423	1	56914	ENST00000486129.1	127692	ENSG00000125879	OTOR	otoraplin
chr20	16917707	16918103	397	*	Distal Intergenic	20	16749360	16751782	2423	1	56914	ENST00000486129.1	168347	ENSG00000125879	OTOR	otoraplin
chr20	16939110	16940052	943	*	Distal Intergenic	20	17122165	17152540	30376	1	105372544	ENST00000785117.1	-182113	ENSG00000302234	LOC105372544	uncharacterized LOC105372544
chr20	17569764	17570909	1146	*	Promoter	20	17570075	17609919	39845	1	11034	ENST00000246069.12	0	ENSG00000125868	DSTN	destrin, actin depolymerizing factor
chr20	17699540	17700590	1051	*	Promoter	20	17699942	17725151	25210	1	140836	ENST00000427254.1	0	ENSG00000125888	BANF2	BANF family member 2
chr20	17725205	17725848	644	*	Intron (ENST00000545418.2/140836, intron 2 of 2)	20	17731179	17735798	4620	1	140836	ENST00000467330.1	-5331	ENSG00000125888	BANF2	BANF family member 2
chr20	17747475	17747842	368	*	Distal Intergenic	20	17731179	17735798	4620	1	140836	ENST00000467330.1	16296	ENSG00000125888	BANF2	BANF family member 2
chr20	17849835	17850640	806	*	Distal Intergenic	20	17872589	17873078	490	1	105372548	ENST00000835947.1	-21949	NA	LOC105372548	uncharacterized LOC105372548
chr20	17856078	17856479	402	*	Distal Intergenic	20	17872589	17873078	490	1	105372548	ENST00000835947.1	-16110	NA	LOC105372548	uncharacterized LOC105372548
chr20	17857230	17857562	333	*	Distal Intergenic	20	17872589	17873078	490	1	105372548	ENST00000835947.1	-15027	NA	LOC105372548	uncharacterized LOC105372548
chr20	17861811	17862195	385	*	Distal Intergenic	20	17872589	17873078	490	1	105372548	ENST00000835947.1	-10394	NA	LOC105372548	uncharacterized LOC105372548
chr20	17881826	17883546	1721	*	Distal Intergenic	20	17872592	17873073	482	1	105372548	ENST00000835948.1	9234	NA	LOC105372548	uncharacterized LOC105372548
chr20	17968100	17969561	1462	*	Promoter	20	17941597	17968800	27204	2	27131	ENST00000490175.5	0	ENSG00000089006	SNX5	sorting nexin 5
chr20	18001245	18001928	684	*	Intron (ENST00000486776.5/58495, intron 2 of 3)	20	17970057	17990231	20175	1	92667	ENST00000467391.1	31188	ENSG00000125871	MGME1	mitochondrial genome maintenance exonuclease 1
chr20	18046308	18046908	601	*	Intron (ENST00000486776.5/58495, intron 1 of 3)	20	18041605	18050739	9135	2	58495	ENST00000462208.1	3831	ENSG00000125850	OVOL2	ovo like zinc finger 2
chr20	18223271	18223764	494	*	Distal Intergenic	20	18268070	18270932	2863	1	124904876	ENST00000805075.1	-44306	ENSG00000304635	LOC124904876	uncharacterized LOC124904876
chr20	18397654	18398039	386	*	Intron (ENST00000805278.1/124904877, intron 2 of 2)	20	18383367	18394703	11337	2	55184	ENST00000476058.5	-2951	ENSG00000089091	DZANK1	double zinc ribbon and ankyrin repeat domains 1
chr20	18754147	18754613	467	*	Intron (ENST00000647441.1/92675, intron 6 of 6)	20	18787976	18794000	6025	2	29075	ENST00000654746.1	39387	ENSG00000179935	LINC00652	long intergenic non-protein coding RNA 652
chr20	19001207	19001818	612	*	Intron (ENST00000815938.1/102724734, intron 1 of 3)	20	18984029	19050732	66704	1	102724734	ENST00000815938.1	17178	ENSG00000306163	LOC102724734	uncharacterized LOC102724734
chr20	19014420	19015256	837	*	Intron (ENST00000815938.1/102724734, intron 1 of 3)	20	18984029	19050732	66704	1	102724734	ENST00000815938.1	30391	ENSG00000306163	LOC102724734	uncharacterized LOC102724734
chr20	19025597	19027684	2088	*	Intron (ENST00000815938.1/102724734, intron 1 of 3)	20	19045658	19050732	5075	1	102724734	ENST00000815940.1	-17974	ENSG00000306163	LOC102724734	uncharacterized LOC102724734
chr20	19275623	19275992	370	*	Intron (ENST00000328041.11/57419, intron 1 of 16)	20	19242302	19284596	42295	2	100130264	ENST00000319682.2	8604	ENSG00000179447	SLC24A3-AS1	SLC24A3 antisense RNA 1
chr20	19518291	19518978	688	*	Intron (ENST00000328041.11/57419, intron 3 of 16)	20	19242302	19284596	42295	2	100130264	ENST00000319682.2	-233695	ENSG00000179447	SLC24A3-AS1	SLC24A3 antisense RNA 1
chr20	19602680	19603055	376	*	Intron (ENST00000328041.11/57419, intron 6 of 16)	20	19757606	19890334	132729	1	54453	ENST00000432334.2	-154551	ENSG00000132669	RIN2	Ras and Rab interactor 2
chr20	20051759	20052862	1104	*	Promoter	20	20052514	20166441	113928	1	26074	ENST00000340348.10	0	ENSG00000089101	CFAP61	cilia and flagella associated protein 61
chr20	20076024	20076690	667	*	Exon (ENST00000837757.1/ENST00000837757.1, exon 1 of 2)	20	20073892	20098749	24858	1	26074	ENST00000472660.1	2132	ENSG00000089101	CFAP61	cilia and flagella associated protein 61
chr20	20085059	20085413	355	*	Promoter	20	20085462	20166428	80967	1	26074	ENST00000442372.2	-49	ENSG00000089101	CFAP61	cilia and flagella associated protein 61
chr20	20255559	20256143	585	*	Intron (ENST00000245957.10/26074, intron 20 of 26)	20	20262971	20290357	27387	1	26074	ENST00000488640.1	-6828	ENSG00000089101	CFAP61	cilia and flagella associated protein 61
chr20	20352051	20352395	345	*	Intron (ENST00000245957.10/26074, intron 26 of 26)	20	20368104	20370949	2846	1	3642	ENST00000310227.3	-15709	ENSG00000173404	INSM1	INSM transcriptional repressor 1
chr20	20355546	20355760	215	*	Intron (ENST00000245957.10/26074, intron 26 of 26)	20	20368104	20370949	2846	1	3642	ENST00000310227.3	-12344	ENSG00000173404	INSM1	INSM transcriptional repressor 1
chr20	20357895	20358154	260	*	Intron (ENST00000245957.10/26074, intron 26 of 26)	20	20368104	20370949	2846	1	3642	ENST00000310227.3	-9950	ENSG00000173404	INSM1	INSM transcriptional repressor 1
chr20	20432216	20432451	236	*	Intron (ENST00000202677.12/57186, intron 37 of 39)	20	20368104	20370949	2846	1	3642	ENST00000310227.3	64112	ENSG00000173404	INSM1	INSM transcriptional repressor 1
chr20	20457584	20458158	575	*	Intron (ENST00000202677.12/57186, intron 37 of 39)	20	20470933	20512600	41668	2	57186	ENST00000427175.2	54442	ENSG00000188559	RALGAPA2	Ral GTPase activating protein catalytic subunit alpha 2
chr20	20627289	20627764	476	*	Intron (ENST00000202677.12/57186, intron 10 of 39)	20	20389552	20639900	250349	2	57186	ENST00000430436.5	12136	ENSG00000188559	RALGAPA2	Ral GTPase activating protein catalytic subunit alpha 2
chr20	20824848	20825203	356	*	Exon (ENST00000796627.1/ENST00000796627.1, exon 1 of 2)	20	20744421	20749213	4793	1	105372555	ENST00000846229.1	80427	ENSG00000309956	LOC105372555	uncharacterized LOC105372555
chr20	20834491	20834796	306	*	Distal Intergenic	20	20744421	20749213	4793	1	105372555	ENST00000846229.1	90070	ENSG00000309956	LOC105372555	uncharacterized LOC105372555
chr20	20840548	20840966	419	*	Distal Intergenic	20	20744421	20749213	4793	1	105372555	ENST00000846229.1	96127	ENSG00000309956	LOC105372555	uncharacterized LOC105372555
chr20	20949297	20950096	800	*	Distal Intergenic	20	20970123	20972566	2444	1	128193295	ENST00000432942.2	-20027	NA	LINC03083	long intergenic non-protein coding RNA 3083
chr20	21526883	21527111	229	*	Distal Intergenic	20	21530122	21535665	5544	1	124904961	ENST00000671531.1	-3011	NA	BETALINC1	Beta cell long intergenic noncoding RNA 1
chr20	21577445	21577819	375	*	Exon (ENST00000749980.1/ENST00000749980.1, exon 2 of 2)	20	21570180	21688006	117827	1	101929625	ENST00000749957.1	7265	NA	LINC01727	long intergenic non-protein coding RNA 1727
chr20	21670197	21670555	359	*	Exon (ENST00000750512.1/ENST00000750512.1, exon 2 of 2)	20	21664142	21703498	39357	2	101929608	ENST00000750219.1	32943	ENSG00000280350	LINC01726	long intergenic non-protein coding RNA 1726
chr20	21670930	21671744	815	*	Intron (ENST00000749957.1/101929625, intron 5 of 6)	20	21664142	21703498	39357	2	101929608	ENST00000750219.1	31754	ENSG00000280350	LINC01726	long intergenic non-protein coding RNA 1726
chr20	21674271	21674759	489	*	Intron (ENST00000749957.1/101929625, intron 5 of 6)	20	21664142	21703498	39357	2	101929608	ENST00000750219.1	28739	ENSG00000280350	LINC01726	long intergenic non-protein coding RNA 1726
chr20	21763554	21764083	530	*	Intron (ENST00000768479.1/ENST00000768479.1, intron 1 of 3)	20	21708270	21709277	1008	1	5075	ENST00000485038.1	55284	ENSG00000125813	PAX1	paired box 1
chr20	21933400	21933804	405	*	Distal Intergenic	20	22054061	22074657	20597	1	100270679	ENST00000793534.1	-120257	ENSG00000234435	LINC01432	long intergenic non-protein coding RNA 1432
chr20	21995432	21995981	550	*	Distal Intergenic	20	22054061	22074657	20597	1	100270679	ENST00000793534.1	-58080	ENSG00000234435	LINC01432	long intergenic non-protein coding RNA 1432
chr20	22499549	22500141	593	*	Distal Intergenic	20	22520106	22523773	3668	2	105372564	ENST00000807439.1	23632	ENSG00000288974	LOC105372564	uncharacterized LOC105372564
chr20	22728722	22729488	767	*	Intron (ENST00000652062.1/124904962, intron 1 of 3)	20	22719275	22746991	27717	1	124904962	ENST00000785567.1	9447	NA	LOC124904962	uncharacterized LOC124904962
chr20	22763475	22764106	632	*	Exon (ENST00000816286.1/ENST00000816286.1, exon 1 of 2)	20	22744779	22746983	2205	1	124904962	ENST00000785570.1	18696	NA	LOC124904962	uncharacterized LOC124904962
chr20	22764386	22765143	758	*	Exon (ENST00000816286.1/ENST00000816286.1, exon 2 of 2)	20	22744779	22746983	2205	1	124904962	ENST00000785570.1	19607	NA	LOC124904962	uncharacterized LOC124904962
chr20	22766236	22766796	561	*	Distal Intergenic	20	22744779	22746983	2205	1	124904962	ENST00000785570.1	21457	NA	LOC124904962	uncharacterized LOC124904962
chr20	23030466	23031030	565	*	Promoter	20	23010209	23030785	20577	2	101929707	ENST00000440798.1	0	NA	LOC101929707	uncharacterized LOC101929707
chr20	23118596	23119097	502	*	Intron (ENST00000762243.1/200261, intron 2 of 2)	20	23115788	23132631	16844	2	200261	ENST00000762243.1	13534	ENSG00000233746	LINC00656	long intergenic non-protein coding RNA 656
chr20	23145141	23145706	566	*	Distal Intergenic	20	23125301	23132654	7354	2	200261	ENST00000762245.1	-12487	ENSG00000233746	LINC00656	long intergenic non-protein coding RNA 656
chr20	23152392	23152814	423	*	Exon (ENST00000778636.1/ENST00000778636.1, exon 2 of 2)	20	23159587	23160184	598	1	100505664	ENST00000720405.1	-6773	ENSG00000230387	LINC03125	long intergenic non-protein coding RNA 3125
chr20	23156081	23156909	829	*	Distal Intergenic	20	23159587	23160184	598	1	100505664	ENST00000720405.1	-2678	ENSG00000230387	LINC03125	long intergenic non-protein coding RNA 3125
chr20	23342478	23343106	629	*	Intron (ENST00000782929.1/105372572, intron 1 of 1)	20	23350791	23354771	3981	1	29107	ENST00000254998.3	-7685	ENSG00000132661	NXT1	nuclear transport factor 2 like export factor 1
chr20	23445499	23446185	687	*	Distal Intergenic	20	23440324	23442458	2135	1	128817	ENST00000485969.1	5175	ENSG00000125823	CSTL1	cystatin like 1
chr20	23564357	23564670	314	*	Distal Intergenic	20	23564732	23568484	3753	2	128821	ENST00000376979.4	3814	ENSG00000101435	CST9L	cystatin 9 like
chr20	23628981	23629440	460	*	3' UTR	20	23637391	23667072	29682	1	107985383	ENST00000801340.1	-7951	NA	LOC107985383	uncharacterized LOC107985383
chr20	23630116	23630738	623	*	Intron (ENST00000398411.5/1471, intron 3 of 3)	20	23637391	23667072	29682	1	107985383	ENST00000801340.1	-6653	NA	LOC107985383	uncharacterized LOC107985383
chr20	23639573	23641685	2113	*	Intron (ENST00000801340.1/107985383, intron 1 of 3)	20	23633657	23638473	4817	2	1471	ENST00000398409.1	-1100	ENSG00000101439	CST3	cystatin C
chr20	23774949	23776294	1346	*	Exon (ENST00000610599.1/ENST00000610599.1, exon 1 of 3)	20	23798092	23805983	7892	1	107985432	ENST00000666655.1	-21798	ENSG00000230908	LOC107985432	uncharacterized LOC107985432
chr20	23798975	23799429	455	*	Promoter	20	23799377	23805968	6592	1	107985432	ENST00000670060.1	0	ENSG00000230908	LOC107985432	uncharacterized LOC107985432
chr20	23856432	23856991	560	*	Distal Intergenic	20	23875934	23879748	3815	2	1473	ENST00000304710.5	22757	ENSG00000170367	CST5	cystatin D
chr20	23877474	23877887	414	*	Exon (ENST00000304710.5/1473, exon 2 of 3)	20	23875934	23879748	3815	2	1473	ENST00000304710.5	1861	ENSG00000170367	CST5	cystatin D
chr20	23878476	23880224	1749	*	Promoter	20	23875934	23879748	3815	2	1473	ENST00000304710.5	0	ENSG00000170367	CST5	cystatin D
chr20	23888391	23889189	799	*	Distal Intergenic	20	23875934	23879748	3815	2	1473	ENST00000304710.5	-8643	ENSG00000170367	CST5	cystatin D
chr20	23920016	23920716	701	*	Exon (ENST00000797148.1/ENST00000797148.1, exon 1 of 2)	20	23875934	23879748	3815	2	1473	ENST00000304710.5	-40268	ENSG00000170367	CST5	cystatin D
chr20	23920781	23921960	1180	*	Exon (ENST00000797146.1/ENST00000797146.1, exon 2 of 4)	20	23875934	23879748	3815	2	1473	ENST00000304710.5	-41033	ENSG00000170367	CST5	cystatin D
chr20	23924862	23925455	594	*	Intron (ENST00000797147.1/ENST00000797147.1, intron 1 of 2)	20	23875934	23879748	3815	2	1473	ENST00000304710.5	-45114	ENSG00000170367	CST5	cystatin D
chr20	24136599	24136892	294	*	Exon (ENST00000754040.1/ENST00000754040.1, exon 2 of 2)	20	24199766	24298484	98719	1	400839	ENST00000753591.1	-62874	ENSG00000230133	LINC01721	long intergenic non-protein coding RNA 1721
chr20	24142157	24142527	371	*	Intron (ENST00000669143.1/400839, intron 3 of 4)	20	24199766	24298484	98719	1	400839	ENST00000753591.1	-57239	ENSG00000230133	LINC01721	long intergenic non-protein coding RNA 1721
chr20	24148427	24148977	551	*	Intron (ENST00000669143.1/400839, intron 3 of 4)	20	24199766	24298484	98719	1	400839	ENST00000753591.1	-50789	ENSG00000230133	LINC01721	long intergenic non-protein coding RNA 1721
chr20	24149176	24149655	480	*	Intron (ENST00000669143.1/400839, intron 3 of 4)	20	24199766	24298484	98719	1	400839	ENST00000753591.1	-50111	ENSG00000230133	LINC01721	long intergenic non-protein coding RNA 1721
chr20	24316352	24317416	1065	*	Promoter	20	24311847	24318047	6201	2	105372577	ENST00000753819.1	631	NA	LOC105372577	uncharacterized LOC105372577
chr20	24497823	24498162	340	*	Intron (ENST00000376862.4/79953, intron 1 of 3)	20	24469899	24472986	3088	1	79953	ENST00000755147.1	27924	ENSG00000101463	SYNDIG1	synapse differentiation inducing 1
chr20	24502218	24502539	322	*	Exon (ENST00000458461.1/ENST00000458461.1, exon 1 of 3)	20	24469899	24472986	3088	1	79953	ENST00000755147.1	32319	ENSG00000101463	SYNDIG1	synapse differentiation inducing 1
chr20	24503045	24504123	1079	*	Intron (ENST00000376862.4/79953, intron 1 of 3)	20	24469899	24472986	3088	1	79953	ENST00000755147.1	33146	ENSG00000101463	SYNDIG1	synapse differentiation inducing 1
chr20	24608318	24608654	337	*	Intron (ENST00000376862.4/79953, intron 3 of 3)	20	24584902	24597153	12252	1	79953	ENST00000482637.1	23416	ENSG00000101463	SYNDIG1	synapse differentiation inducing 1
chr20	24805829	24806548	720	*	Distal Intergenic	20	24820380	24872423	52044	2	107985402	ENST00000776981.1	65875	NA	LOC107985402	uncharacterized LOC107985402
chr20	24808397	24809178	782	*	Distal Intergenic	20	24820380	24872423	52044	2	107985402	ENST00000776981.1	63245	NA	LOC107985402	uncharacterized LOC107985402
chr20	24810742	24812643	1902	*	Exon (ENST00000824939.1/ENST00000824939.1, exon 1 of 3)	20	24820380	24872423	52044	2	107985402	ENST00000776981.1	59780	NA	LOC107985402	uncharacterized LOC107985402
chr20	24828607	24829464	858	*	Intron (ENST00000776976.1/107985402, intron 1 of 3)	20	24820380	24872423	52044	2	107985402	ENST00000776981.1	42959	NA	LOC107985402	uncharacterized LOC107985402
chr20	24835926	24837033	1108	*	Intron (ENST00000776976.1/107985402, intron 1 of 3)	20	24820380	24872423	52044	2	107985402	ENST00000776981.1	35390	NA	LOC107985402	uncharacterized LOC107985402
chr20	24838614	24838902	289	*	Intron (ENST00000776976.1/107985402, intron 1 of 3)	20	24820380	24872423	52044	2	107985402	ENST00000776981.1	33521	NA	LOC107985402	uncharacterized LOC107985402
chr20	24871394	24874177	2784	*	Promoter	20	24820370	24872492	52123	2	107985402	ENST00000776979.1	0	NA	LOC107985402	uncharacterized LOC107985402
chr20	24955676	24956867	1192	*	Intron (ENST00000480798.2/8530, intron 1 of 3)	20	24820414	24950515	130102	2	107985402	ENST00000776975.1	-5161	NA	LOC107985402	uncharacterized LOC107985402
chr20	24957160	24958203	1044	*	Exon (ENST00000480798.2/8530, exon 2 of 4)	20	24820414	24950515	130102	2	107985402	ENST00000776975.1	-6645	NA	LOC107985402	uncharacterized LOC107985402
chr20	25009329	25010652	1324	*	Exon (ENST00000818190.1/ENST00000818190.1, exon 1 of 2)	20	25006232	25012326	6095	2	84532	ENST00000484396.1	1674	ENSG00000154930	ACSS1	acyl-CoA synthetase short chain family member 1
chr20	25018805	25019414	610	*	Intron (ENST00000537502.5/84532, intron 6 of 12)	20	25006232	25012326	6095	2	84532	ENST00000484396.1	-6479	ENSG00000154930	ACSS1	acyl-CoA synthetase short chain family member 1
chr20	25045163	25045808	646	*	Intron (ENST00000432802.6/84532, intron 2 of 11)	20	25006237	25058139	51903	2	84532	ENST00000323482.9	12331	ENSG00000154930	ACSS1	acyl-CoA synthetase short chain family member 1
chr20	25049562	25051646	2085	*	Intron (ENST00000432802.6/84532, intron 1 of 11)	20	25006237	25058139	51903	2	84532	ENST00000323482.9	6493	ENSG00000154930	ACSS1	acyl-CoA synthetase short chain family member 1
chr20	25118073	25118510	438	*	Distal Intergenic	20	25140843	25144470	3628	2	284798	ENST00000669202.1	25960	ENSG00000230725	LOC284798	uncharacterized LOC284798
chr20	25198648	25199354	707	*	Intron (ENST00000354989.9/955, intron 1 of 13)	20	25186017	25196904	10888	2	101926889	ENST00000831773.1	-1744	NA	LOC101926889	uncharacterized LOC101926889
chr20	25222777	25223634	858	*	Promoter	20	25223867	25225733	1867	1	955	ENST00000463734.1	-233	ENSG00000197586	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6
chr20	25308415	25310327	1913	*	Promoter	20	25303263	25309498	6236	2	26090	ENST00000576316.5	0	ENSG00000100997	ABHD12	abhydrolase domain containing 12, lysophospholipase
chr20	25496815	25497495	681	*	Promoter	20	25488983	25496803	7821	2	22981	ENST00000461642.2	-12	ENSG00000101004	NINL	ninein like
chr20	25501236	25501900	665	*	Intron (ENST00000278886.11/22981, intron 7 of 23)	20	25478150	25499937	21788	2	22981	ENST00000706723.1	-1299	ENSG00000101004	NINL	ninein like
chr20	25503595	25503938	344	*	Intron (ENST00000278886.11/22981, intron 7 of 23)	20	25478150	25499937	21788	2	22981	ENST00000706723.1	-3658	ENSG00000101004	NINL	ninein like
chr20	25685465	25686585	1121	*	Promoter	20	25674215	25686957	12743	2	26152	ENST00000376436.5	372	ENSG00000130684	ZNF337	zinc finger protein 337
chr20	25863552	25864111	560	*	Promoter	20	25763452	25863304	99853	2	728882	ENST00000771709.1	-248	NA	FAM182B	family with sequence similarity 182 member B
chr20	29436685	29437976	1292	*	Intron (ENST00000737786.1/ENST00000737786.1, intron 1 of 1)	20	29415264	29416911	1648	2	647476	ENST00000634243.1	-19774	NA	FRG2EP	FSHD region gene 2 family member E, pseudogene
chr20	29445102	29445904	803	*	Exon (ENST00000738068.1/ENST00000738068.1, exon 1 of 2)	20	29415264	29416911	1648	2	647476	ENST00000634243.1	-28191	NA	FRG2EP	FSHD region gene 2 family member E, pseudogene
chr20	29448058	29448607	550	*	Exon (ENST00000635630.1/ENST00000635630.1, exon 1 of 1)	20	29415264	29416911	1648	2	647476	ENST00000634243.1	-31147	NA	FRG2EP	FSHD region gene 2 family member E, pseudogene
chr20	29455696	29456292	597	*	Intron (ENST00000737786.1/ENST00000737786.1, intron 1 of 1)	20	29415264	29416911	1648	2	647476	ENST00000634243.1	-38785	NA	FRG2EP	FSHD region gene 2 family member E, pseudogene
chr20	29879007	29879460	454	*	Exon (ENST00000635145.1/ENST00000635145.1, exon 1 of 1)	20	29752925	29763666	10742	1	124904968	ENST00000763489.1	126082	NA	LOC124904968	uncharacterized LOC124904968
chr20	30283408	30283811	404	*	Intron (ENST00000380888.5/400841, intron 3 of 3)	20	30286960	30289195	2236	2	107985433	ENST00000830247.1	5384	ENSG00000205611	LOC107985433	putative uncharacterized protein LOC401522
chr20	30338914	30339207	294	*	Intron (ENST00000829740.1/284802, intron 1 of 1)	20	30331076	30336220	5145	2	105372587	ENST00000669378.2	-2694	ENSG00000231934	FAM242A	family with sequence similarity 242 member A
chr20	30420990	30421682	693	*	Distal Intergenic	20	30403123	30403384	262	2	140678	ENST00000418346.1	-17606	NA	MLLT10P1	MLLT10 pseudogene 1
chr20	30550325	30550560	236	*	Exon (ENST00000636528.1/102723636, exon 2 of 2)	20	30545601	30551470	5870	1	102723636	ENST00000636528.1	4724	NA	LOC102723636	zinc finger protein 285-like
chr20	30611326	30611947	622	*	Promoter	20	30610093	30611666	1574	2	112268265	ENST00000837876.1	0	NA	LOC112268265	ankyrin repeat domain-containing protein 26-like
chr20	30620577	30621813	1237	*	Intron (ENST00000837870.1/ENST00000837870.1, intron 1 of 2)	20	30610093	30611890	1798	2	112268265	ENST00000837875.1	-8687	NA	LOC112268265	ankyrin repeat domain-containing protein 26-like
chr20	30622007	30623153	1147	*	Intron (ENST00000837870.1/ENST00000837870.1, intron 1 of 2)	20	30610093	30611890	1798	2	112268265	ENST00000837875.1	-10117	NA	LOC112268265	ankyrin repeat domain-containing protein 26-like
chr20	30845976	30846332	357	*	Distal Intergenic	20	30689749	30741619	51871	2	102723552	ENST00000741948.1	-104357	NA	ANKRD20A21P	ankyrin repeat domain 20 family member A21, pseudogene
chr20	31403677	31404310	634	*	Distal Intergenic	20	31404845	31406215	1371	2	245934	ENST00000376314.3	1905	ENSG00000204548	DEFB121	defensin beta 121
chr20	31440412	31441774	1363	*	Promoter	20	31440632	31450257	9626	1	245936	ENST00000376309.4	0	ENSG00000180424	DEFB123	defensin beta 123
chr20	31465464	31465950	487	*	3' UTR	20	31465471	31475127	9657	2	245937	ENST00000317676.3	9177	ENSG00000180383	DEFB124	defensin beta 124
chr20	31472781	31474006	1226	*	5' UTR	20	31465471	31475127	9657	2	245937	ENST00000317676.3	1121	ENSG00000180383	DEFB124	defensin beta 124
chr20	31508528	31509052	525	*	Distal Intergenic	20	31514428	31569567	55140	1	81502	ENST00000340852.9	-5376	ENSG00000101294	HM13	histocompatibility minor 13
chr20	31538282	31538857	576	*	Promoter	20	31538195	31569567	31373	1	81502	ENST00000492709.5	87	ENSG00000101294	HM13	histocompatibility minor 13
chr20	31559132	31561088	1957	*	Promoter	20	31559616	31577923	18308	1	107985416	ENST00000619859.1	0	NA	LOC107985416	uncharacterized LOC107985416
chr20	31565545	31567479	1935	*	Promoter	20	31566057	31569252	3196	1	81502	ENST00000493364.1	0	ENSG00000101294	HM13	histocompatibility minor 13
chr20	31593226	31594788	1563	*	Promoter	20	31593609	31606510	12902	1	3397	ENST00000718308.1	0	ENSG00000125968	ID1	inhibitor of DNA binding 1
chr20	31595847	31596539	693	*	Intron (ENST00000718307.1/3397, intron 2 of 4)	20	31593609	31606510	12902	1	3397	ENST00000718308.1	2238	ENSG00000125968	ID1	inhibitor of DNA binding 1
chr20	31630200	31630693	494	*	Distal Intergenic	20	31637912	31645006	7095	1	84701	ENST00000376075.4	-7219	ENSG00000131055	COX4I2	cytochrome c oxidase subunit 4I2
chr20	31666507	31666999	493	*	3' UTR	20	31675088	31716842	41755	1	105372589	ENST00000412972.2	-8089	ENSG00000236559	BCL2L1-AS1	BCL2L1 antisense RNA 1
chr20	31699039	31699520	482	*	Intron (ENST00000412972.2/105372589, intron 3 of 3)	20	31664645	31719417	54773	2	598	ENST00000677494.1	19897	ENSG00000171552	BCL2L1	BCL2 like 1
chr20	31712514	31713233	720	*	Intron (ENST00000412972.2/105372589, intron 3 of 3)	20	31664645	31719417	54773	2	598	ENST00000677494.1	6184	ENSG00000171552	BCL2L1	BCL2 like 1
chr20	31823279	31825348	2070	*	Exon (ENST00000375994.6/85366, exon 4 of 12)	20	31826777	31834689	7913	1	85366	ENST00000468730.1	-1429	ENSG00000101306	MYLK2	myosin light chain kinase 2
chr20	31841675	31842335	661	*	Distal Intergenic	20	31844303	31845604	1302	2	2307	ENST00000375978.5	3269	ENSG00000179772	FOXS1	forkhead box S1
