baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0035006	1606.87484517932	1.80533230561225	0.217459626435598	70.3323999988652	5.01079148136864e-17	3.36283938745882e-15	73.9602940827015	27.9483177384603	FBgn0035006		protein_coding	37901
FBgn0037678	5142.40120349718	1.72101933621452	0.207918647041441	70.0087013409302	5.9043433272065e-17	3.93316737344948e-15	554.372036475704	244.21600041837	FBgn0037678		protein_coding	41111
FBgn0030270	131.361782329821	2.9036362838692	0.348564048906721	69.9273671000225	6.15288479666876e-17	4.06735444343223e-15	36.418141735924	6.83724312929946	FBgn0030270		protein_coding	32051
FBgn0033518	103.531468295851	3.41331371590053	0.408505924267405	69.913517743452	6.19623661459152e-17	4.06735444343223e-15	14.503155574158	1.74576621682634	FBgn0033518	Peroxiredoxin 2540-2	protein_coding	36098
FBgn0035780	629.370678941725	1.74178436085148	0.210695065241133	69.8416810667769	6.42605428758827e-17	4.18764537741169e-15	34.5959313567141	14.123457991366	FBgn0035780		protein_coding	38829
FBgn0031703	582.932948218908	2.43060469647991	0.292286101178798	69.3767777728831	8.1340751461229e-17	5.26257106396282e-15	24.9510174487737	5.41226434582026	FBgn0031703	Acyl-CoA synthetase family member 2	protein_coding	33766
FBgn0033720	538.319177166948	2.03538066499665	0.247267495800486	68.8701273813017	1.05165792593383e-16	6.75539980565925e-15	15.6257954064563	5.1279037360858	FBgn0033720		protein_coding	36343
FBgn0036622	2383.43102799698	2.94290003340411	0.350638780600041	68.6495426820572	1.17611976468862e-16	7.50130854173389e-15	176.448363478227	36.3173252744981	FBgn0036622	1-Acylglycerol-3-phosphate O-acyltransferase 4	protein_coding	39819
FBgn0034885	2194.76628284696	2.15252024570291	0.261507833487873	68.4339957643954	1.31196192478711e-16	8.30878421803555e-15	185.162228777773	52.7565935562894	FBgn0034885	Entomoglyceroporin 4	protein_coding	37739
FBgn0086687	15288.1762960251	2.25628338166462	0.27372563081612	68.3273222645843	1.38488778241307e-16	8.70929778128726e-15	649.903732249387	182.330831104093	FBgn0086687	Desaturase 1	protein_coding	117369
FBgn0031418	1632.63894504523	2.02844185007426	0.24777224764046	67.9809511961008	1.65082657568461e-16	1.02899056951192e-14	131.09144209559	42.7517892313309	FBgn0031418		protein_coding	33421
FBgn0051281	80.1344108002105	6.10482637818107	0.750073182511816	67.971083716101	1.65910855753618e-16	1.02899056951192e-14	6.42011309385797	0.0801245865693241	FBgn0051281	Transition protein-like 94D	protein_coding	318658
FBgn0002789	15164.5577128417	1.58977514823846	0.196966293933024	66.7182018827815	3.13229481342799e-16	1.9043482920253e-14	1807.38951311767	765.483260297164	FBgn0002789	Muscle protein 20	protein_coding	36468
FBgn0039873	358.799763298524	3.53744808933937	0.422758587999594	66.7171085584676	3.13403254998047e-16	1.9043482920253e-14	17.8655182230521	1.65514992697716	FBgn0039873	Sodium-dependent multivitamin transporter	protein_coding	43744
FBgn0051463	499.300030973764	1.95129960434726	0.241150719019415	66.7218450957659	3.12651122238295e-16	1.9043482920253e-14	34.5863947433462	12.8607744753629	FBgn0051463		protein_coding	40978
FBgn0051266	1133.290565504	2.30732491769629	0.283432150540669	66.6253102944703	3.28343078980588e-16	1.98173779145801e-14	114.026611755637	31.4222215357616	FBgn0051266		protein_coding	42071
FBgn0032049	1204.62856257746	2.06344493404057	0.254633400154635	66.5561113329335	3.40074105567466e-16	2.03885762091215e-14	90.3173909452608	27.5723527306895	FBgn0032049	beta-site APP-cleaving enzyme	protein_coding	34182
FBgn0035779	772.357971402586	2.45049693479353	0.301163747138428	66.2427949422683	3.98662360281674e-16	2.3742851695451e-14	47.8133563914562	12.4191357995572	FBgn0035779		protein_coding	38828
FBgn0013278	408.032671705908	4.02672163488006	0.475609905739208	66.1949939161111	4.08448620391427e-16	2.41656476525007e-14	17.3969002023183	1.14254662600579	FBgn0013278	Heat shock protein 70 Bb	protein_coding	48582
FBgn0029710	249.202585788538	2.10031026491091	0.261967782601255	65.5531193674158	5.65685136098711e-16	3.3249715221802e-14	12.6667979318921	4.30759012628757	FBgn0029710		protein_coding	31383
FBgn0046114	1951.03490725798	1.35770054065019	0.169988440365182	65.4941233519984	5.82875158470837e-16	3.38180406459886e-14	126.975923456388	65.7806852031853	FBgn0046114	Glutamate-cysteine ligase modifier subunit	protein_coding	248194
FBgn0259715	456.599983125089	2.59953764709207	0.320716181438861	65.5016575687334	5.8065108780512e-16	3.38180406459886e-14	31.328811906337	6.11103312559818	FBgn0259715		protein_coding	33894
FBgn0283427	41759.7538225619	3.00861710259858	0.366844845193045	65.2047192788028	6.75076658311229e-16	3.89164383858518e-14	407.095461786474	67.0563791835258	FBgn0283427	Fatty acid synthase 1	protein_coding	33524
FBgn0039299	5267.5767837249	-2.08662133732477	0.23894018652197	65.1538954591764	6.92713783040372e-16	3.96788219801405e-14	89.033014124911	464.860836823767	FBgn0039299		protein_coding	43037
FBgn0035880	216.942886147091	2.96148096432893	0.3654599793602	64.9838901294623	7.55128959713339e-16	4.29802198398865e-14	6.01798535658665	1.10160754541867	FBgn0035880	CUB and LDLa domain	protein_coding	38946
FBgn0001128	6318.45625466993	2.30197537857024	0.286654014442436	64.7475390480092	8.51358797829968e-16	4.81526394269491e-14	327.273711400917	81.4098555125883	FBgn0001128	Glycerol-3-phosphate dehydrogenase 1	protein_coding	33824
FBgn0051354	937.394127356084	4.92456461414234	0.569746502534874	63.8923488480823	1.31407007534601e-15	7.38589511724169e-14	41.8819620999213	1.37128203373278	FBgn0051354	Heat shock protein 70 Bbb	protein_coding	50022
FBgn0040759	342.950313881393	-2.65187490447546	0.309448757874818	63.6873080714075	1.45821043930316e-15	8.14514688239336e-14	8.23290769668962	78.901518477692	FBgn0040759		protein_coding	5740215
FBgn0003890	1545.81808886388	1.90129500018254	0.241023962396931	63.3312057333053	1.74714431718663e-15	9.69880792867863e-14	74.5516424054881	29.3722244754782	FBgn0003890	beta-Tubulin at 97EF	protein_coding	43359
FBgn0030010	253.536223216757	1.80554997813945	0.230464343720092	62.7920384768591	2.29725580696733e-15	1.26743690012621e-13	11.0231413262765	4.327256455361	FBgn0030010		protein_coding	31743
FBgn0040349	799.76918242241	1.4626698180823	0.187402913633509	62.4428470038356	2.74290242804384e-15	1.50408058142672e-13	85.623150892154	40.8703612873805	FBgn0040349		protein_coding	31046
FBgn0004577	4790.6180559419	-1.77870586710244	0.211943204140961	61.9992590952848	3.43586562849407e-15	1.87265088466953e-13	33.9845523758317	167.401661442439	FBgn0004577	Peroxidase	protein_coding	2768671
FBgn0020644	39608.9655916904	2.0683182275108	0.265106200083546	61.6155031450389	4.1751828610563e-15	2.26189273912526e-13	16606.5630952564	5917.94001053394	FBgn0020644	Lcp65Ab1	protein_coding	48382
FBgn0013772	361.425108552814	2.71979261109228	0.346137726683915	61.314464995322	4.86492945772379e-15	2.61165162485018e-13	18.7622846259201	3.54630045247487	FBgn0013772	Cytochrome P450 6a8	protein_coding	36666
FBgn0026602	988.744034361779	-1.59006728628846	0.193959326189184	61.3088281497279	4.87887771572144e-15	2.61165162485018e-13	9.13846910697778	37.7347162205543	FBgn0026602	Adenosine kinase 3	protein_coding	44750
FBgn0003086	504.334811850077	3.06010280140037	0.385783856846295	61.2759491111569	4.9610372320113e-15	2.63991762292767e-13	94.1819687902297	18.3856765851501	FBgn0003086	Pre-intermoult gene 1	protein_coding	31303
FBgn0051810	127.89879930977	-3.92374693223607	0.483854272707107	60.8542497672397	6.14606836605207e-15	3.25127016564154e-13	0.619526813979246	12.0788101093699	FBgn0051810		protein_coding	318955
FBgn0025620	5226.9065979346	2.50669972179488	0.321381894000653	60.5587790598308	7.14138885188667e-15	3.7557023359659e-13	297.115297552733	70.9633433071715	FBgn0025620		protein_coding	31025
FBgn0037001	3736.90562134669	1.0204721492797	0.132936522429417	60.4749192162308	7.4521967380674e-15	3.8963723991535e-13	172.115704886296	114.030246886843	FBgn0037001	NADH dehydrogenase (ubiquinone) 39 kDa subunit	protein_coding	40272
FBgn0036024	55412.2529197384	1.69373980785812	0.220791956271816	60.1563283959156	8.7614745069538e-15	4.55444741277662e-13	5687.55267070826	2197.19263371469	FBgn0036024		protein_coding	39125
FBgn0085359	4446.82262905539	1.93089628794445	0.251357111028921	59.9995502780787	9.48790524365192e-15	4.90372022161849e-13	837.326938548761	320.135371828846	FBgn0085359		protein_coding	2768869
FBgn0035046	680.570586555511	1.22755331036482	0.160570968277404	59.9029962253761	9.96496348806654e-15	5.12085237989614e-13	94.4724381782729	55.8468981005555	FBgn0035046	NADH dehydrogenase (ubiquinone) 19 kDa subunit	protein_coding	37946
FBgn0028532	586.439804924411	2.52221825615399	0.325746289302323	59.8760892619534	1.01021317621751e-14	5.16184493961595e-13	72.7774646176889	18.2247397433466	FBgn0028532		protein_coding	34802
FBgn0010295	1364.67954549279	2.55648673446817	0.330256233460835	59.6041443983013	1.15990646712807e-14	5.8932422931541e-13	303.372134003001	76.7904707087504	FBgn0010295	new glue 3	protein_coding	31299
FBgn0027073	194.740187891023	2.49007210980093	0.325323459540769	59.0764092720337	1.51666681349244e-14	7.66257564816714e-13	9.94349549720414	2.3086100516199	FBgn0027073	UDP-glycosyltransferase family 49 member B1	protein_coding	37420
FBgn0033304	702.933810170618	-1.38744350134162	0.174762061489488	58.9233287744085	1.63936985371478e-14	8.23623077902627e-13	10.0722628575202	35.4499387756462	FBgn0033304	Cytochrome P450 6a13	protein_coding	35837
FBgn0030073	4442.44309786025	2.24443248001147	0.293578381549868	58.8159819805724	1.73129283499198e-14	8.64973136949046e-13	394.255209259145	121.508454745843	FBgn0030073		protein_coding	31824
FBgn0035600	3650.3350689982	1.61764185171623	0.213893137270499	58.5440893269395	1.98785970769175e-14	9.87669743164194e-13	254.994743632933	112.540510581494	FBgn0035600	Cytochrome c1	protein_coding	38612
FBgn0029608	280.806108530918	2.35357579214541	0.310826220999465	57.8680073581566	2.80309159120642e-14	1.38506608130326e-12	21.4441942522337	5.79876304292946	FBgn0029608		protein_coding	31210
FBgn0039737	11698.693910302	1.55442213509293	0.207258824713051	57.6342043690888	3.15687928526203e-14	1.55135603346238e-12	490.87930188926	229.50655439508	FBgn0039737		protein_coding	43562
FBgn0034819	3130.41895885155	-3.2181733771908	0.370290760065929	57.4731799495136	3.42619471116009e-14	1.66583411538462e-12	136.383002983645	1647.90064348921	FBgn0034819		protein_coding	37666
FBgn0051267	565.581295165606	2.5145067064002	0.331507684797172	57.472786629992	3.42687992156293e-14	1.66583411538462e-12	64.4879360029715	15.4025101036073	FBgn0051267		protein_coding	318651
FBgn0039674	2022.65957439622	1.25427481045797	0.167656679086276	57.4510456723059	3.4649693404802e-14	1.67529404725476e-12	88.8570527286357	50.8259021777131	FBgn0039674		protein_coding	43483
FBgn0259101	4018.60229791508	1.50091475106804	0.200811329210145	57.2757547614066	3.78796144114187e-14	1.82166509305823e-12	164.304112175133	73.4260343705046	FBgn0259101		protein_coding	32043
FBgn0051198	11662.3811637797	2.3097296789774	0.306056669378799	57.154875602779	4.02808014270314e-14	1.92683642145369e-12	316.109165313165	77.4780428239033	FBgn0051198		protein_coding	318622
FBgn0259209	4852.82421047244	1.85893579295125	0.24823390025578	57.1192543011548	4.10170268715513e-14	1.95167260664477e-12	1655.78504199419	652.698382722819	FBgn0259209	Muscle LIM protein at 60A	protein_coding	37853
RR48347_transposable_element	151.106092359727	5.83145194479717	0.724580301024231	57.048614461777	4.2517082455003e-14	2.01240064483075e-12	2.95950207265817	0.0898645028812684	RR48347_transposable_element		transposable_element	NA
FBgn0039768	786.922472673386	2.03756705527208	0.272070401624142	56.9113695251151	4.55902443053102e-14	2.14656056040657e-12	29.0604447007967	9.59059321107902	FBgn0039768		protein_coding	43612
FBgn0014391	984.341449104011	1.23923164388982	0.166402934027108	56.8913853368037	4.60558946682734e-14	2.15719094141554e-12	353.712172669863	200.894139744048	FBgn0014391	stunted	protein_coding	44046
FBgn0017448	180.943836636944	2.14040119529302	0.28659307701509	56.8510407444866	4.7010513020213e-14	2.19049504451179e-12	6.9436668733657	2.10225377338945	FBgn0017448		protein_coding	43743
FBgn0037936	417.258433804116	1.61632749525132	0.216932401894651	56.8212182116687	4.77288658547465e-14	2.2125035599574e-12	24.9786619168254	10.5935328101158	FBgn0037936		protein_coding	41410
FBgn0021765	4512.81008302152	1.07030919429168	0.143955258895356	56.7644094854952	4.91277788926329e-14	2.26567238759717e-12	330.978665025217	214.320231944399	FBgn0021765	scully	protein_coding	32789
FBgn0003356	125179.484387394	2.30532821016191	0.306624309078618	56.7290667328262	5.0018718421221e-14	2.29499150388796e-12	15195.3324256611	3995.2032859173	FBgn0003356	Jonah 99Cii	protein_coding	43544
FBgn0038135	9038.53778485332	2.58504677651159	0.342760841276811	56.4008775274105	5.91039869126035e-14	2.69808200154845e-12	242.342005192241	48.6987080021852	FBgn0038135		protein_coding	41634
FBgn0039801	302.106946140847	2.27397043160235	0.304534324781378	56.3898496514302	5.94364038951944e-14	2.69955343550244e-12	64.0355768875706	15.2249294762021	FBgn0039801	Niemann-Pick type C-2h	protein_coding	43649
FBgn0010357	27761.8365158718	-2.87067587471546	0.338783048684734	56.3125642135344	6.18191349362404e-14	2.79366573106336e-12	391.165097831546	3838.99778399473	FBgn0010357	betaTrypsin	protein_coding	47901
FBgn0000116	54509.7935610551	1.41997528239655	0.191925754125005	56.1814824428228	6.60809758281408e-14	2.97133107811235e-12	2644.45060694487	1441.39258934506	FBgn0000116	Arginine kinase 1	protein_coding	39041
FBgn0036597	564.111175592249	2.07812581940268	0.279418942459253	56.0955469387824	6.90332948812725e-14	3.08863890978748e-12	76.5530685339243	23.2818115782929	FBgn0036597		protein_coding	39793
FBgn0003360	17973.0223167242	1.56781615800355	0.212406842350116	55.8143929897193	7.96462967260468e-14	3.5283701795928e-12	843.302019166233	411.340477399455	FBgn0003360	stress-sensitive B	protein_coding	32007
FBgn0029971	442.361557631299	1.3904589537812	0.188421904258222	55.8181016442795	7.94961893299937e-14	3.5283701795928e-12	113.938844029837	58.8249739977077	FBgn0029971	NADH dehydrogenase (ubiquinone) MNLL subunit	protein_coding	31697
FBgn0037850	121.258920694769	2.62388464195802	0.353563289345787	55.7438579618461	8.25558023004599e-14	3.63933495141194e-12	10.9745684976249	2.23767667831082	FBgn0037850		protein_coding	41314
FBgn0034497	1527.79784856525	2.42942246677386	0.326271616296378	55.420977850656	9.72925921660662e-14	4.26805990902162e-12	101.860943018282	27.0440503169411	FBgn0034497	Mitochondrial phosphate carrier protein 1	protein_coding	37297
FBgn0053926	1879.6355955968	-1.37285200612191	0.177254406112074	55.1461439789868	1.11892964838002e-13	4.88472540188424e-12	70.0191516273494	228.638344188688	FBgn0053926		protein_coding	39092
FBgn0040060	63033.635389939	1.52293197814384	0.207690117828271	55.120486301383	1.13363164023952e-13	4.92499968148503e-12	6143.24883130604	2898.8507506652	FBgn0040060	yippee interacting protein 7	protein_coding	38680
FBgn0028945	58.8193074788596	-4.14853870778677	0.608383350988747	55.0798140249037	1.15733415001477e-13	5.00380096686674e-12	0.374082121938923	8.98914937896721	FBgn0028945		protein_coding	34919
FBgn0031116	149.830237182918	2.87298878704036	0.387609241625207	54.8567850088994	1.29640436205791e-13	5.57826049185971e-12	2.03730380915247	0.370009808673563	FBgn0031116		protein_coding	33046
FBgn0029161	1773.16617224071	1.14718398389936	0.156941549179486	54.8259728451691	1.31688900562279e-13	5.63942039407895e-12	109.871156942124	66.8801965225452	FBgn0029161	slowmo	protein_coding	44132
FBgn0037166	361.553311485156	1.51038355239536	0.206596152344281	54.81396656774	1.32495846705722e-13	5.64708601623014e-12	14.4253381703305	6.65829331305652	FBgn0037166		protein_coding	40471
FBgn0025814	1169.76017571039	2.05532051478995	0.280757210672347	54.3141675201769	1.70865467408367e-13	7.24808088869547e-12	200.34224368959	64.8134006155838	FBgn0025814	Microsomal glutathione S-transferase-like	protein_coding	44110
FBgn0085205	662.773519644408	1.78120480608169	0.244922191323278	53.9835117886779	2.02179116349116e-13	8.53613517994177e-12	280.928360150615	110.8968200564	FBgn0085205		protein_coding	5740391
FBgn0030882	3316.28975331294	1.23151473638626	0.169994329610154	53.9077617146529	2.10125979436756e-13	8.78912992128513e-12	120.989247580389	68.8781522593948	FBgn0030882	Glutathione synthetase 1	protein_coding	32775
FBgn0052495	3316.28975331294	1.23151473638625	0.169994329610157	53.9077617146512	2.10125979436929e-13	8.78912992128513e-12	120.989247580389	68.8781522593948	FBgn0052495	Glutathione synthetase 2	protein_coding	318053
FBgn0030040	2553.96966153171	1.6891677465246	0.232857198137423	53.7929983600135	2.2276517169907e-13	9.2746629124525e-12	250.556607474074	111.119133046366	FBgn0030040		protein_coding	31779
FBgn0016691	3113.90486160184	1.03076184364394	0.142527599332812	53.6738053899696	2.36698193056999e-13	9.8093403233253e-12	317.448582880648	207.791684859615	FBgn0016691	ATP synthase, oligomycin sensitivity conferring protein	protein_coding	41845
FBgn0020508	53360.9906564251	1.34662592673264	0.186313663709474	53.6495763681299	2.39635358493433e-13	9.88550816023599e-12	5472.62382593155	2848.56177212832	FBgn0020508	Antigen 5-related 2	protein_coding	44079
FBgn0029994	2287.91360140596	1.92702434938969	0.2656847266156	53.4928678117449	2.59533351834989e-13	1.06574585984112e-11	138.092542044504	46.6611811849933	FBgn0029994	Lipid droplet subset dehydrogenase 1	protein_coding	31726
FBgn0262563	147.284789050756	2.12284276017712	0.293627020860965	53.3658348116345	2.7687044398374e-13	1.13177086488444e-11	44.7103231195962	13.6857629872184	FBgn0262563		protein_coding	12798325
FBgn0030403	1034.39633791623	1.1327646959034	0.157087987138688	53.3385146973528	2.80747860662146e-13	1.14242783300212e-11	27.0421826565849	16.450693135913	FBgn0030403		protein_coding	32208
FBgn0052073	136.206216040397	4.21620829225619	0.556819086388167	53.2860705219563	2.88343937004033e-13	1.16805271417895e-11	56.2629985109169	4.39785524201928	FBgn0052073		protein_coding	326191
FBgn0024997	296.094145605567	1.86583475915084	0.258989622274994	53.0039000874741	3.32886742263698e-13	1.34244415837553e-11	10.2217859091799	3.64313256500485	FBgn0024997		protein_coding	31258
